Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	18:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	18:00:00:000	3.13512e-308	30.6	11.949	53.1071	82.9034	125.32	29.0785	30.4441	30.1529	38.6312	231
DATA	2015-12-01	18:01:00:000	3.13512e-308	30.6	11.9497	52.6106	83.6222	159.083	29.0779	30.4155	30.1657	38.5806	106
DATA	2015-12-01	18:02:00:000	3.13512e-308	30.6	11.9462	52.3326	81.8204	147.365	28.9883	30.366	30.183	38.6657	  6
DATA	2015-12-01	18:03:00:000	3.13512e-308	30.6	11.949	52.0943	83.1506	137.634	28.9254	30.434	30.1858	38.619	206
DATA	2015-12-01	18:04:00:000	3.13512e-308	30.6	11.9506	51.5977	83.6909	143.989	28.933	30.3891	30.1896	38.6657	 93
DATA	2015-12-01	18:05:00:000	3.13512e-308	30.6	11.9499	51.1012	83.8103	133.86	28.8898	30.4417	30.1654	38.8339	 60
DATA	2015-12-01	18:06:00:000	3.13512e-308	30.6	11.9458	50.6842	83.4017	112.411	28.8942	30.3964	30.174	39.0446	 44
DATA	2015-12-01	18:07:00:000	3.13512e-308	30.6	11.9499	50.0685	83.0604	110.226	28.8834	30.3483	30.1886	38.8055	107
DATA	2015-12-01	18:08:00:000	3.13512e-308	30.6	11.9458	49.433	83.232	90.9614	28.886	30.3246	30.2063	38.8562	215
DATA	2015-12-01	18:09:00:000	3.13512e-308	30.6	11.9501	48.4598	83.668	59.7803	28.9362	30.3546	30.226	38.6596	 33
DATA	2015-12-01	18:10:00:000	3.13512e-308	30.6	11.9442	47.4469	84.838	58.1915	28.9572	30.348	30.2364	38.6332	 15
DATA	2015-12-01	18:11:00:000	3.13512e-308	30.6	11.9501	46.0368	84.6035	36.9406	28.9203	30.3859	30.2274	38.7447	104
DATA	2015-12-01	18:12:00:000	3.13512e-308	30.6	11.946	44.5472	84.1116	37.7351	28.9095	30.3514	30.2128	38.8015	 40
DATA	2015-12-01	18:13:00:000	3.13512e-308	30.6	11.9453	42.9783	83.5555	6.15678	28.8548	30.3786	30.2014	38.7549	133
DATA	2015-12-01	18:14:00:000	3.13512e-308	30.6	11.946	41.2504	83.15	-16.8815	28.7684	30.3375	30.2073	38.7873	253
DATA	2015-12-01	18:15:00:000	3.13512e-308	30.6	11.9501	39.6616	82.9498	-37.5365	28.6616	30.3486	30.2108	38.7184	167
DATA	2015-12-01	18:16:00:000	3.13512e-308	30.6	11.9455	37.9933	83.429	-61.7664	28.6241	30.2857	30.2115	38.5522	105
DATA	2015-12-01	18:17:00:000	3.13512e-308	30.6	11.9453	36.4839	83.4067	-83.0172	28.5441	30.3396	30.2212	38.5948	154
DATA	2015-12-01	18:18:00:000	3.13512e-308	30.6	11.9458	35.2128	83.443	-111.616	28.4926	30.3688	30.2274	38.6008	 96
DATA	2015-12-01	18:19:00:000	3.13512e-308	30.6	11.9504	33.9218	82.9015	-140.414	28.3667	30.341	30.2267	38.4468	 89
DATA	2015-12-01	18:20:00:000	3.13512e-308	30.6	11.9453	32.7104	83.6641	-153.125	28.3432	30.2961	30.2187	38.5724	126
DATA	2015-12-01	18:21:00:000	3.13512e-308	30.6	11.9499	31.4989	83.9323	-169.212	28.3559	30.2815	30.2187	38.6069	169
DATA	2015-12-01	18:22:00:000	3.13512e-308	30.3	11.9458	30.2476	84.0194	-175.567	28.3216	30.2809	30.2208	38.4833	142
DATA	2015-12-01	18:23:00:000	3.13512e-308	30.3	11.9499	29.2149	84.0168	-192.647	28.3362	30.3215	30.2239	38.5441	146
DATA	2015-12-01	18:24:00:000	3.13512e-308	30.3	11.9437	28.0828	85.9	-193.045	28.4506	30.3285	30.2264	38.611	192
DATA	2015-12-01	18:25:00:000	3.13512e-308	30.3	11.9488	26.9905	86.2305	-201.585	28.3903	30.3316	30.2267	38.3617	146
DATA	2015-12-01	18:26:00:000	3.13512e-308	30.3	11.9446	25.8386	86.3747	-212.309	28.4506	30.3734	30.2271	38.3982	153
DATA	2015-12-01	18:27:00:000	3.13512e-308	30.3	11.9485	24.7264	86.3569	-222.637	28.4125	30.3873	30.2278	38.3212	151
DATA	2015-12-01	18:28:00:000	3.13512e-308	30.3	11.9444	23.4951	86.1974	-223.431	28.4468	30.3817	30.2361	38.232	 89
DATA	2015-12-01	18:29:00:000	3.13512e-308	30.3	11.949	22.4623	85.5815	-240.313	28.3979	30.4654	30.2305	38.1185	 93
