Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	11:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	11:00:00:000	3.13512e-308	30.3	11.951	679.013	81.0762	9158.5	27.5615	30.0334	30.0317	36.9613	227
DATA	2015-12-01	11:01:00:000	3.13512e-308	30.3	11.9526	682.469	80.5259	9124.54	27.496	30.0441	30.0376	36.9674	 51
DATA	2015-12-01	11:02:00:000	3.13512e-308	30.3	11.9501	684.097	82.062	8545.8	27.5151	30.0655	30.0145	36.9694	242
DATA	2015-12-01	11:03:00:000	3.13512e-308	30.3	11.9478	688.864	80.3441	8685.82	27.5043	30.1225	30.0128	36.9998	113
DATA	2015-12-01	11:04:00:000	3.13512e-308	30.3	11.9497	690.572	80.3041	8861.98	27.5361	30.0997	30.0352	36.9816	109
DATA	2015-12-01	11:05:00:000	3.13512e-308	30.3	11.9526	692.458	80.3937	8626.04	27.5393	30.0907	30.041	36.9431	 44
DATA	2015-12-01	11:06:00:000	3.13512e-308	30.3	11.9474	693.729	80.855	8998.82	27.5304	30.1156	30.0648	36.9552	 69
DATA	2015-12-01	11:07:00:000	3.13512e-308	30	11.9524	696.192	80.9084	9097.73	27.531	30.1446	30.0735	36.9066	212
DATA	2015-12-01	11:08:00:000	3.13512e-308	30	11.9476	698.615	81.8135	9184.72	27.5634	30.1606	30.0545	37.0444	  4
DATA	2015-12-01	11:09:00:000	3.13512e-308	30	11.9529	700.145	81.1982	9168.43	27.5761	30.1422	30.0883	36.8965	  6
DATA	2015-12-01	11:10:00:000	3.13512e-308	30	11.9467	702.885	82.3111	9186.3	27.634	30.1471	30.1128	37.0363	131
DATA	2015-12-01	11:11:00:000	3.13512e-308	30	11.9474	704.692	80.7985	9395.84	27.613	30.1446	30.1156	37.0221	201
DATA	2015-12-01	11:12:00:000	3.13512e-308	30	11.9478	705.864	80.7521	9836.54	27.5768	30.1606	30.126	36.9978	228
DATA	2015-12-01	11:13:00:000	3.13512e-308	30	11.951	708.625	81.6508	9563.06	27.5939	30.1792	30.1311	37.0201	187
DATA	2015-12-01	11:14:00:000	3.13512e-308	30	11.9465	711.604	81.8103	9359.49	27.6314	30.1876	30.1464	37.0627	251
DATA	2015-12-01	11:15:00:000	3.13512e-308	30	11.9478	713.948	80.2132	9509.84	27.6104	30.2115	30.1536	37.2511	238
DATA	2015-12-01	11:16:00:000	3.13512e-308	30	11.9472	716.529	80.2151	9489.98	27.6772	30.2326	30.1734	37.318	214
DATA	2015-12-01	11:17:00:000	3.13512e-308	30	11.9522	718.138	80.4712	9651.24	27.6371	30.2565	30.1713	37.4011	233
DATA	2015-12-01	11:18:00:000	3.13512e-308	30	11.9469	719.29	79.9145	9626.22	27.6816	30.2788	30.155	37.2491	181
DATA	2015-12-01	11:19:00:000	3.13512e-308	30	11.9472	721.098	80.7083	9579.34	27.7007	30.2944	30.1457	37.2531	  4
DATA	2015-12-01	11:20:00:000	3.13512e-308	30	11.9472	724.434	81.429	9146.98	27.7388	30.302	30.155	37.318	 48
DATA	2015-12-01	11:21:00:000	3.13512e-308	30	11.9513	727.711	80.2805	9831.77	27.7592	30.3507	30.2014	37.4254	241
DATA	2015-12-01	11:22:00:000	3.13512e-308	30	11.9455	727.91	80.1414	9821.65	27.7706	30.4148	30.2541	37.5024	191
DATA	2015-12-01	11:23:00:000	3.13512e-308	30	11.9522	732.18	80.3981	9984.3	27.8373	30.4406	30.2187	37.5632	156
DATA	2015-12-01	11:24:00:000	3.13512e-308	30	11.9467	735.377	78.8251	9736.05	27.8469	30.4469	30.172	37.4112	222
DATA	2015-12-01	11:25:00:000	3.13512e-308	30	11.9513	737.304	78.3936	9908.44	27.8481	30.3883	30.1432	37.6159	 14
DATA	2015-12-01	11:26:00:000	3.13512e-308	29.7	11.946	737.602	77.9767	9880.43	27.8755	30.3754	30.1125	37.5733	 80
DATA	2015-12-01	11:27:00:000	3.13512e-308	30	11.9522	736.331	78.1076	9865.73	27.9041	30.3695	30.0918	37.4518	 11
DATA	2015-12-01	11:28:00:000	3.13512e-308	30	11.9458	739.806	79.366	9690.17	27.9575	30.3504	30.0748	37.3585	239
DATA	2015-12-01	11:29:00:000	3.13512e-308	30	11.9515	739.012	80.3816	9701.09	27.9053	30.3967	30.0665	37.3443	255
