Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	20:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	20:00:00:000	2.85604e-308	28	11.9407	-0.258187	88.4351	-43.9415	26.8643	30.3424	30.2101	36.3311	127
DATA	2015-12-02	20:01:00:000	2.85604e-308	28	11.935	-0.238327	88.8635	-44.2482	26.8662	30.3382	30.2215	36.3999	110
DATA	2015-12-02	20:02:00:000	2.85604e-308	28	11.941	-0.278048	88.8215	-43.5618	26.8758	30.342	30.2149	36.4344	 51
DATA	2015-12-02	20:03:00:000	2.85604e-308	28	11.9371	-0.297909	88.9022	-45.0952	26.8796	30.3452	30.2042	36.4263	155
DATA	2015-12-02	20:04:00:000	2.85604e-308	28	11.941	-0.258187	89.0363	-46.3949	26.8917	30.333	30.1862	36.5378	 66
DATA	2015-12-02	20:05:00:000	2.85604e-308	28	11.9378	-0.258187	88.7701	-44.1898	26.9139	30.3198	30.1671	36.4709	181
DATA	2015-12-02	20:06:00:000	2.85604e-308	28	11.941	-0.33763	89.5327	-44.7009	26.9921	30.3285	30.1512	36.6229	 46
DATA	2015-12-02	20:07:00:000	2.85604e-308	28	11.9355	-0.258187	89.2422	-42.744	26.9813	30.3427	30.1415	36.6715	102
DATA	2015-12-02	20:08:00:000	2.85604e-308	28	11.9407	-0.238327	89.2867	-44.6863	26.9959	30.3413	30.1353	36.6512	168
DATA	2015-12-02	20:09:00:000	2.85604e-308	28	11.9355	-0.238327	89.4501	-42.452	27.015	30.3253	30.1349	36.4911	 31
DATA	2015-12-02	20:10:00:000	2.85604e-308	28	11.9396	-0.238327	89.5683	-43.2844	27.0435	30.302	30.1353	36.5783	 97
DATA	2015-12-02	20:11:00:000	2.85604e-308	28	11.9337	-0.317769	89.6274	-43.2405	27.0461	30.2798	30.1353	36.4668	160
DATA	2015-12-02	20:12:00:000	2.85604e-308	28	11.9382	-0.297909	89.7755	-44.2336	27.0448	30.3132	30.1315	36.483	102
DATA	2015-12-02	20:13:00:000	2.85604e-308	28	11.935	-0.238327	90.0793	-43.7371	27.0696	30.318	30.1304	36.3999	 50
DATA	2015-12-02	20:14:00:000	2.85604e-308	28	11.9343	-0.258187	90.0157	-42.8755	27.0575	30.3372	30.127	36.479	 50
DATA	2015-12-02	20:15:00:000	2.85604e-308	28	11.9355	-0.258187	89.9966	-43.5034	27.0575	30.3702	30.1325	36.4121	149
DATA	2015-12-02	20:16:00:000	2.85604e-308	28	11.9355	-0.258187	90.0145	-42.3789	27.0416	30.3532	30.1453	36.4445	142
DATA	2015-12-02	20:17:00:000	2.85604e-308	28	11.9362	-0.297909	89.7863	-41.3567	27.0512	30.364	30.1481	36.4466	114
DATA	2015-12-02	20:18:00:000	2.85604e-308	28	11.9346	-0.258187	89.5104	-44.1167	27.0315	30.3824	30.1412	36.5053	135
DATA	2015-12-02	20:19:00:000	2.85604e-308	27.8	11.9364	-0.258187	89.6261	-40.5973	27.0359	30.3734	30.1429	36.5905	 13
DATA	2015-12-02	20:20:00:000	2.85604e-308	28	11.935	-0.258187	89.4393	-43.7516	27.0416	30.3828	30.1391	36.5702	100
DATA	2015-12-02	20:21:00:000	2.85604e-308	28	11.9364	-0.297909	89.1069	-44.5548	27.0277	30.389	30.1436	36.5357	122
DATA	2015-12-02	20:22:00:000	2.85604e-308	27.8	11.935	-0.278048	88.2101	-40.9186	27.0003	30.3493	30.1436	36.6492	184
DATA	2015-12-02	20:23:00:000	2.85604e-308	28	11.9364	-0.218466	88.4644	-45.5333	27.027	30.3852	30.147	36.7019	 47
DATA	2015-12-02	20:24:00:000	2.85604e-308	28	11.935	-0.198606	88.4517	-41.6049	27.0347	30.3695	30.1571	36.6512	103
DATA	2015-12-02	20:25:00:000	2.85604e-308	27.8	11.9359	-0.278048	88.6493	-42.598	27.0111	30.3936	30.1668	36.5641	218
DATA	2015-12-02	20:26:00:000	2.85604e-308	27.8	11.9348	-0.238327	89.0745	-44.7009	27.0486	30.3995	30.1689	36.6067	 22
DATA	2015-12-02	20:27:00:000	2.85604e-308	27.8	11.9366	-0.238327	88.847	-39.7211	27.015	30.395	30.1682	36.6249	110
DATA	2015-12-02	20:28:00:000	2.85604e-308	28	11.9348	-0.278048	88.4066	-43.1383	27.0302	30.3957	30.1709	36.5398	164
DATA	2015-12-02	20:29:00:000	2.85604e-308	27.8	11.9366	-0.238327	88.6182	-41.9701	27.0493	30.3984	30.1709	36.477	219
