Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	16:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	16:00:00:000	2.85604e-308	30.8	11.9346	215.706	79.2592	166.989	29.4738	30.1938	30.0938	38.7771	143
DATA	2015-12-02	16:01:00:000	2.85604e-308	30.8	11.9359	214.633	79.3018	158.388	29.4986	30.1668	30.1083	38.7569	136
DATA	2015-12-02	16:02:00:000	2.85604e-308	30.8	11.9341	213.362	79.0031	157.95	29.4726	30.199	30.1173	38.7386	  3
DATA	2015-12-02	16:03:00:000	2.85604e-308	30.8	11.9339	212.25	78.9853	157.76	29.4707	30.2163	30.1173	38.6474	 14
DATA	2015-12-02	16:04:00:000	2.85604e-308	30.8	11.9339	211.038	79.3387	161.98	29.4561	30.2468	30.0904	38.8075	 68
DATA	2015-12-02	16:05:00:000	2.85604e-308	30.8	11.9339	210.582	78.433	154.927	29.4535	30.2607	30.0786	38.7751	 67
DATA	2015-12-02	16:06:00:000	2.85604e-308	30.8	11.9332	210.145	79.183	155.131	29.4503	30.2604	30.0817	38.7629	 38
DATA	2015-12-02	16:07:00:000	2.85604e-308	30.8	11.9327	210.065	78.5595	155.832	29.423	30.2434	30.0931	38.6252	 49
DATA	2015-12-02	16:08:00:000	2.85604e-308	30.8	11.9325	210.304	79.298	162.944	29.3919	30.269	30.0893	38.7123	 16
DATA	2015-12-02	16:09:00:000	2.85604e-308	30.8	11.9325	210.681	79.5662	163.441	29.4084	30.2125	30.0866	38.8947	116
DATA	2015-12-02	16:10:00:000	2.85604e-308	30.8	11.9327	211.694	79.5547	152.722	29.4319	30.1966	30.0835	38.765	 68
DATA	2015-12-02	16:11:00:000	2.85604e-308	30.8	11.9323	213.243	79.277	153.175	29.3969	30.19	30.0883	38.6778	226
DATA	2015-12-02	16:12:00:000	2.85604e-308	30.8	11.9321	214.335	78.9376	148.122	29.3944	30.1682	30.09	38.4772	  6
DATA	2015-12-02	16:13:00:000	2.85604e-308	30.8	11.933	214.951	78.9961	153.554	29.3372	30.2129	30.0928	38.4772	 66
DATA	2015-12-02	16:14:00:000	2.85604e-308	30.8	11.9343	215.229	79.8427	159.79	29.3709	30.2271	30.1038	38.688	 24
DATA	2015-12-02	16:15:00:000	2.85604e-308	30.8	11.9321	215.13	80.257	166.142	29.3518	30.2312	30.1097	38.7508	239
DATA	2015-12-02	16:16:00:000	2.85604e-308	30.8	11.9323	215.388	79.6354	148.282	29.3455	30.2094	30.1052	38.7386	116
DATA	2015-12-02	16:17:00:000	2.85604e-308	30.8	11.9321	215.984	79.3005	147.684	29.3963	30.2215	30.0987	38.6211	113
DATA	2015-12-02	16:18:00:000	2.85604e-308	30.8	11.933	216.023	79.3482	149.071	29.3423	30.1914	30.0959	38.7792	 62
DATA	2015-12-02	16:19:00:000	2.85604e-308	30.8	11.9318	215.388	79.5681	149.962	29.3639	30.2212	30.0959	38.8805	139
DATA	2015-12-02	16:20:00:000	2.85604e-308	30.8	11.9348	215.05	79.1989	144.208	29.3792	30.163	30.0904	38.7285	 13
DATA	2015-12-02	16:21:00:000	2.85604e-308	30.8	11.933	214.216	78.9307	151.904	29.4414	30.1806	30.0807	38.6799	 56
DATA	2015-12-02	16:22:00:000	2.85604e-308	30.8	11.9332	212.945	78.972	156.066	29.416	30.1716	30.0779	38.7103	  7
DATA	2015-12-02	16:23:00:000	2.85604e-308	30.8	11.9366	211.535	79.1906	160.929	29.3893	30.1564	30.0783	38.6758	130
DATA	2015-12-02	16:24:00:000	2.85604e-308	30.8	11.9398	209.827	79.5173	154.328	29.3931	30.1612	30.0835	38.7224	117
DATA	2015-12-02	16:25:00:000	2.85604e-308	30.8	11.9366	208.159	79.7721	151.218	29.4319	30.1526	30.0845	38.7021	107
DATA	2015-12-02	16:26:00:000	2.85604e-308	30.8	11.9337	205.934	78.8665	144.792	29.3855	30.1623	30.0824	38.5927	132
DATA	2015-12-02	16:27:00:000	2.85604e-308	30.8	11.9318	204.385	79.4747	145.508	29.3652	30.1792	30.0817	38.7163	123
DATA	2015-12-02	16:28:00:000	2.85604e-308	30.8	11.9337	203.174	79.659	143.098	29.3779	30.1734	30.089	38.8238	 35
DATA	2015-12-02	16:29:00:000	2.85604e-308	30.8	11.9321	201.982	79.5376	142.208	29.4135	30.1536	30.1	38.9271	204
