Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	14:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	14:00:00:000	2.85604e-308	31.4	11.9346	219.698	79.0959	165.777	29.6416	31.1466	30.8542	39.5716	140
DATA	2015-12-02	14:01:00:000	2.85604e-308	31.4	11.9323	331.473	78.6453	232.252	29.6562	31.0637	30.8627	39.5675	108
DATA	2015-12-02	14:02:00:000	2.85604e-308	31.4	11.9332	923.238	77.6119	772.708	29.756	31.096	30.8892	39.5959	 39
DATA	2015-12-02	14:03:00:000	2.85604e-308	31.4	11.9318	353.896	77.1016	447.228	29.7834	31.0573	30.9207	39.7803	119
DATA	2015-12-02	14:04:00:000	2.85604e-308	31.4	11.9325	266.151	76.8995	264.51	29.8196	31.0736	30.926	39.8654	 29
DATA	2015-12-02	14:05:00:000	2.85604e-308	31.4	11.9327	266.37	78.6122	236.939	29.9232	31.075	30.9668	39.7722	 26
DATA	2015-12-02	14:06:00:000	2.85604e-308	31.4	11.9325	365.514	76.9306	307.547	29.8812	31.0871	30.9487	39.6303	120
DATA	2015-12-02	14:07:00:000	2.85604e-308	31.4	11.9316	284.284	77.2611	299.924	29.8869	31.0779	30.9423	39.6567	148
DATA	2015-12-02	14:08:00:000	2.85604e-308	31.4	11.933	232.746	76.0853	218.948	29.8927	31.0754	30.9313	39.9363	 78
DATA	2015-12-02	14:09:00:000	2.85604e-308	31.7	11.9325	214.236	76.5728	176.116	29.8876	31.0932	30.9398	39.6749	143
DATA	2015-12-02	14:10:00:000	2.85604e-308	31.4	11.9391	199.46	76.7285	169.735	29.8425	31.0964	30.9292	39.6628	 91
DATA	2015-12-02	14:11:00:000	2.85604e-308	31.4	11.9366	191.237	77.8229	161.09	29.8495	31.0857	30.9253	39.6486	 81
DATA	2015-12-02	14:12:00:000	2.85604e-308	31.4	11.9385	181.943	77.3259	145.041	29.7897	31.159	30.9416	39.679	 33
DATA	2015-12-02	14:13:00:000	2.85604e-308	31.7	11.9359	520.982	76.9725	355.168	29.8723	31.1295	30.9565	39.7296	148
DATA	2015-12-02	14:14:00:000	2.85604e-308	31.4	11.9343	216.5	77.9634	284.21	29.9181	31.1965	30.9512	39.7438	221
DATA	2015-12-02	14:15:00:000	2.85604e-308	31.4	11.9318	618.855	77.0259	406.382	29.9499	31.2151	30.9639	39.683	 88
DATA	2015-12-02	14:16:00:000	2.85604e-308	31.7	11.9389	690.135	77.1194	726.21	29.9778	31.2108	30.9784	39.6283	 90
DATA	2015-12-02	14:17:00:000	2.85604e-308	31.4	11.9373	236.122	77.3653	226.264	29.9416	31.2297	30.9742	39.6445	119
DATA	2015-12-02	14:18:00:000	2.85604e-308	31.7	11.9389	224.464	76.5093	172.948	29.9569	31.2215	30.9706	39.5148	142
DATA	2015-12-02	14:19:00:000	2.85604e-308	31.7	11.9316	228.436	76.4164	185.769	29.8863	31.2101	30.9593	39.4094	132
DATA	2015-12-02	14:20:00:000	2.85604e-308	31.4	11.9371	164.882	76.1718	136.206	29.885	31.1754	30.9682	39.4783	 75
DATA	2015-12-02	14:21:00:000	2.85604e-308	31.4	11.9341	160.156	76.5912	126.421	29.8736	31.1548	30.9628	39.4236	106
DATA	2015-12-02	14:22:00:000	2.85604e-308	31.7	11.9371	163.691	76.9459	135.621	29.8304	31.0793	30.955	39.5574	 76
DATA	2015-12-02	14:23:00:000	2.85604e-308	31.7	11.9366	168.497	77.2802	132.029	29.7643	31.0701	30.9327	39.4155	113
DATA	2015-12-02	14:24:00:000	2.85604e-308	31.7	11.9375	184.525	77.1518	152.605	29.7223	31.0828	30.9267	39.6263	118
DATA	2015-12-02	14:25:00:000	2.85604e-308	31.7	11.9362	331.016	76.9243	237.407	29.7357	31.1003	30.9419	39.8857	114
DATA	2015-12-02	14:26:00:000	2.85604e-308	31.7	11.9375	403.189	77.1511	422.387	29.8787	31.0917	30.932	39.9201	 72
DATA	2015-12-02	14:27:00:000	2.85604e-308	31.7	11.9316	235.189	76.419	211.778	29.8882	31.106	30.9384	39.8026	 28
DATA	2015-12-02	14:28:00:000	2.85604e-308	31.7	11.9389	256.221	75.6036	227.389	29.9766	31.0708	30.9434	39.5999	152
DATA	2015-12-02	14:29:00:000	2.85604e-308	31.7	11.9369	270.282	75.0615	248.754	30.0668	31.0797	30.954	39.5837	 83
