Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	02:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	02:00:00:000	3.13512e-308	26.4	11.9444	0.0993028	93.2137	-606.939	26.0248	29.7762	29.7967	36.7242	 13
DATA	2015-12-01	02:01:00:000	3.13512e-308	26.4	11.9497	0.119163	92.9182	-602.371	25.9898	29.7679	29.7946	36.7323	235
DATA	2015-12-01	02:02:00:000	3.13512e-308	26.4	11.9444	0.0794423	93.0682	-579.73	25.9657	29.7744	29.7923	36.708	178
DATA	2015-12-01	02:03:00:000	3.13512e-308	26.4	11.9497	0.0595817	93.262	-593.235	25.986	29.7734	29.7929	36.6857	195
DATA	2015-12-01	02:04:00:000	3.13512e-308	26.4	11.9444	0.0993028	93.2792	-595.817	26.0063	29.7758	29.7926	36.6857	 32
DATA	2015-12-01	02:05:00:000	3.13512e-308	26.4	11.9499	0.139024	93.0714	-623.026	25.9898	29.7727	29.7909	36.7323	225
DATA	2015-12-01	02:06:00:000	3.13512e-308	26.6	11.9442	0.198606	93.0739	-614.685	26.0013	29.7731	29.7916	36.7627	216
DATA	2015-12-01	02:07:00:000	3.13512e-308	26.4	11.9492	0.0993028	93.1216	-587.674	25.9981	29.7642	29.7895	36.7931	 38
DATA	2015-12-01	02:08:00:000	3.13512e-308	26.4	11.9494	0.0397211	93.2639	-550.336	26.0381	29.7679	29.7885	36.7323	 18
DATA	2015-12-01	02:09:00:000	3.13512e-308	26.4	11.9442	0.0993028	93.2207	-569.601	26.0407	29.7621	29.7851	36.6938	  6
DATA	2015-12-01	02:10:00:000	3.13512e-308	26.4	11.9492	0.139024	93.1648	-561.458	26.0667	29.7659	29.7847	36.6918	231
DATA	2015-12-01	02:11:00:000	3.13512e-308	26.4	11.9497	0.119163	92.8566	-568.409	26.0057	29.7587	29.783	36.7282	179
DATA	2015-12-01	02:12:00:000	3.13512e-308	26.4	11.9492	0.0794423	92.7148	-643.879	26.0254	29.7659	29.7806	36.6776	 32
DATA	2015-12-01	02:13:00:000	3.13512e-308	26.4	11.9449	0.0397211	92.868	-662.548	26.0292	29.7611	29.7792	36.6816	222
DATA	2015-12-01	02:14:00:000	3.13512e-308	26.4	11.9488	0.119163	92.9703	-531.667	26.0292	29.7536	29.7762	36.6127	216
DATA	2015-12-01	02:15:00:000	3.13512e-308	26.4	11.9504	0.0595817	92.9112	-580.326	26.0292	29.7584	29.7765	36.6371	  9
DATA	2015-12-01	02:16:00:000	3.13512e-308	26.6	11.9492	0.158885	92.9672	-596.413	26.0432	29.7574	29.7751	36.5945	237
DATA	2015-12-01	02:17:00:000	3.13512e-308	26.4	11.9453	0.119163	93.119	-601.775	26.0502	29.7632	29.7758	36.5317	150
DATA	2015-12-01	02:18:00:000	3.13512e-308	26.4	11.9497	0.0397211	93.2379	-669.301	26.068	29.7656	29.7779	36.5844	239
DATA	2015-12-01	02:19:00:000	3.13512e-308	26.4	11.9499	0.158885	93.1489	-663.542	26.0998	29.7615	29.7803	36.7688	  3
DATA	2015-12-01	02:20:00:000	3.13512e-308	26.4	11.9469	0.0794423	92.5541	-542.392	25.9523	29.7543	29.7786	36.7141	 11
DATA	2015-12-01	02:21:00:000	3.13512e-308	26.4	11.9446	0.119163	92.8292	-560.664	25.9924	29.7584	29.7786	36.7647	236
DATA	2015-12-01	02:22:00:000	3.13512e-308	26.4	11.9446	0.0794423	93.175	-572.978	26.0025	29.7635	29.7782	36.6695	228
DATA	2015-12-01	02:23:00:000	3.13512e-308	26.4	11.9504	0.0794423	93.2913	-564.438	26.0432	29.7584	29.7775	36.6594	 15
DATA	2015-12-01	02:24:00:000	3.13512e-308	26.4	11.9494	0.0794423	93.257	-616.273	26.0712	29.7611	29.7775	36.5681	214
DATA	2015-12-01	02:25:00:000	3.13512e-308	26.4	11.9506	0.0595817	93.489	-638.517	26.0527	29.7645	29.7792	36.5459	240
DATA	2015-12-01	02:26:00:000	3.13512e-308	26.4	11.9476	0.0794423	93.5665	-600.187	26.0496	29.7632	29.7803	36.6026	 11
DATA	2015-12-01	02:27:00:000	3.13512e-308	26.4	11.9499	0.119163	93.4959	-608.925	26.0527	29.7645	29.7806	36.5905	237
DATA	2015-12-01	02:28:00:000	3.13512e-308	26.4	11.9488	0.119163	93.5226	-613.89	26.0483	29.7669	29.7813	36.6674	182
DATA	2015-12-01	02:29:00:000	3.13512e-308	26.4	11.9501	0.158885	93.4076	-640.702	26.0356	29.7734	29.7837	36.6958	228
