Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	20:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	20:00:00:000	3.13512e-308	28.3	11.9451	-0.317769	91.2632	-597.604	26.973	30.4379	30.4364	37.4558	201
DATA	2015-12-01	20:01:00:000	3.13512e-308	28.3	11.9494	-0.258187	91.2029	-608.727	26.9717	30.4434	30.4364	37.4376	249
DATA	2015-12-01	20:02:00:000	3.13512e-308	28.3	11.9462	-0.317769	91.2747	-611.109	26.9762	30.4396	30.4371	37.4457	247
DATA	2015-12-01	20:03:00:000	3.13512e-308	28.3	11.949	-0.258187	91.4698	-582.51	26.9749	30.4371	30.441	37.5125	 98
DATA	2015-12-01	20:04:00:000	3.13512e-308	28.3	11.9465	-0.317769	91.4971	-566.82	26.9476	30.4361	30.4413	37.3423	197
DATA	2015-12-01	20:05:00:000	3.13512e-308	28.3	11.9446	-0.317769	91.1889	-597.009	26.9133	30.4357	30.4417	37.2917	  3
DATA	2015-12-01	20:06:00:000	3.13512e-308	28.3	11.9451	-0.278048	91.0059	-611.109	26.9184	30.433	30.4424	37.316	118
DATA	2015-12-01	20:07:00:000	3.13512e-308	28.3	11.9483	-0.33763	90.9341	-608.727	26.9139	30.4347	30.4406	37.2957	200
DATA	2015-12-01	20:08:00:000	3.13512e-308	28	11.946	-0.278048	91.0002	-617.267	26.9139	30.4295	30.4403	37.3383	 84
DATA	2015-12-01	20:09:00:000	3.13512e-308	28	11.9446	-0.258187	90.962	-624.813	26.919	30.4277	30.442	37.4214	250
DATA	2015-12-01	20:10:00:000	3.13512e-308	28	11.9462	-0.258187	91.0084	-613.096	26.9196	30.4312	30.4438	37.4497	143
DATA	2015-12-01	20:11:00:000	3.13512e-308	28	11.9476	-0.317769	90.8591	-622.629	26.8751	30.4298	30.4455	37.3484	166
DATA	2015-12-01	20:12:00:000	3.13512e-308	28	11.9472	-0.297909	90.718	-631.367	26.8809	30.4298	30.4476	37.3139	114
DATA	2015-12-01	20:13:00:000	3.13512e-308	28	11.9474	-0.317769	90.7008	-677.643	26.8573	30.4249	30.448	37.3585	114
DATA	2015-12-01	20:14:00:000	3.13512e-308	28	11.9497	-0.297909	90.9531	-609.918	26.8662	30.4211	30.448	37.3585	114
DATA	2015-12-01	20:15:00:000	3.13512e-308	28	11.9481	-0.258187	90.8387	-610.117	26.8465	30.4214	30.449	37.3565	 97
DATA	2015-12-01	20:16:00:000	3.13512e-308	28	11.9504	-0.0794423	90.4631	-623.423	26.8103	30.4166	30.4518	37.3788	183
DATA	2015-12-01	20:17:00:000	3.13512e-308	28	11.9478	-0.178745	90.7135	-621.04	26.797	30.4117	30.4521	37.397	250
DATA	2015-12-01	20:18:00:000	3.13512e-308	28	11.9497	-0.0993028	90.9283	-600.981	26.804	30.4092	30.4525	37.4355	149
DATA	2015-12-01	20:19:00:000	3.13512e-308	28	11.9492	-0.278048	90.9626	-554.706	26.7182	30.4065	30.4521	37.4457	152
DATA	2015-12-01	20:20:00:000	3.13512e-308	28	11.9508	-0.0198606	91.5073	-530.674	26.7563	30.4141	30.4539	37.3727	188
DATA	2015-12-01	20:21:00:000	3.13512e-308	28	11.9488	-0.0397211	91.6859	-516.573	26.7512	30.4159	30.4563	37.2957	208
DATA	2015-12-01	20:22:00:000	3.13512e-308	28	11.9506	-0.377351	92.2357	-523.524	26.8071	30.4044	30.4563	37.3018	122
DATA	2015-12-01	20:23:00:000	3.13512e-308	28	11.9485	-0.278048	91.9198	-497.507	26.7747	30.4075	30.4563	37.2349	171
DATA	2015-12-01	20:24:00:000	3.13512e-308	28	11.9501	-0.258187	91.8893	-520.744	26.7595	30.3936	30.4553	37.3423	153
DATA	2015-12-01	20:25:00:000	3.13512e-308	28	11.9488	-0.278048	92.296	-557.883	26.7455	30.3908	30.4539	37.2004	114
DATA	2015-12-01	20:26:00:000	3.13512e-308	27.8	11.9504	-0.0993028	92.5916	-534.448	26.8084	30.3894	30.4556	37.1964	 59
DATA	2015-12-01	20:27:00:000	3.13512e-308	28	11.949	-0.119163	92.4492	-558.876	26.8001	30.3901	30.4574	37.1133	 88
DATA	2015-12-01	20:28:00:000	3.13512e-308	27.8	11.9501	-0.0595817	92.4981	-568.211	26.7766	30.397	30.4584	37.0789	 16
DATA	2015-12-01	20:29:00:000	3.13512e-308	27.8	11.949	-0.0198606	92.3189	-558.082	26.7467	30.3988	30.4609	37.012	215
