Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	06:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	06:30:00:000	3.13512e-308	27.2	11.9444	0.0993028	80.2818	-658.179	27.327	29.6184	29.6344	36.5418	219
DATA	2015-12-01	06:31:00:000	3.13512e-308	27.2	11.9455	0.0794423	80.9714	-668.705	27.3492	29.6201	29.6327	36.479	217
DATA	2015-12-01	06:32:00:000	3.13512e-308	27.2	11.9446	0.119163	79.7092	-661.556	27.348	29.6191	29.6327	36.3635	166
DATA	2015-12-01	06:33:00:000	3.13512e-308	27.2	11.9513	0.0595817	81.9266	-699.092	27.3607	29.6161	29.6327	36.327	221
DATA	2015-12-01	06:34:00:000	3.13512e-308	27.2	11.9437	0.0993028	85.0128	-682.607	27.1675	29.6161	29.6341	36.1507	  1
DATA	2015-12-01	06:35:00:000	3.13512e-308	27.2	11.9462	0.139024	85.5987	-730.273	27.0772	29.6123	29.6341	36.248	155
DATA	2015-12-01	06:36:00:000	3.13512e-308	27.2	11.9435	0.119163	87.1317	-712.398	27.0188	29.6082	29.6297	36.0757	219
DATA	2015-12-01	06:37:00:000	3.13512e-308	27.2	11.946	0.139024	86.798	-683.601	26.8739	29.6086	29.6273	35.9845	138
DATA	2015-12-01	06:38:00:000	3.13512e-308	27.2	11.9451	0.178745	87.1641	-692.339	26.8306	29.6099	29.6276	35.9075	237
DATA	2015-12-01	06:39:00:000	3.13512e-308	27.2	11.9458	0.119163	87.8975	-697.702	26.7747	29.6048	29.6249	35.6765	255
DATA	2015-12-01	06:40:00:000	3.13512e-308	27.2	11.9449	0.0198606	88.4027	-717.761	26.7385	29.6007	29.6205	35.6967	 20
DATA	2015-12-01	06:41:00:000	3.13512e-308	27.2	11.9462	0.139024	88.7821	-727.095	26.6896	29.6062	29.6215	35.6724	218
DATA	2015-12-01	06:42:00:000	3.13512e-308	27.2	11.9449	0.139024	88.8743	-725.705	26.5993	29.6024	29.6205	35.7129	218
DATA	2015-12-01	06:43:00:000	3.13512e-308	27.2	11.946	0.139024	88.8558	-690.155	26.5758	29.6058	29.6225	35.7251	172
DATA	2015-12-01	06:44:00:000	3.13512e-308	27.2	11.9494	0.139024	88.6029	-717.959	26.4875	29.6069	29.6232	35.7656	239
DATA	2015-12-01	06:45:00:000	3.13512e-308	27.2	11.951	0.0993028	88.2762	-737.423	26.4258	29.6065	29.6246	35.7008	216
DATA	2015-12-01	06:46:00:000	3.13512e-308	27.2	11.9451	0.0794423	88.6035	-717.562	26.3591	29.6075	29.6232	35.6359	 13
DATA	2015-12-01	06:47:00:000	3.13512e-308	27.2	11.9462	0.0993028	88.8349	-761.454	26.3832	29.6069	29.6236	35.6055	 25
DATA	2015-12-01	06:48:00:000	3.13512e-308	27.2	11.9446	0.139024	88.9556	-731.067	26.2618	29.6075	29.6242	35.6866	227
DATA	2015-12-01	06:49:00:000	3.13512e-308	27.2	11.9462	0.158885	89.2117	-708.228	26.2612	29.6072	29.6259	35.6744	226
DATA	2015-12-01	06:50:00:000	3.13512e-308	27.2	11.9453	0.0993028	89.1056	-733.451	26.1652	29.6086	29.6252	35.717	206
DATA	2015-12-01	06:51:00:000	3.13512e-308	27.2	11.9513	0.0397211	89.1208	-745.565	26.1818	29.6075	29.6259	35.5974	 15
DATA	2015-12-01	06:52:00:000	3.13512e-308	27.2	11.9504	0.139024	89.4838	-744.175	26.1767	29.6035	29.6252	35.6866	221
DATA	2015-12-01	06:53:00:000	3.13512e-308	27.2	11.9465	0.139024	90.0456	-760.064	26.1614	29.6021	29.6218	35.5893	194
DATA	2015-12-01	06:54:00:000	3.13512e-308	27.2	11.9469	0.139024	90.4835	-738.019	26.1786	29.6048	29.6208	35.415	164
DATA	2015-12-01	06:55:00:000	3.13512e-308	27.2	11.9449	0.178745	90.5261	-737.224	26.143	29.6048	29.6208	35.2874	164
DATA	2015-12-01	06:56:00:000	3.13512e-308	27.2	11.9497	0.178745	90.547	-724.315	26.1214	29.6041	29.6205	35.2934	154
DATA	2015-12-01	06:57:00:000	3.13512e-308	26.9	11.9465	0.158885	90.5724	-740.799	26.0496	29.6014	29.6195	35.3461	238
DATA	2015-12-01	06:58:00:000	3.13512e-308	26.9	11.9501	0.218466	90.833	-749.935	26.0521	29.5977	29.6188	35.2995	190
DATA	2015-12-01	06:59:00:000	3.13512e-308	26.9	11.9465	0.258187	91.0358	-711.207	26.0413	29.597	29.6195	35.5711	168
