Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	02:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	02:30:00:000	3.13512e-308	25	11.9469	0.139024	97.3384	-797.004	24.8732	30.1242	30.1699	31.4287	 96
DATA	2015-12-02	02:31:00:000	3.13512e-308	25	11.9526	0.139024	97.2354	-775.158	24.8103	30.1132	30.1689	31.5199	 85
DATA	2015-12-02	02:32:00:000	3.13512e-308	25	11.952	0.0993028	97.3867	-737.224	24.8954	30.1308	30.1682	31.5503	 95
DATA	2015-12-02	02:33:00:000	3.13512e-308	25	11.9506	0.0794423	97.4439	-733.054	24.912	30.1419	30.1699	31.4348	 94
DATA	2015-12-02	02:34:00:000	3.13512e-308	25	11.9494	0.0595817	97.3524	-747.353	24.8776	30.146	30.1706	31.3173	104
DATA	2015-12-02	02:35:00:000	3.13512e-308	25	11.9481	0.119163	97.3149	-761.653	24.8414	30.1101	30.1727	31.2767	 81
DATA	2015-12-02	02:36:00:000	3.13512e-308	25	11.949	0.0595817	97.2659	-749.339	24.8662	30.0648	30.1543	31.295	 70
DATA	2015-12-02	02:37:00:000	3.13512e-308	25	11.949	0.0794423	97.2704	-735.635	24.8897	30.0662	30.1526	31.2018	100
DATA	2015-12-02	02:38:00:000	3.13512e-308	25	11.9453	0.0794423	97.0963	-749.538	24.7855	30.0956	30.155	31.2301	103
DATA	2015-12-02	02:39:00:000	3.13512e-308	25	11.9458	-0.238327	97.1738	-748.346	24.7925	30.1128	30.1585	31.3517	155
DATA	2015-12-02	02:40:00:000	3.13512e-308	25	11.9469	-0.33763	97.2475	-760.66	24.8306	30.1201	30.1588	31.4206	 27
DATA	2015-12-02	02:41:00:000	3.13512e-308	25	11.9506	-0.278048	97.252	-766.022	24.8745	30.1308	30.1664	31.5929	 87
DATA	2015-12-02	02:42:00:000	3.13512e-308	25	11.9494	-0.278048	97.2545	-729.28	24.8783	30.1177	30.1713	31.5341	 95
DATA	2015-12-02	02:43:00:000	3.13512e-308	25	11.9506	-0.278048	97.1973	-719.945	24.8548	30.1125	30.1772	31.1693	152
DATA	2015-12-02	02:44:00:000	3.13512e-308	25	11.9472	-0.278048	97.067	-740.799	24.8154	30.1018	30.1848	31.222	 38
DATA	2015-12-02	02:45:00:000	3.13512e-308	25	11.951	-0.198606	96.999	-744.771	24.7957	30.0976	30.1858	31.3517	 73
DATA	2015-12-02	02:46:00:000	3.13512e-308	25	11.9462	-0.0595817	97.1064	-721.137	24.8026	30.1183	30.1851	31.1795	183
DATA	2015-12-02	02:47:00:000	3.13512e-308	25	11.9524	-0.158885	96.9882	-715.974	24.7569	30.1031	30.1896	30.9099	178
DATA	2015-12-02	02:48:00:000	3.13512e-308	25.2	11.9469	-0.258187	96.8948	-761.851	24.7029	30.0993	30.1945	30.991	222
DATA	2015-12-02	02:49:00:000	3.13512e-308	25	11.9513	-0.218466	97.032	-743.977	24.7531	30.1249	30.1952	31.1916	 89
DATA	2015-12-02	02:50:00:000	3.13512e-308	25	11.9476	-0.218466	97.0746	-788.862	24.7842	30.1038	30.2	31.4693	254
DATA	2015-12-02	02:51:00:000	3.13512e-308	25	11.9449	-0.0595817	97.1948	-755.893	24.8961	30.1204	30.2028	31.3456	206
DATA	2015-12-02	02:52:00:000	3.13512e-308	25	11.9476	-0.238327	97.2557	-730.67	24.8954	30.1059	30.2025	31.3882	 94
DATA	2015-12-02	02:53:00:000	3.13512e-308	25	11.9462	0.0198606	97.1782	-752.12	24.9183	30.0748	30.2052	31.3315	 81
DATA	2015-12-02	02:54:00:000	3.13512e-308	25	11.9526	0.0794423	97.0937	-732.259	24.8789	30.0669	30.2066	31.1491	163
DATA	2015-12-02	02:55:00:000	3.13512e-308	25	11.9469	0.119163	96.957	-739.012	24.8503	30.0538	30.2052	31.2362	 33
DATA	2015-12-02	02:56:00:000	3.13512e-308	25	11.9513	0.119163	96.7994	-736.628	24.7791	30.0707	30.2007	31.5665	105
DATA	2015-12-02	02:57:00:000	3.13512e-308	25	11.951	0.0397211	96.2211	-736.827	24.558	30.1145	30.1927	31.1369	 33
DATA	2015-12-02	02:58:00:000	3.13512e-308	25	11.9526	0.178745	96.678	-737.025	24.5955	30.117	30.1962	30.9991	 19
DATA	2015-12-02	02:59:00:000	3.13512e-308	25	11.9469	0.119163	96.8382	-744.97	24.6463	30.1107	30.1976	31.1572	 58
