Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	02:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	02:00:00:000	3.13512e-308	25	11.949	-0.317769	97.1547	-763.639	24.4684	30.2018	30.2326	30.9809	100
DATA	2015-12-02	02:01:00:000	3.13512e-308	25	11.9485	-0.377351	97.1998	-751.126	24.5033	30.1986	30.233	31.0193	 81
DATA	2015-12-02	02:02:00:000	3.13512e-308	25	11.9499	-0.33763	97.2646	-757.085	24.5719	30.2007	30.2312	31.0781	 83
DATA	2015-12-02	02:03:00:000	3.13512e-308	25	11.9481	-0.278048	97.1624	-753.907	24.5338	30.1879	30.2302	30.8552	139
DATA	2015-12-02	02:04:00:000	3.13512e-308	25	11.9451	-0.297909	97.1293	-799.189	24.5128	30.1834	30.2298	30.9403	156
DATA	2015-12-02	02:05:00:000	3.13512e-308	25	11.9504	-0.377351	97.2017	-796.806	24.5789	30.182	30.2264	31.2585	 92
DATA	2015-12-02	02:06:00:000	3.13512e-308	25	11.9499	-0.258187	97.1998	-748.545	24.5624	30.1775	30.2198	31.2261	167
DATA	2015-12-02	02:07:00:000	3.13512e-308	25	11.9504	-0.278048	97.2037	-766.618	24.5872	30.1969	30.2111	30.9565	147
DATA	2015-12-02	02:08:00:000	3.13512e-308	25	11.9451	-0.198606	97.203	-757.283	24.6005	30.1948	30.2163	30.8755	 86
DATA	2015-12-02	02:09:00:000	3.13512e-308	25	11.9458	-0.278048	97.1534	-755.694	24.5942	30.1796	30.2045	31.0214	145
DATA	2015-12-02	02:10:00:000	3.13512e-308	25	11.951	-0.297909	97.0924	-769.398	24.5586	30.1529	30.1872	30.8978	122
DATA	2015-12-02	02:11:00:000	3.13512e-308	25	11.951	-0.33763	97.1979	-766.618	24.6018	30.1232	30.1806	30.9829	 39
DATA	2015-12-02	02:12:00:000	3.13512e-308	25	11.9508	-0.258187	97.1903	-788.663	24.6317	30.1049	30.1865	31.0498	150
DATA	2015-12-02	02:13:00:000	3.13512e-308	25	11.9504	-0.119163	97.2545	-783.698	24.6425	30.1208	30.19	31.2443	 26
DATA	2015-12-02	02:14:00:000	3.13512e-308	25	11.9497	-0.218466	97.2996	-746.559	24.7162	30.1553	30.1882	31.2321	151
DATA	2015-12-02	02:15:00:000	3.13512e-308	25	11.9508	-0.178745	97.299	-739.012	24.7143	30.1443	30.1903	30.9971	 90
DATA	2015-12-02	02:16:00:000	3.13512e-308	25	11.9508	0.119163	97.1013	-760.263	24.6507	30.1619	30.1889	30.9849	 95
DATA	2015-12-02	02:17:00:000	3.13512e-308	25	11.9517	-0.218466	97.1941	-749.538	24.6736	30.0904	30.1893	31.2747	155
DATA	2015-12-02	02:18:00:000	3.13512e-308	25	11.9508	-0.0397211	97.2742	-764.632	24.6902	30.0766	30.1817	31.2099	189
DATA	2015-12-02	02:19:00:000	3.13512e-308	25	11.9517	-0.139024	97.2628	-770.789	24.7048	30.1235	30.1692	31.1126	136
DATA	2015-12-02	02:20:00:000	3.13512e-308	25	11.9465	-0.297909	97.217	-805.346	24.7073	30.0942	30.1682	31.3274	 86
DATA	2015-12-02	02:21:00:000	3.13512e-308	25	11.9524	-0.139024	97.1909	-791.443	24.6832	30.08	30.1689	31.5017	 28
DATA	2015-12-02	02:22:00:000	3.13512e-308	25	11.951	-0.218466	97.1782	-765.029	24.7118	30.1052	30.1557	31.5301	 68
DATA	2015-12-02	02:23:00:000	3.13512e-308	25	11.9524	-0.218466	97.196	-740.998	24.6768	30.088	30.1553	31.3071	 48
DATA	2015-12-02	02:24:00:000	3.13512e-308	25	11.9515	-0.218466	97.2717	-750.729	24.7575	30.0738	30.1588	31.2727	153
DATA	2015-12-02	02:25:00:000	3.13512e-308	25	11.9524	-0.198606	97.2685	-774.959	24.7435	30.0659	30.163	31.4064	105
DATA	2015-12-02	02:26:00:000	3.13512e-308	25	11.9458	-0.0993028	97.2551	-772.377	24.7423	30.0897	30.164	31.4125	145
DATA	2015-12-02	02:27:00:000	3.13512e-308	25	11.952	-0.0794423	97.2602	-763.44	24.7562	30.1301	30.1644	31.3821	 65
DATA	2015-12-02	02:28:00:000	3.13512e-308	25	11.9513	-0.178745	97.3117	-744.97	24.8122	30.1222	30.1657	31.372	 29
DATA	2015-12-02	02:29:00:000	3.13512e-308	25	11.9522	0.0198606	97.3346	-770.59	24.8115	30.1367	30.1685	31.2423	 92
