Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	19:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	19:30:00:000	3.13512e-308	29.2	11.951	-0.258187	88.2985	-597.207	27.3315	30.3887	30.3664	37.6483	220
DATA	2015-12-01	19:31:00:000	3.13512e-308	29.2	11.9494	-0.258187	88.5476	-607.535	27.3098	30.4037	30.3657	37.5875	 20
DATA	2015-12-01	19:32:00:000	3.13512e-308	28.9	11.9506	-0.278048	88.8228	-613.096	27.2838	30.3953	30.3619	37.4882	 18
DATA	2015-12-01	19:33:00:000	3.13512e-308	28.9	11.9504	-0.258187	89.1107	-595.42	27.3035	30.4089	30.3587	37.5409	208
DATA	2015-12-01	19:34:00:000	3.13512e-308	28.9	11.9508	-0.258187	89.4158	-597.803	27.3232	30.4023	30.3539	37.622	205
DATA	2015-12-01	19:35:00:000	3.13512e-308	28.9	11.9449	-0.258187	89.8174	-587.674	27.3353	30.4075	30.35	37.7274	178
DATA	2015-12-01	19:36:00:000	3.13512e-308	28.9	11.9513	-0.258187	90.0653	-568.012	27.3238	30.4079	30.3434	37.4294	249
DATA	2015-12-01	19:37:00:000	3.13512e-308	28.9	11.9499	-0.297909	90.1682	-550.733	27.3359	30.3887	30.3354	37.4355	 25
DATA	2015-12-01	19:38:00:000	3.13512e-308	28.9	11.9508	-0.238327	90.2623	-555.5	27.3346	30.4058	30.3281	37.5125	141
DATA	2015-12-01	19:39:00:000	3.13512e-308	28.9	11.9494	-0.158885	89.9229	-591.845	27.3003	30.4399	30.3215	37.4862	 27
DATA	2015-12-01	19:40:00:000	3.13512e-308	28.9	11.9494	-0.297909	89.3452	-649.242	27.2514	30.463	30.3239	37.3747	216
DATA	2015-12-01	19:41:00:000	3.13512e-308	28.9	11.9455	-0.258187	89.2086	-659.569	27.1656	30.4707	30.3267	37.4497	 31
DATA	2015-12-01	19:42:00:000	3.13512e-308	28.9	11.9462	-0.178745	89.485	-642.291	27.1414	30.4703	30.3298	37.5024	203
DATA	2015-12-01	19:43:00:000	3.13512e-308	28.9	11.9494	-0.218466	89.8555	-642.489	27.1935	30.4682	30.3511	37.5085	 20
DATA	2015-12-01	19:44:00:000	3.13512e-308	28.6	11.9446	-0.278048	90.1244	-596.214	27.2043	30.4668	30.3608	37.4882	253
DATA	2015-12-01	19:45:00:000	3.13512e-308	28.6	11.9499	-0.278048	90.1428	-614.685	27.2171	30.4633	30.3706	37.4031	248
DATA	2015-12-01	19:46:00:000	3.13512e-308	28.6	11.9472	0	89.9713	-679.628	27.1859	30.4696	30.3908	37.399	 99
DATA	2015-12-01	19:47:00:000	3.13512e-308	28.6	11.9483	-0.158885	89.928	-679.628	27.1878	30.4686	30.3929	37.397	212
DATA	2015-12-01	19:48:00:000	3.13512e-308	28.6	11.946	-0.238327	90.1218	-670.096	27.1268	30.4707	30.3939	37.2308	203
DATA	2015-12-01	19:49:00:000	3.13512e-308	28.6	11.9488	-0.258187	89.724	-715.775	27.0213	30.471	30.3974	37.3504	166
DATA	2015-12-01	19:50:00:000	3.13512e-308	28.6	11.946	-0.258187	89.867	-659.967	26.9743	30.4682	30.4047	37.3808	189
DATA	2015-12-01	19:51:00:000	3.13512e-308	28.6	11.9472	-0.258187	90.2763	-605.35	26.9514	30.4654	30.404	37.3423	140
DATA	2015-12-01	19:52:00:000	3.13512e-308	28.6	11.946	-0.317769	90.786	-586.284	26.9628	30.4644	30.4138	37.3058	174
DATA	2015-12-01	19:53:00:000	3.13512e-308	28.6	11.9501	-0.297909	91.0955	-588.469	26.9787	30.4588	30.4201	37.3666	 29
DATA	2015-12-01	19:54:00:000	3.13512e-308	28.6	11.9458	-0.317769	91.2855	-567.813	27.0022	30.4675	30.426	37.4051	202
DATA	2015-12-01	19:55:00:000	3.13512e-308	28.6	11.9478	-0.33763	91.1927	-549.74	26.9679	30.4609	30.4249	37.5105	175
DATA	2015-12-01	19:56:00:000	3.13512e-308	28.6	11.9458	-0.278048	91.3071	-573.97	26.9609	30.4584	30.4201	37.4457	215
DATA	2015-12-01	19:57:00:000	3.13512e-308	28.3	11.949	-0.317769	91.3224	-578.34	26.9508	30.4511	30.4249	37.3727	160
DATA	2015-12-01	19:58:00:000	3.13512e-308	28.3	11.9444	-0.238327	91.1915	-575.957	26.9558	30.4497	30.4274	37.4072	 18
DATA	2015-12-01	19:59:00:000	3.13512e-308	28.3	11.9488	-0.297909	91.0408	-624.019	26.9692	30.4466	30.4288	37.4092	 20
