Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	19:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	19:00:00:000	2.85604e-308	29.2	11.9382	3.63448	87.8123	-41.3275	27.3041	30.4553	30.3246	36.5378	152
DATA	2015-12-02	19:01:00:000	2.85604e-308	29.2	11.9371	2.78048	87.6884	-41.8824	27.3206	30.4515	30.3038	36.5215	159
DATA	2015-12-02	19:02:00:000	2.85604e-308	29.2	11.9337	2.10522	87.9305	-44.4088	27.3156	30.4529	30.2892	36.5661	158
DATA	2015-12-02	19:03:00:000	2.85604e-308	29.2	11.9346	1.56898	88.0208	-43.1383	27.2946	30.4577	30.2739	36.5864	186
DATA	2015-12-02	19:04:00:000	2.85604e-308	29.2	11.938	1.09233	87.7418	-43.299	27.3778	30.4448	30.2802	36.5844	 74
DATA	2015-12-02	19:05:00:000	2.85604e-308	29.2	11.9391	0.973168	86.9963	-44.0583	27.2558	30.4556	30.2868	36.5985	253
DATA	2015-12-02	19:06:00:000	2.85604e-308	29.2	11.9355	0.754702	86.9886	-44.3212	27.2329	30.4584	30.2868	36.5803	227
DATA	2015-12-02	19:07:00:000	2.85604e-308	29.2	11.933	0.536235	87.3661	-43.7079	27.2368	30.4476	30.2704	36.6229	167
DATA	2015-12-02	19:08:00:000	2.85604e-308	29.2	11.9378	0.496514	87.3248	-42.9631	27.2132	30.449	30.2934	36.6431	166
DATA	2015-12-02	19:09:00:000	2.85604e-308	29.2	11.9334	0.278048	86.859	-44.7739	27.2151	30.4532	30.2982	36.7242	174
DATA	2015-12-02	19:10:00:000	2.85604e-308	29.2	11.9339	0.218466	86.5609	-45.1536	27.2196	30.4584	30.2881	36.6958	232
DATA	2015-12-02	19:11:00:000	2.85604e-308	28.9	11.933	0.119163	86.6346	-44.1313	27.2139	30.4598	30.2941	36.706	103
DATA	2015-12-02	19:12:00:000	2.85604e-308	28.9	11.9343	0.0397211	86.6429	-45.1098	27.2279	30.4602	30.3027	36.6857	 11
DATA	2015-12-02	19:13:00:000	2.85604e-308	28.9	11.933	0	86.6346	-44.3358	27.1897	30.4647	30.3194	36.6452	 75
DATA	2015-12-02	19:14:00:000	2.85604e-308	28.9	11.9387	-0.0397211	86.6633	-45.1098	27.2145	30.4686	30.3226	36.6148	 61
DATA	2015-12-02	19:15:00:000	2.85604e-308	28.9	11.9325	-0.0794423	86.5806	-45.139	27.226	30.4633	30.3226	36.6594	211
DATA	2015-12-02	19:16:00:000	2.85604e-308	28.9	11.9359	-0.158885	86.5698	-44.6717	27.1992	30.457	30.3354	36.6715	249
DATA	2015-12-02	19:17:00:000	2.85604e-308	28.9	11.9325	-0.158885	86.6016	-45.1682	27.2374	30.4591	30.3448	36.5925	 21
DATA	2015-12-02	19:18:00:000	2.85604e-308	28.9	11.9343	-0.158885	86.3149	-45.2704	27.2056	30.4504	30.3438	36.635	213
DATA	2015-12-02	19:19:00:000	2.85604e-308	28.9	11.933	-0.218466	86.3963	-45.6501	27.2234	30.4616	30.3375	36.8195	216
DATA	2015-12-02	19:20:00:000	2.85604e-308	28.9	11.9332	-0.158885	86.8387	-44.219	27.226	30.4661	30.3389	36.71	 67
DATA	2015-12-02	19:21:00:000	2.85604e-308	28.9	11.9323	-0.198606	86.8736	-44.8907	27.2342	30.4647	30.3469	36.7364	 25
DATA	2015-12-02	19:22:00:000	2.85604e-308	28.9	11.9327	-0.198606	86.5698	-44.7009	27.2101	30.464	30.3493	36.712	159
DATA	2015-12-02	19:23:00:000	2.85604e-308	28.9	11.9311	-0.238327	86.2234	-45.2558	27.1802	30.4654	30.3626	36.7728	  0
DATA	2015-12-02	19:24:00:000	2.85604e-308	28.9	11.9314	-0.218466	87.2174	-45.5187	27.2171	30.4532	30.3748	36.6391	  6
DATA	2015-12-02	19:25:00:000	2.85604e-308	28.6	11.9325	-0.238327	87.3217	-43.5618	27.2043	30.4539	30.3768	36.5155	  4
DATA	2015-12-02	19:26:00:000	2.85604e-308	28.6	11.9339	-0.278048	86.2463	-44.511	27.163	30.4616	30.3772	36.5175	157
DATA	2015-12-02	19:27:00:000	2.85604e-308	28.6	11.9314	-0.258187	85.8224	-44.8469	27.1389	30.4581	30.372	36.558	178
DATA	2015-12-02	19:28:00:000	2.85604e-308	28.6	11.9348	-0.278048	85.7653	-44.1459	27.1395	30.4574	30.3612	36.477	228
DATA	2015-12-02	19:29:00:000	2.85604e-308	28.6	11.933	-0.178745	85.5631	-44.8469	27.1071	30.4543	30.3608	36.5398	224
