Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	06:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	06:00:00:000	3.13512e-308	26.9	11.9494	0.139024	93.3091	-492.939	26.0909	29.6436	29.6668	35.7352	225
DATA	2015-12-01	06:01:00:000	3.13512e-308	26.9	11.9451	0.119163	93.2944	-517.566	26.075	29.6396	29.6644	35.6663	170
DATA	2015-12-01	06:02:00:000	3.13512e-308	26.9	11.9483	0.119163	93.529	-530.079	26.0661	29.6375	29.66	35.7555	 62
DATA	2015-12-01	06:03:00:000	3.13512e-308	26.9	11.9451	0.0993028	93.4603	-515.779	26.0362	29.6396	29.6559	35.7778	 32
DATA	2015-12-01	06:04:00:000	3.13512e-308	26.9	11.949	0.0993028	92.3234	-530.674	25.9517	29.6375	29.6546	36.2216	219
DATA	2015-12-01	06:05:00:000	3.13512e-308	26.9	11.9449	0.119163	92.0418	-547.754	26.0508	29.6355	29.6535	36.248	165
DATA	2015-12-01	06:06:00:000	3.13512e-308	26.9	11.9488	0.178745	91.2283	-508.43	26.1303	29.6344	29.6522	36.3391	159
DATA	2015-12-01	06:07:00:000	3.13512e-308	26.9	11.9453	0.139024	89.8752	-480.03	26.3089	29.6328	29.6498	36.4141	169
DATA	2015-12-01	06:08:00:000	3.13512e-308	26.9	11.949	0.0993028	89.4952	-496.117	26.5383	29.6327	29.6481	36.4121	230
DATA	2015-12-01	06:09:00:000	3.13512e-308	26.9	11.9451	0.0993028	88.7408	-462.95	26.5618	29.6344	29.6515	36.3351	226
DATA	2015-12-01	06:10:00:000	3.13512e-308	26.9	11.9492	0.0397211	89.2296	-484.995	26.5516	29.6368	29.6532	36.3108	 23
DATA	2015-12-01	06:11:00:000	3.13512e-308	26.9	11.9444	0.139024	88.7275	-402.574	26.5224	29.6365	29.6535	36.4526	210
DATA	2015-12-01	06:12:00:000	3.13512e-308	26.9	11.9478	0.0198606	85.049	-448.65	26.6298	29.6344	29.6515	36.5236	181
DATA	2015-12-01	06:13:00:000	3.13512e-308	26.9	11.9442	0.0993028	84.5812	-473.277	26.9978	29.6317	29.6498	36.5601	 33
DATA	2015-12-01	06:14:00:000	3.13512e-308	26.9	11.9472	0.0595817	83.1544	-482.81	27.1103	29.63	29.6481	36.5702	102
DATA	2015-12-01	06:15:00:000	3.13512e-308	26.9	11.9442	0.119163	82.613	-539.611	27.163	29.6293	29.6477	36.5215	103
DATA	2015-12-01	06:16:00:000	3.13512e-308	26.9	11.9485	0.0794423	83.1246	-537.427	27.2914	29.6304	29.6464	36.5783	 19
DATA	2015-12-01	06:17:00:000	3.13512e-308	26.9	11.9446	0.0993028	82.5774	-545.57	27.3143	29.629	29.6454	36.5702	175
DATA	2015-12-01	06:18:00:000	3.13512e-308	26.9	11.9442	0.158885	81.3787	-587.674	27.306	29.6273	29.643	36.3493	138
DATA	2015-12-01	06:19:00:000	3.13512e-308	26.9	11.9439	0.0794423	80.9453	-590.058	27.3238	29.6242	29.6389	36.4101	 15
DATA	2015-12-01	06:20:00:000	3.13512e-308	26.9	11.9474	0.158885	80.4833	-625.608	27.3029	29.6232	29.6375	36.3959	229
DATA	2015-12-01	06:21:00:000	3.13512e-308	26.9	11.9451	0.0993028	80.9936	-615.876	27.2997	29.6225	29.6375	36.4222	 27
DATA	2015-12-01	06:22:00:000	3.13512e-308	26.9	11.9449	0.0993028	80.4941	-614.883	27.3251	29.6215	29.6396	36.3615	 14
DATA	2015-12-01	06:23:00:000	3.13512e-308	26.9	11.9453	0.119163	80.8062	-611.308	27.3194	29.6184	29.6372	36.2966	208
DATA	2015-12-01	06:24:00:000	3.13512e-308	26.9	11.9453	0.0993028	80.7248	-611.308	27.3168	29.6222	29.6368	36.3189	 13
DATA	2015-12-01	06:25:00:000	3.13512e-308	26.9	11.9455	0.0595817	81.4137	-591.646	27.3486	29.6242	29.6358	36.4283	 27
DATA	2015-12-01	06:26:00:000	3.13512e-308	27.2	11.9444	0.0794423	82.6066	-569.601	27.3899	29.6249	29.6368	36.4283	 30
DATA	2015-12-01	06:27:00:000	3.13512e-308	26.9	11.9455	0.139024	80.4032	-599.988	27.3632	29.6222	29.6372	36.329	167
DATA	2015-12-01	06:28:00:000	3.13512e-308	27.2	11.9451	0.0397211	80.3085	-601.775	27.3435	29.6232	29.6368	36.3007	246
DATA	2015-12-01	06:29:00:000	3.13512e-308	26.9	11.9462	0.0397211	81.3057	-620.047	27.3194	29.6195	29.6379	36.4526	 11
