Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	10:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	10:00:00:000	3.13512e-308	31.1	11.9485	519.056	81.6774	6040.2	27.3149	29.6576	29.808	36.5905	  8
DATA	2015-12-01	10:01:00:000	3.13512e-308	30.8	11.952	521.598	82.6346	6085.08	27.3562	29.6655	29.8101	36.6512	 54
DATA	2015-12-01	10:02:00:000	3.13512e-308	31.1	11.951	524.418	82.8716	6157.97	27.3747	29.6655	29.8162	36.6938	 77
DATA	2015-12-01	10:03:00:000	3.13512e-308	31.1	11.9515	512.403	81.6069	6077.93	27.2965	29.6614	29.8183	36.6857	116
DATA	2015-12-01	10:04:00:000	3.13512e-308	31.1	11.9499	515.183	79.305	6057.47	27.2762	29.6205	29.8128	36.6877	 71
DATA	2015-12-01	10:05:00:000	3.13512e-308	31.1	11.9522	517.586	78.482	5890.05	27.3206	29.6624	29.8135	36.6857	 66
DATA	2015-12-01	10:06:00:000	3.13512e-308	31.1	11.9524	523.723	78.2347	6117.65	27.355	29.7136	29.8258	36.6614	 58
DATA	2015-12-01	10:07:00:000	3.13512e-308	31.1	11.952	524.239	80.184	6013.38	27.4128	29.7273	29.8234	36.633	196
DATA	2015-12-01	10:08:00:000	3.13512e-308	31.1	11.9478	510.655	81.0388	6060.25	27.3804	29.7727	29.8258	36.6289	122
DATA	2015-12-01	10:09:00:000	3.13512e-308	31.1	11.9515	508.728	81.7086	5795.71	27.4115	29.7707	29.8299	36.7708	136
DATA	2015-12-01	10:10:00:000	3.13512e-308	31.1	11.9485	534.607	81.1404	6185.38	27.463	29.7546	29.8364	36.7384	 62
DATA	2015-12-01	10:11:00:000	3.13512e-308	31.1	11.9524	542.015	81.7105	6296.99	27.4363	29.7632	29.8395	36.7505	109
DATA	2015-12-01	10:12:00:000	3.13512e-308	31.1	11.9476	545.411	82.6968	6013.58	27.5056	29.7803	29.8457	36.7566	124
DATA	2015-12-01	10:13:00:000	3.13512e-308	31.1	11.951	549.522	79.8077	6412.58	27.4922	29.7317	29.8477	36.6837	 78
DATA	2015-12-01	10:14:00:000	3.13512e-308	31.1	11.9462	552.858	80.5754	6453.29	27.4732	29.743	29.8512	36.6533	 63
DATA	2015-12-01	10:15:00:000	3.13512e-308	31.1	11.9531	556.513	80.0727	6324.4	27.498	29.7454	29.8563	36.7526	 10
DATA	2015-12-01	10:16:00:000	3.13512e-308	31.1	11.9472	555.063	77.8687	6465.61	27.5215	29.7457	29.8598	36.71	 33
DATA	2015-12-01	10:17:00:000	3.13512e-308	31.1	11.951	558.38	78.1902	6422.11	27.5329	29.7362	29.8659	36.7364	 15
DATA	2015-12-01	10:18:00:000	3.13512e-308	31.1	11.9462	565.808	78.025	6641.77	27.5577	29.7256	29.8673	36.6614	 83
DATA	2015-12-01	10:19:00:000	3.13512e-308	31.1	11.9522	562.709	77.0736	6633.43	27.5005	29.7522	29.8676	36.6756	120
DATA	2015-12-01	10:20:00:000	3.13512e-308	31.1	11.9462	560.386	78.8448	6710.89	27.5183	29.7464	29.8683	36.8924	138
DATA	2015-12-01	10:21:00:000	3.13512e-308	31.1	11.9458	559.929	77.5083	6682.09	27.5634	29.7177	29.8749	36.7161	143
DATA	2015-12-01	10:22:00:000	3.13512e-308	31.1	11.946	564.02	77.0787	6937.89	27.4872	29.7266	29.8807	36.7323	 33
DATA	2015-12-01	10:23:00:000	3.13512e-308	31.1	11.9524	577.764	78.0237	7256.26	27.5189	29.6761	29.8855	36.7749	143
DATA	2015-12-01	10:24:00:000	3.13512e-308	31.1	11.9455	581.418	76.9592	7354.37	27.566	29.7263	29.8851	36.8681	 86
DATA	2015-12-01	10:25:00:000	3.13512e-308	31.1	11.9474	584.298	78.3231	6700.76	27.6321	29.6842	29.8862	36.6999	137
DATA	2015-12-01	10:26:00:000	3.13512e-308	31.1	11.9453	588.528	77.0825	6757.36	27.6124	29.6518	29.8882	36.8357	141
DATA	2015-12-01	10:27:00:000	3.13512e-308	31.1	11.9517	590.177	75.8324	7585.54	27.5958	29.6474	29.8903	36.8053	138
DATA	2015-12-01	10:28:00:000	3.13512e-308	31.1	11.9453	588.19	77.3978	7328.15	27.5501	29.7338	29.8948	36.8093	 93
DATA	2015-12-01	10:29:00:000	3.13512e-308	31.1	11.9474	587.138	76.9008	7123.79	27.5272	29.7293	29.8931	36.8519	138
