Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	18:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	18:30:00:000	3.13512e-308	30.3	11.9446	21.3898	85.5129	-244.086	28.4023	30.5028	30.2323	38.2299	139
DATA	2015-12-01	18:31:00:000	3.13512e-308	30.3	11.9428	20.3968	85.6852	-254.017	28.3947	30.4704	30.2448	38.2867	159
DATA	2015-12-01	18:32:00:000	3.13512e-308	30.3	11.9458	19.5229	86.2387	-242.1	28.4373	30.4522	30.2704	38.3313	 31
DATA	2015-12-01	18:33:00:000	3.13512e-308	30.3	11.9442	18.6292	85.8911	-248.257	28.4017	30.4239	30.2847	38.2766	157
DATA	2015-12-01	18:34:00:000	3.13512e-308	30.3	11.9508	17.7355	85.4125	-259.776	28.3972	30.4229	30.293	38.1773	112
DATA	2015-12-01	18:35:00:000	3.13512e-308	30.3	11.9478	17.0602	85.2206	-261.167	28.396	30.4333	30.2906	38.2279	 90
DATA	2015-12-01	18:36:00:000	3.13512e-308	30.3	11.9478	16.4048	85.1055	-268.118	28.3604	30.4763	30.302	38.4063	 85
DATA	2015-12-01	18:37:00:000	3.13512e-308	30.3	11.9439	15.7494	85.3127	-271.891	28.3496	30.4595	30.3107	38.1327	160
DATA	2015-12-01	18:38:00:000	3.13512e-308	30.3	11.9433	14.9947	85.6711	-274.274	28.3311	30.434	30.3232	38.1469	 91
DATA	2015-12-01	18:39:00:000	3.13512e-308	30.3	11.949	14.5181	85.8135	-277.651	28.3223	30.4218	30.3306	38.0273	 85
DATA	2015-12-01	18:40:00:000	3.13512e-308	30.3	11.9481	14.101	86.301	-280.431	28.3591	30.4194	30.3375	38.0496	 18
DATA	2015-12-01	18:41:00:000	3.13512e-308	30.3	11.9444	13.6839	86.2953	-276.658	28.3057	30.463	30.3438	38.2421	102
DATA	2015-12-01	18:42:00:000	3.13512e-308	30	11.9435	13.4059	85.9222	-285.396	28.3095	30.449	30.3532	38.1205	248
DATA	2015-12-01	18:43:00:000	3.13512e-308	30.3	11.949	13.108	85.8396	-291.553	28.2523	30.4389	30.3566	38.0699	 62
DATA	2015-12-01	18:44:00:000	3.13512e-308	30	11.9488	12.8299	85.7881	-290.759	28.2225	30.4598	30.3511	37.8936	 84
DATA	2015-12-01	18:45:00:000	3.13512e-308	30	11.949	12.6909	86.1415	-288.574	28.2879	30.457	30.3483	37.8875	239
DATA	2015-12-01	18:46:00:000	3.13512e-308	30	11.9449	12.6909	86.144	-277.651	28.2339	30.4567	30.3483	38.08	166
DATA	2015-12-01	18:47:00:000	3.13512e-308	30	11.9488	12.7703	86.1173	-284.801	28.2059	30.4497	30.3577	38.0678	 67
DATA	2015-12-01	18:48:00:000	3.13512e-308	30	11.9451	13.0285	85.8434	-278.445	28.1894	30.4752	30.3598	38.1833	 67
DATA	2015-12-01	18:49:00:000	3.13512e-308	30	11.9492	13.247	85.2365	-298.107	28.192	30.4536	30.3643	38.0354	203
DATA	2015-12-01	18:50:00:000	3.13512e-308	30	11.9442	13.0683	85.9343	-293.142	28.2212	30.4675	30.3626	37.9118	 37
DATA	2015-12-01	18:51:00:000	3.13512e-308	30	11.9474	12.4327	86.4694	-289.368	28.1818	30.4455	30.3539	37.7578	 79
DATA	2015-12-01	18:52:00:000	3.13512e-308	30	11.9444	12.1149	86.313	-296.916	28.1812	30.4902	30.3751	37.6888	255
DATA	2015-12-01	18:53:00:000	3.13512e-308	30	11.9504	11.4198	86.2209	-308.236	28.1424	30.4874	30.3883	37.7922	 49
DATA	2015-12-01	18:54:00:000	3.13512e-308	30	11.9453	10.4864	86.4942	-313.797	28.1545	30.4762	30.3901	37.8469	 64
DATA	2015-12-01	18:55:00:000	3.13512e-308	30	11.949	9.45363	86.5508	-350.936	28.1119	30.4815	30.4023	37.8895	 15
DATA	2015-12-01	18:56:00:000	3.13512e-308	30	11.9444	8.34144	86.7554	-373.776	28.1227	30.4693	30.403	37.7902	  9
DATA	2015-12-01	18:57:00:000	3.13512e-308	29.7	11.9492	6.93134	86.7929	-415.88	28.117	30.4588	30.3744	37.8834	 91
DATA	2015-12-01	18:58:00:000	3.13512e-308	29.7	11.9439	5.839	86.6671	-434.549	28.1087	30.4459	30.3577	37.9199	101
DATA	2015-12-01	18:59:00:000	3.13512e-308	30	11.9492	5.0843	86.5768	-473.476	28.089	30.4616	30.3511	37.8956	235
