Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	15:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	15:00:00:000	2.85604e-308	31.7	11.9334	189.231	75.5197	154.504	30.2721	30.9933	30.983	39.9445	 60
DATA	2015-12-02	15:01:00:000	2.85604e-308	31.7	11.933	188.735	76.1699	152.737	30.0725	30.983	30.983	40.0032	208
DATA	2015-12-02	15:02:00:000	2.85604e-308	31.7	11.9325	188.616	77.1365	153.788	29.988	31.0011	30.9827	39.9809	 86
DATA	2015-12-02	15:03:00:000	2.85604e-308	31.7	11.9323	185.895	76.8073	146.311	29.8761	31.0104	30.9813	39.6769	122
DATA	2015-12-02	15:04:00:000	2.85604e-308	31.7	11.9369	179.599	77.3755	129.532	29.6982	30.9816	30.9792	39.5797	173
DATA	2015-12-02	15:05:00:000	2.85604e-308	31.7	11.9334	171.039	77.9005	102.589	29.573	30.9685	30.977	39.6202	 20
DATA	2015-12-02	15:06:00:000	2.85604e-308	31.7	11.938	168.636	78.4216	90.351	29.5253	30.9643	30.9753	39.5736	 30
DATA	2015-12-02	15:07:00:000	2.85604e-308	31.7	11.9389	181.704	78.7152	105.67	29.4529	30.9639	30.9703	39.5432	 80
DATA	2015-12-02	15:08:00:000	2.85604e-308	31.7	11.9339	184.346	78.9478	107.159	29.4249	30.9565	30.9689	39.3892	164
DATA	2015-12-02	15:09:00:000	2.85604e-308	31.7	11.9334	183.055	78.8665	96.9663	29.3601	30.9536	30.966	39.3608	 94
DATA	2015-12-02	15:10:00:000	2.85604e-308	31.7	11.9321	183.472	78.7305	103.29	29.294	30.9657	30.965	39.4175	219
DATA	2015-12-02	15:11:00:000	2.85604e-308	31.7	11.9332	187.941	78.8309	139.681	29.3048	30.965	30.9632	39.2858	 84
DATA	2015-12-02	15:12:00:000	2.85604e-308	31.7	11.9373	191.833	79.3107	147.976	29.2648	30.9572	30.9632	39.2088	134
DATA	2015-12-02	15:13:00:000	2.85604e-308	31.4	11.938	198.685	78.9046	152.663	29.2463	31.0019	30.9611	38.765	 21
DATA	2015-12-02	15:14:00:000	2.85604e-308	31.4	11.9373	206.53	79.4461	162.696	29.2273	30.9887	30.9593	38.5927	 89
DATA	2015-12-02	15:15:00:000	2.85604e-308	31.4	11.9394	209.35	78.5977	166.434	29.1936	30.9788	30.9572	38.463	 46
DATA	2015-12-02	15:16:00:000	2.85604e-308	31.4	11.9371	212.528	79.129	169.793	29.1815	30.9799	30.9565	38.5745	 95
DATA	2015-12-02	15:17:00:000	2.85604e-308	31.4	11.9394	212.945	78.4858	169.282	29.1859	31.0651	30.9568	38.54	 39
DATA	2015-12-02	15:18:00:000	2.85604e-308	31.4	11.9321	214.554	78.0066	171.137	29.1898	31.058	30.9721	38.459	 11
DATA	2015-12-02	15:19:00:000	2.85604e-308	31.4	11.9394	217.831	78.1019	172.436	29.2031	30.998	30.9753	38.4448	 72
DATA	2015-12-02	15:20:00:000	2.85604e-308	31.4	11.9371	216.5	78.5182	172.349	29.1758	30.988	30.9781	38.2766	235
DATA	2015-12-02	15:21:00:000	2.85604e-308	31.4	11.9403	214.971	78.4845	172.057	29.1065	30.9898	30.9742	38.3678	131
DATA	2015-12-02	15:22:00:000	2.85604e-308	31.4	11.9323	218.248	78.086	174.598	29.1389	30.9901	30.9731	38.5704	 75
DATA	2015-12-02	15:23:00:000	2.85604e-308	31.1	11.9378	217.99	78.3447	176.058	29.1376	30.9894	30.9735	38.5015	 89
DATA	2015-12-02	15:24:00:000	2.85604e-308	31.4	11.9364	216.202	78.9415	172.188	29.1573	30.9933	30.9714	38.4488	125
DATA	2015-12-02	15:25:00:000	2.85604e-308	31.1	11.9378	216.917	78.693	175.328	29.1758	30.9788	30.9714	38.384	 47
DATA	2015-12-02	15:26:00:000	2.85604e-308	31.1	11.9373	219.32	78.2131	175.123	29.1764	30.9806	30.9731	38.4022	 44
DATA	2015-12-02	15:27:00:000	2.85604e-308	31.4	11.9385	221.624	78.9262	177.299	29.1669	30.971	30.9749	38.3961	 97
DATA	2015-12-02	15:28:00:000	2.85604e-308	31.1	11.9366	221.465	77.6729	178.745	29.2076	30.9742	30.9749	38.4144	138
DATA	2015-12-02	15:29:00:000	2.85604e-308	31.1	11.9389	222.538	77.9074	178.672	29.1643	30.9792	30.9756	38.5015	141
