Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	01:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	01:30:00:000	3.13512e-308	26.6	11.9458	0.139024	91.5995	-616.472	25.9536	29.7762	29.7885	36.4101	222
DATA	2015-12-01	01:31:00:000	3.13512e-308	26.6	11.9483	0.0794423	91.8181	-585.887	25.96	29.781	29.7895	36.404	 81
DATA	2015-12-01	01:32:00:000	3.13512e-308	26.6	11.9449	0.0993028	91.8804	-599.59	25.939	29.7772	29.794	36.3979	156
DATA	2015-12-01	01:33:00:000	3.13512e-308	26.4	11.9494	0.119163	92.0488	-624.218	25.9409	29.7796	29.7974	36.2865	235
DATA	2015-12-01	01:34:00:000	3.13512e-308	26.4	11.9462	0.119163	92.5146	-619.451	26.0146	29.7868	29.8011	36.2986	207
DATA	2015-12-01	01:35:00:000	3.13512e-308	26.4	11.9497	0.139024	92.6042	-584.298	26.0063	29.7864	29.8022	36.4121	199
DATA	2015-12-01	01:36:00:000	3.13512e-308	26.6	11.9474	0.0993028	92.5573	-613.691	25.9936	29.7885	29.8042	36.7505	 30
DATA	2015-12-01	01:37:00:000	3.13512e-308	26.4	11.9492	0.0794423	92.6608	-596.611	26.0044	29.7923	29.8059	36.7647	 19
DATA	2015-12-01	01:38:00:000	3.13512e-308	26.6	11.946	0.0595817	92.4053	-582.312	25.9606	29.7858	29.8053	36.7343	222
DATA	2015-12-01	01:39:00:000	3.13512e-308	26.4	11.9492	0.0397211	92.2947	-613.096	25.9587	29.7902	29.8063	36.7465	 24
DATA	2015-12-01	01:40:00:000	3.13512e-308	26.4	11.9444	0.0993028	92.4448	-597.009	25.9542	29.7936	29.8073	36.7222	 14
DATA	2015-12-01	01:41:00:000	3.13512e-308	26.4	11.9492	0.119163	92.4066	-589.859	25.9473	29.795	29.8073	36.7303	177
DATA	2015-12-01	01:42:00:000	3.13512e-308	26.6	11.9451	0.0993028	92.3691	-607.535	25.9403	29.7943	29.808	36.6756	222
DATA	2015-12-01	01:43:00:000	3.13512e-308	26.4	11.9499	0.0595817	92.6678	-628.388	25.9676	29.7957	29.809	36.7323	  7
DATA	2015-12-01	01:44:00:000	3.13512e-308	26.4	11.9444	0.0794423	92.8286	-594.427	26.0197	29.7994	29.8111	36.7404	 18
DATA	2015-12-01	01:45:00:000	3.13512e-308	26.4	11.9492	0.0794423	92.7739	-591.646	25.9778	29.8011	29.8131	36.7485	 29
DATA	2015-12-01	01:46:00:000	3.13512e-308	26.6	11.9453	0.0595817	92.9754	-616.869	25.9809	29.7957	29.8131	36.706	249
DATA	2015-12-01	01:47:00:000	3.13512e-308	26.4	11.9494	0.119163	93.1514	-611.109	26.0286	29.796	29.8142	36.706	 99
DATA	2015-12-01	01:48:00:000	3.13512e-308	26.4	11.9449	0.0397211	93.0981	-587.873	25.9994	29.8008	29.8145	36.6776	 41
DATA	2015-12-01	01:49:00:000	3.13512e-308	26.4	11.9492	0.0993028	93.0936	-579.73	26.0108	29.794	29.8145	36.6512	172
DATA	2015-12-01	01:50:00:000	3.13512e-308	26.4	11.9449	0.0595817	92.9576	-596.016	25.9555	29.7902	29.8107	36.6999	 43
DATA	2015-12-01	01:51:00:000	3.13512e-308	26.4	11.9492	0.139024	92.9564	-564.834	25.9689	29.7957	29.8094	36.6289	249
DATA	2015-12-01	01:52:00:000	3.13512e-308	26.4	11.9444	0.119163	92.8928	-582.908	25.965	29.795	29.809	36.631	 24
DATA	2015-12-01	01:53:00:000	3.13512e-308	26.4	11.9492	0.119163	92.8381	-614.685	25.9504	29.7916	29.8094	36.712	167
DATA	2015-12-01	01:54:00:000	3.13512e-308	26.4	11.9433	0.178745	92.8718	-619.848	25.9263	29.7837	29.8066	36.6816	246
DATA	2015-12-01	01:55:00:000	3.13512e-308	26.4	11.9494	0.139024	93.0389	-606.343	25.9733	29.7813	29.8049	36.6898	231
DATA	2015-12-01	01:56:00:000	3.13512e-308	26.4	11.9446	0.119163	93.1248	-597.803	26.0006	29.7799	29.8025	36.6492	218
DATA	2015-12-01	01:57:00:000	3.13512e-308	26.4	11.9494	0.178745	93.037	-613.89	25.9841	29.7748	29.8005	36.6614	130
DATA	2015-12-01	01:58:00:000	3.13512e-308	26.4	11.9446	0.119163	93.0981	-596.81	25.9778	29.7792	29.7988	36.6938	211
DATA	2015-12-01	01:59:00:000	3.13512e-308	26.4	11.9497	0.119163	93.2512	-622.43	26.0241	29.7734	29.7974	36.7303	153
