Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	12:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	12:30:00:000	2.85604e-308	32	11.8163	812.655	76.1934	731.555	28.9997	30.9721	30.3337	39.0791	 28
DATA	2015-12-02	12:31:00:000	2.85604e-308	32	11.8151	837.699	75.5375	775.993	28.9699	30.9756	30.3337	39.0771	 62
DATA	2015-12-02	12:32:00:000	2.85604e-308	32	11.938	859.486	77.4829	772.693	29.0213	30.9678	30.3351	39.069	198
DATA	2015-12-02	12:33:00:000	2.85604e-308	32	11.9366	864.928	77.6125	769.48	29.0455	30.9533	30.3347	39.0223	234
DATA	2015-12-02	12:34:00:000	2.85604e-308	32.2	11.9389	842.783	76.4533	761.214	29.0468	30.8865	30.3365	38.8582	136
DATA	2015-12-02	12:35:00:000	2.85604e-308	32	11.9327	760.064	77.3151	659.809	29.0252	30.789	30.3587	38.8704	234
DATA	2015-12-02	12:36:00:000	2.85604e-308	32	11.9378	855.494	76.114	756.965	29.0798	30.9335	30.3688	38.9636	 11
DATA	2015-12-02	12:37:00:000	2.85604e-308	32	11.9369	867.331	76.5378	775.059	29.0493	30.9689	30.3734	38.9859	 68
DATA	2015-12-02	12:38:00:000	2.85604e-308	32.2	11.9352	875.434	77.9494	746.713	29.0925	30.9689	30.3741	38.994	100
DATA	2015-12-02	12:39:00:000	2.85604e-308	32.2	11.9332	877.083	76.2214	766.472	29.062	30.9416	30.3849	38.8906	 77
DATA	2015-12-02	12:40:00:000	2.85604e-308	32.2	11.9357	872.971	77.6252	771.802	29.0512	30.9366	30.3929	39.0163	116
DATA	2015-12-02	12:41:00:000	2.85604e-308	32.2	11.935	866.457	77.1531	781.017	29.0906	30.9133	30.4277	38.9636	 67
DATA	2015-12-02	12:42:00:000	2.85604e-308	32.2	11.9355	873.924	77.4937	764.53	29.1332	30.8864	30.4623	38.9089	 85
DATA	2015-12-02	12:43:00:000	2.85604e-308	32.2	11.9325	884.808	75.4346	791.122	29.0912	30.8691	30.4455	38.8258	124
DATA	2015-12-02	12:44:00:000	2.85604e-308	32.2	11.9352	897.896	75.7892	813.977	29.0912	30.7668	30.441	38.8481	102
DATA	2015-12-02	12:45:00:000	2.85604e-308	32.2	11.9334	894.262	76.2862	784.959	29.1071	30.7417	30.4455	38.7609	134
DATA	2015-12-02	12:46:00:000	2.85604e-308	32.2	11.9352	887.767	76.562	756.045	29.0893	30.8383	30.4152	38.6211	 75
DATA	2015-12-02	12:47:00:000	2.85604e-308	32.2	11.9318	889.853	77.5636	757.271	29.0588	30.8553	30.4298	38.7589	164
DATA	2015-12-02	12:48:00:000	2.85604e-308	32.2	11.9346	893.487	77.1016	767.509	29.0086	30.8405	30.464	38.8177	 83
DATA	2015-12-02	12:49:00:000	2.85604e-308	32.2	11.933	859.982	76.8092	757.315	29.0239	30.8309	30.456	38.7751	 36
DATA	2015-12-02	12:50:00:000	2.85604e-308	32.2	11.9343	868.761	79.7263	741.091	29.0518	30.821	30.4549	38.7305	 64
DATA	2015-12-02	12:51:00:000	2.85604e-308	32.2	11.9348	793.39	78.9904	665.431	29.104	30.8433	30.4427	38.6677	 27
DATA	2015-12-02	12:52:00:000	2.85604e-308	32.2	11.9339	778.038	78.046	667.198	29.1415	30.88	30.4675	38.7852	243
DATA	2015-12-02	12:53:00:000	2.85604e-308	32.2	11.9323	754.404	76.7215	651.397	29.0798	30.8376	30.4871	38.8643	131
DATA	2015-12-02	12:54:00:000	2.85604e-308	32.2	11.9346	700.502	76.9929	599.833	29.008	30.7949	30.463	38.8156	 32
DATA	2015-12-02	12:55:00:000	2.85604e-308	32.2	11.9323	663.204	76.7101	584.762	28.9565	30.79	30.4686	38.921	224
DATA	2015-12-02	12:56:00:000	2.85604e-308	32.2	11.9339	685.229	77.7664	575.241	28.9991	30.7333	30.4832	38.8926	147
DATA	2015-12-02	12:57:00:000	2.85604e-308	32.2	11.9321	707.175	77.4822	596.869	28.9978	30.7167	30.4916	38.7265	154
DATA	2015-12-02	12:58:00:000	2.85604e-308	32.2	11.9332	747.154	76.2741	656.406	28.9953	30.7248	30.4955	38.7325	132
DATA	2015-12-02	12:59:00:000	2.85604e-308	32.2	11.9327	768.783	77.0965	670.615	29.0163	30.74	30.4976	38.7569	 45
