Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	05:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	05:30:00:000	3.13512e-308	25.2	11.9508	0.0993028	94.8896	-836.13	24.5008	30.0258	30.0804	30.6201	178
DATA	2015-12-02	05:31:00:000	3.13512e-308	25	11.9488	0.0993028	95.0098	-833.945	24.5319	30.0038	30.08	30.764	253
DATA	2015-12-02	05:32:00:000	3.13512e-308	25	11.9494	0.0993028	95.3695	-836.527	24.6088	30.009	30.0807	30.8512	104
DATA	2015-12-02	05:33:00:000	3.13512e-308	25.2	11.9492	0.119163	95.3803	-800.778	24.6463	29.9787	30.08	30.7194	108
DATA	2015-12-02	05:34:00:000	3.13512e-308	25.2	11.946	0.0595817	95.3422	-819.249	24.6533	29.9818	30.0807	30.7215	208
DATA	2015-12-02	05:35:00:000	3.13512e-308	25	11.9492	0.0993028	95.407	-835.931	24.7245	29.9811	30.0804	30.8471	106
DATA	2015-12-02	05:36:00:000	3.13512e-308	25	11.9508	0.119163	95.2163	-780.123	24.6717	29.9762	30.081	30.8208	 43
DATA	2015-12-02	05:37:00:000	3.13512e-308	25	11.9508	0.119163	95.3371	-780.123	24.7346	29.9797	30.0807	30.7417	108
DATA	2015-12-02	05:38:00:000	3.13512e-308	25	11.9508	0.0993028	95.386	-785.883	24.7562	29.9264	30.0814	30.7802	125
DATA	2015-12-02	05:39:00:000	3.13512e-308	25.2	11.9506	0.0794423	95.4744	-785.684	24.7664	29.9298	30.0817	30.837	233
DATA	2015-12-02	05:40:00:000	3.13512e-308	25.2	11.9515	-0.0794423	95.5074	-802.764	24.7982	29.9436	30.0817	30.8836	 52
DATA	2015-12-02	05:41:00:000	3.13512e-308	25.2	11.951	-0.0397211	95.3187	-816.071	24.7493	29.9529	30.0814	31.0193	235
DATA	2015-12-02	05:42:00:000	3.13512e-308	25.2	11.951	0.0794423	94.8528	-747.353	24.6609	29.9102	30.0821	30.9099	202
DATA	2015-12-02	05:43:00:000	3.13512e-308	25	11.9508	0.119163	94.4492	-790.053	24.509	29.8989	30.0814	30.9626	 62
DATA	2015-12-02	05:44:00:000	3.13512e-308	25	11.9501	0.0794423	94.7397	-757.482	24.5936	29.843	30.0821	30.916	 61
DATA	2015-12-02	05:45:00:000	3.13512e-308	25	11.951	0.119163	95.0314	-759.667	24.6571	29.9274	30.0835	30.8025	 51
DATA	2015-12-02	05:46:00:000	3.13512e-308	25	11.9497	-0.0397211	95.1127	-777.938	24.694	29.8838	30.0852	30.8045	171
DATA	2015-12-02	05:47:00:000	3.13512e-308	25.2	11.951	0.0595817	95.1871	-732.458	24.6933	29.8896	30.0859	30.7822	230
DATA	2015-12-02	05:48:00:000	3.13512e-308	25.2	11.9506	0.0993028	94.9729	-791.245	24.7327	29.8755	30.0862	30.8694	 26
DATA	2015-12-02	05:49:00:000	3.13512e-308	25.2	11.946	0.0794423	94.9907	-773.569	24.7709	29.8681	30.0862	30.9768	244
DATA	2015-12-02	05:50:00:000	3.13512e-308	25.2	11.9504	0.0993028	94.8077	-775.158	24.8134	29.8498	30.0873	30.7437	 14
DATA	2015-12-02	05:51:00:000	3.13512e-308	25	11.9508	0.0794423	94.5503	-854.004	24.8039	29.8882	30.0852	30.6181	149
DATA	2015-12-02	05:52:00:000	3.13512e-308	25.2	11.9513	0.119163	94.5408	-837.123	24.795	29.89	30.0817	30.5553	 44
DATA	2015-12-02	05:53:00:000	3.13512e-308	25.2	11.952	0.0595817	94.4607	-867.112	24.8014	29.8955	30.0755	30.5046	202
DATA	2015-12-02	05:54:00:000	3.13512e-308	25.2	11.9499	0.0794423	94.4816	-824.412	24.774	29.8666	30.0752	30.5715	214
DATA	2015-12-02	05:55:00:000	3.13512e-308	25	11.9497	0.0794423	94.4651	-796.607	24.7543	29.9336	30.0766	30.7032	171
DATA	2015-12-02	05:56:00:000	3.13512e-308	25.2	11.9515	0.119163	94.3818	-747.75	24.7404	29.8732	30.0769	30.6444	158
DATA	2015-12-02	05:57:00:000	3.13512e-308	25	11.9517	0.0595817	94.338	-790.848	24.7893	29.924	30.0738	30.5755	 86
DATA	2015-12-02	05:58:00:000	3.13512e-308	25.2	11.9449	0.139024	94.3552	-801.97	24.7791	29.9463	30.0735	30.7985	169
DATA	2015-12-02	05:59:00:000	3.13512e-308	25.2	11.9453	0.0595817	94.5624	-753.51	24.8338	29.9536	30.0741	30.7296	218
