Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	09:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	09:00:00:000	3.13512e-308	30.3	11.9451	369.645	81.8001	4808.84	27.674	29.7027	29.6481	37.0099	 65
DATA	2015-12-01	09:01:00:000	3.13512e-308	30.6	11.9513	373.081	81.7645	4593.35	27.5876	29.7071	29.6515	36.9147	123
DATA	2015-12-01	09:02:00:000	3.13512e-308	30.6	11.9444	376.934	81.6736	4921.84	27.5081	29.6965	29.6648	36.8559	148
DATA	2015-12-01	09:03:00:000	3.13512e-308	30.6	11.9494	380.31	82.1452	4975.27	27.3956	29.7061	29.6648	36.9248	 79
DATA	2015-12-01	09:04:00:000	3.13512e-308	30.8	11.9467	383.229	82.4413	5008.64	27.4071	29.7109	29.6604	36.8863	117
DATA	2015-12-01	09:05:00:000	3.13512e-308	30.8	11.9508	385.354	82.7725	5157.39	27.3931	29.718	29.6583	36.9694	 95
DATA	2015-12-01	09:06:00:000	3.13512e-308	30.8	11.9483	387.996	83.4678	4972.49	27.4522	29.7249	29.6628	36.8884	173
DATA	2015-12-01	09:07:00:000	3.13512e-308	30.8	11.9517	392.048	83.9476	4934.95	27.496	29.7314	29.6621	36.8965	100
DATA	2015-12-01	09:08:00:000	3.13512e-308	30.8	11.9478	397.946	83.5002	5208.23	27.47	29.7423	29.6658	36.8377	 38
DATA	2015-12-01	09:09:00:000	3.13512e-308	31.1	11.951	401.283	83.6902	5316.48	27.4655	29.7416	29.673	36.8782	 19
DATA	2015-12-01	09:10:00:000	3.13512e-308	31.1	11.946	403.726	83.9025	5096.82	27.4344	29.7457	29.6726	36.7384	 71
DATA	2015-12-01	09:11:00:000	3.13512e-308	31.1	11.951	404.659	85.1672	4508.55	27.4223	29.7454	29.6737	36.7019	 63
DATA	2015-12-01	09:12:00:000	3.13512e-308	31.1	11.9453	390.598	85.4221	4819.17	27.3505	29.745	29.675	36.7445	 20
DATA	2015-12-01	09:13:00:000	3.13512e-308	31.1	11.951	375.504	86.0385	4616.59	27.2628	29.7368	29.6784	36.7951	 84
DATA	2015-12-01	09:14:00:000	3.13512e-308	31.4	11.9462	389.466	87.0948	4864.84	27.3213	29.7413	29.6842	36.7668	145
DATA	2015-12-01	09:15:00:000	3.13512e-308	31.4	11.9515	385.096	86.3607	4935.75	27.2831	29.7529	29.6805	36.6634	137
DATA	2015-12-01	09:16:00:000	3.13512e-308	31.1	11.9474	369.605	87.663	4562.96	27.3124	29.7495	29.6771	36.7607	 89
DATA	2015-12-01	09:17:00:000	3.13512e-308	31.1	11.9517	384.401	86.6162	5030.68	27.2495	29.7553	29.6829	36.4324	118
DATA	2015-12-01	09:18:00:000	3.13512e-308	31.1	11.9476	397.509	86.7306	5032.67	27.2145	29.7567	29.6856	36.4851	140
DATA	2015-12-01	09:19:00:000	3.13512e-308	31.4	11.9506	401.402	86.7802	4396.34	27.1992	29.7625	29.689	36.5276	 79
DATA	2015-12-01	09:20:00:000	3.13512e-308	31.4	11.9476	402.752	85.9673	4783.62	27.144	29.7618	29.6921	36.4992	 83
DATA	2015-12-01	09:21:00:000	3.13512e-308	31.4	11.9506	398.522	86.6702	4517.88	27.1668	29.7522	29.6924	36.4384	133
DATA	2015-12-01	09:22:00:000	3.13512e-308	31.1	11.9481	404.897	86.8806	4313.52	27.1319	29.7591	29.7037	36.4344	119
DATA	2015-12-01	09:23:00:000	3.13512e-308	31.4	11.951	412.107	87.084	4295.05	27.076	29.7567	29.6999	36.404	172
DATA	2015-12-01	09:24:00:000	3.13512e-308	31.1	11.9483	422.97	86.9155	4716.69	27.041	29.7543	29.6965	36.4121	 22
DATA	2015-12-01	09:25:00:000	3.13512e-308	31.1	11.9522	425.969	86.9505	5345.87	26.9686	29.7512	29.6982	36.3554	149
DATA	2015-12-01	09:26:00:000	3.13512e-308	31.4	11.9485	433.338	87.668	5476.75	26.9927	29.7543	29.7044	36.3918	102
DATA	2015-12-01	09:27:00:000	3.13512e-308	31.1	11.9526	441.52	87.5981	5553.02	27.0258	29.7461	29.6986	36.4587	 82
DATA	2015-12-01	09:28:00:000	3.13512e-308	31.1	11.9485	453.973	86.9613	5660.46	27.0124	29.7437	29.6989	36.3959	152
DATA	2015-12-01	09:29:00:000	3.13512e-308	31.1	11.9531	460.408	88.069	5551.03	27.0741	29.7437	29.7044	36.4101	 46
