Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	04:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	04:30:00:000	3.13512e-308	26.1	11.9469	0.139024	94.0952	-297.114	25.8189	29.6685	29.7071	36.0493	214
DATA	2015-12-01	04:31:00:000	3.13512e-308	26.1	11.9437	0.119163	93.9688	-298.306	25.8195	29.6825	29.7095	35.9744	236
DATA	2015-12-01	04:32:00:000	3.13512e-308	26.1	11.9506	0.0993028	93.8022	-370.4	25.7979	29.703	29.7153	35.9642	105
DATA	2015-12-01	04:33:00:000	3.13512e-308	26.4	11.9451	0.0595817	93.8842	-408.929	25.803	29.7013	29.7194	35.9825	224
DATA	2015-12-01	04:34:00:000	3.13512e-308	26.4	11.9472	0.0595817	94.0565	-446.068	25.8297	29.6962	29.7249	36.0048	 28
DATA	2015-12-01	04:35:00:000	3.13512e-308	26.4	11.9453	0.139024	94.1677	-518.162	25.9231	29.6976	29.7273	36.0514	209
DATA	2015-12-01	04:36:00:000	3.13512e-308	26.4	11.9462	0.158885	94.0247	-446.068	25.8513	29.6928	29.7286	36.025	175
DATA	2015-12-01	04:37:00:000	3.13512e-308	26.1	11.946	0.0595817	93.8455	-370.995	25.8341	29.7061	29.729	36.0271	170
DATA	2015-12-01	04:38:00:000	3.13512e-308	26.4	11.9469	0.0397211	93.7164	-377.947	25.8322	29.6993	29.731	36.1324	224
DATA	2015-12-01	04:39:00:000	3.13512e-308	26.4	11.9449	0.0794423	94.1721	-368.215	25.8513	29.7034	29.7321	36.1324	250
DATA	2015-12-01	04:40:00:000	3.13512e-308	26.4	11.9469	0.0595817	94.753	-298.306	25.9511	29.7102	29.7338	36.2318	216
DATA	2015-12-01	04:41:00:000	3.13512e-308	26.4	11.9446	0.119163	94.7784	-259.379	25.9892	29.6965	29.7324	36.1405	235
DATA	2015-12-01	04:42:00:000	3.13512e-308	26.4	11.9465	0.0595817	94.5344	-330.083	25.9485	29.7051	29.7321	36.1243	253
DATA	2015-12-01	04:43:00:000	3.13512e-308	26.4	11.9449	0.0993028	94.4086	-315.386	25.9377	29.7051	29.7317	36.177	225
DATA	2015-12-01	04:44:00:000	3.13512e-308	26.4	11.9455	0.0595817	94.0603	-250.045	25.9142	29.7088	29.7334	36.1324	250
DATA	2015-12-01	04:45:00:000	3.13512e-308	26.4	11.9444	0.0993028	93.4959	-273.877	25.843	29.7092	29.7348	36.0068	235
DATA	2015-12-01	04:46:00:000	3.13512e-308	26.4	11.9508	0.0595817	92.9087	-320.748	25.8208	29.7102	29.7351	36.0696	 15
DATA	2015-12-01	04:47:00:000	3.13512e-308	26.4	11.9444	0.119163	92.9595	-330.877	25.8303	29.7157	29.7355	36.2277	224
DATA	2015-12-01	04:48:00:000	3.13512e-308	26.4	11.9453	0.119163	93.4946	-328.891	25.9085	29.7081	29.7355	36.1608	225
DATA	2015-12-01	04:49:00:000	3.13512e-308	26.4	11.9444	0.119163	94.0997	-285.198	26.0057	29.7051	29.7355	36.0635	218
DATA	2015-12-01	04:50:00:000	3.13512e-308	26.4	11.9501	0.0794423	93.7985	-292.149	26.0051	29.702	29.7361	35.9034	197
DATA	2015-12-01	04:51:00:000	3.13512e-308	26.4	11.9444	0.0993028	93.4533	-300.887	25.9199	29.7061	29.7351	35.8001	  1
DATA	2015-12-01	04:52:00:000	3.13512e-308	26.4	11.9499	0.119163	93.2659	-299.696	25.8856	29.6972	29.7324	35.8852	255
DATA	2015-12-01	04:53:00:000	3.13512e-308	26.4	11.9444	0.0794423	93.0485	-304.661	25.8742	29.7047	29.731	35.8994	218
DATA	2015-12-01	04:54:00:000	3.13512e-308	26.4	11.951	0.0993028	93.3911	-324.522	25.9225	29.7054	29.731	35.9257	150
DATA	2015-12-01	04:55:00:000	3.13512e-308	26.4	11.9444	0.0794423	93.8461	-359.278	25.9561	29.6992	29.7338	36.0858	 38
DATA	2015-12-01	04:56:00:000	3.13512e-308	26.4	11.9458	0.178745	93.759	-364.441	25.9466	29.7068	29.731	36.2398	139
DATA	2015-12-01	04:57:00:000	3.13512e-308	26.4	11.9449	0.0397211	93.5004	-360.668	25.8907	29.6976	29.731	36.1183	219
DATA	2015-12-01	04:58:00:000	3.13512e-308	26.4	11.9508	0.0993028	93.4991	-316.379	25.8735	29.6907	29.7307	35.9966	 45
DATA	2015-12-01	04:59:00:000	3.13512e-308	26.4	11.9451	0.139024	93.5868	-340.013	25.8036	29.7034	29.7307	36.0959	205
