Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	18:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	18:00:00:000	2.85604e-308	30.3	11.9357	65.6591	76.0536	21.0726	28.64	30.4675	30.1633	37.7476	 11
DATA	2015-12-02	18:01:00:000	2.85604e-308	30.3	11.9401	64.4475	75.4333	19.3933	28.6648	30.4354	30.1612	37.6483	106
DATA	2015-12-02	18:02:00:000	2.85604e-308	30.3	11.9373	63.1765	76.806	18.8821	28.7042	30.4501	30.1661	37.7355	 53
DATA	2015-12-02	18:03:00:000	2.85604e-308	30.3	11.9398	61.8855	75.9989	17.5678	28.6896	30.4679	30.164	37.7841	121
DATA	2015-12-02	18:04:00:000	2.85604e-308	30.3	11.9323	60.6343	75.8559	16.4142	28.6731	30.4539	30.1606	37.7355	108
DATA	2015-12-02	18:05:00:000	2.85604e-308	30.3	11.9387	59.4427	76.8359	15.465	28.6368	30.4392	30.1612	37.5247	 80
DATA	2015-12-02	18:06:00:000	2.85604e-308	30.3	11.9375	58.2113	76.3777	14.4719	28.614	30.4518	30.1526	37.4294	 64
DATA	2015-12-02	18:07:00:000	2.85604e-308	30.3	11.9391	56.9998	76.8162	12.8071	28.607	30.4668	30.1353	37.397	 33
DATA	2015-12-02	18:08:00:000	2.85604e-308	30.3	11.9325	55.7288	77.5928	11.6535	28.6515	30.479	30.1294	37.397	 34
DATA	2015-12-02	18:09:00:000	2.85604e-308	30.3	11.9396	54.557	76.7749	10.383	28.6305	30.4888	30.1246	37.4598	 39
DATA	2015-12-02	18:10:00:000	2.85604e-308	30.3	11.9375	53.2859	76.5201	9.1125	28.6203	30.479	30.127	37.545	152
DATA	2015-12-02	18:11:00:000	2.85604e-308	30.3	11.9405	52.134	77.8007	7.65216	28.6292	30.4539	30.1287	37.547	  6
DATA	2015-12-02	18:12:00:000	2.85604e-308	30.3	11.9373	50.9424	77.3304	6.86358	28.6299	30.4623	30.1298	37.6605	124
DATA	2015-12-02	18:13:00:000	2.85604e-308	30.3	11.9357	49.7507	77.2656	5.62229	28.6203	30.478	30.1277	37.6747	 79
DATA	2015-12-02	18:14:00:000	2.85604e-308	30	11.9375	48.5789	77.0514	4.39561	28.5631	30.5108	30.1322	37.3301	  6
DATA	2015-12-02	18:15:00:000	2.85604e-308	30.3	11.9371	47.3873	77.4587	3.18353	28.5339	30.5011	30.1384	37.2937	120
DATA	2015-12-02	18:16:00:000	2.85604e-308	30.3	11.938	46.2552	77.624	1.79621	28.5148	30.4948	30.1339	37.32	168
DATA	2015-12-02	18:17:00:000	2.85604e-308	30.3	11.9364	45.0239	77.8381	0.408894	28.4919	30.4934	30.1322	37.3707	173
DATA	2015-12-02	18:18:00:000	2.85604e-308	30.3	11.9355	43.8323	79.2897	-0.0146034	28.4411	30.5028	30.1377	37.3707	252
DATA	2015-12-02	18:19:00:000	2.85604e-308	30	11.9355	42.6009	79.2249	-2.54098	28.4347	30.5021	30.1377	37.2775	 64
DATA	2015-12-02	18:20:00:000	2.85604e-308	30.3	11.9389	41.3894	81.7849	-3.9283	28.4792	30.499	30.1356	37.1579	 89
DATA	2015-12-02	18:21:00:000	2.85604e-308	30	11.9357	40.1382	82.027	-5.43245	28.5205	30.4958	30.1315	37.166	193
DATA	2015-12-02	18:22:00:000	2.85604e-308	30	11.9373	38.887	82.5704	-5.59309	28.4703	30.4944	30.1381	37.2106	 11
DATA	2015-12-02	18:23:00:000	2.85604e-308	30	11.9325	37.6358	82.7382	-6.04579	28.4646	30.4906	30.1602	37.3626	 67
DATA	2015-12-02	18:24:00:000	2.85604e-308	30	11.9346	36.4442	82.979	-8.49915	28.436	30.4836	30.1747	36.9856	247
DATA	2015-12-02	18:25:00:000	2.85604e-308	30	11.9334	35.2724	83.3998	-8.58678	28.3127	30.4749	30.1959	36.7749	103
DATA	2015-12-02	18:26:00:000	2.85604e-308	30	11.9352	34.0807	83.2263	-10.4122	28.1869	30.4853	30.2125	36.8985	 51
DATA	2015-12-02	18:27:00:000	2.85604e-308	30	11.9325	32.909	82.5348	-12.0332	28.103	30.4766	30.2094	37.1599	203
DATA	2015-12-02	18:28:00:000	2.85604e-308	30	11.935	31.6776	82.653	-14.6618	28.0611	30.4745	30.1893	37.0849	222
DATA	2015-12-02	18:29:00:000	2.85604e-308	30	11.9327	30.5455	84.212	-14.5449	28.0973	30.4762	30.1973	36.9714	 13
