Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	17:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	17:00:00:000	2.85604e-308	31.1	11.9343	158.825	79.2052	95.1701	29.3893	30.5991	30.109	38.5177	 62
DATA	2015-12-02	17:01:00:000	2.85604e-308	31.1	11.9398	157.455	78.4031	90.1903	29.4294	30.6114	30.1045	38.3678	104
DATA	2015-12-02	17:02:00:000	2.85604e-308	31.1	11.9385	155.925	77.8553	92.9942	29.4052	30.6746	30.1042	38.3313	112
DATA	2015-12-02	17:03:00:000	2.85604e-308	31.1	11.9378	154.118	77.9163	105.027	29.3595	30.6219	30.0969	38.2462	113
DATA	2015-12-02	17:04:00:000	2.85604e-308	31.1	11.9371	152.311	77.4289	105.013	29.3372	30.67	30.0942	38.2198	244
DATA	2015-12-02	17:05:00:000	2.85604e-308	30.8	11.9389	150.364	77.8738	103.625	29.3703	30.5546	30.1025	38.2381	108
DATA	2015-12-02	17:06:00:000	2.85604e-308	31.1	11.938	148.617	77.3088	103.041	29.3162	30.6247	30.1128	38.4549	 49
DATA	2015-12-02	17:07:00:000	2.85604e-308	30.8	11.9382	146.829	78.1642	102.209	29.3645	30.5924	30.1173	38.5157	112
DATA	2015-12-02	17:08:00:000	2.85604e-308	30.8	11.9391	145.181	78.6409	100.34	29.3143	30.5472	30.1163	38.4164	 42
DATA	2015-12-02	17:09:00:000	2.85604e-308	30.8	11.9371	143.532	77.6583	98.7333	29.2972	30.5214	30.1152	38.2766	121
DATA	2015-12-02	17:10:00:000	2.85604e-308	30.8	11.9382	142.142	77.9202	96.3383	29.3328	30.3814	30.1197	38.3576	110
DATA	2015-12-02	17:11:00:000	2.85604e-308	30.8	11.9385	140.553	77.0393	94.9218	29.3258	30.3674	30.1225	38.2705	112
DATA	2015-12-02	17:12:00:000	2.85604e-308	30.8	11.9373	139.004	75.9424	93.1256	29.3054	30.3013	30.1197	38.3029	 93
DATA	2015-12-02	17:13:00:000	2.85604e-308	30.8	11.938	137.356	75.7606	90.9205	29.273	30.3557	30.118	38.4063	215
DATA	2015-12-02	17:14:00:000	2.85604e-308	30.8	11.9385	135.608	76.3503	89.9128	29.3499	30.4348	30.1218	38.1732	126
DATA	2015-12-02	17:15:00:000	2.85604e-308	30.8	11.9373	133.94	75.3761	88.4379	29.3391	30.3859	30.1291	38.1793	 85
DATA	2015-12-02	17:16:00:000	2.85604e-308	30.8	11.9385	132.232	74.764	86.3204	29.2902	30.4159	30.1301	38.0942	 43
DATA	2015-12-02	17:17:00:000	2.85604e-308	30.8	11.9373	130.424	73.7027	84.8455	29.3048	30.5854	30.1273	37.9442	115
DATA	2015-12-02	17:18:00:000	2.85604e-308	30.8	11.9389	128.736	74.4965	83.4874	29.2476	30.5416	30.1228	38.0881	142
DATA	2015-12-02	17:19:00:000	2.85604e-308	30.8	11.9373	126.909	75.1556	82.1001	29.1987	30.5004	30.1163	38.1367	105
DATA	2015-12-02	17:20:00:000	2.85604e-308	30.8	11.9375	125.241	75.5413	81.5013	29.1586	30.3852	30.1052	38.1671	 88
DATA	2015-12-02	17:21:00:000	2.85604e-308	30.8	11.9325	123.592	74.7901	80.4207	29.1408	30.3351	30.0993	38.3212	 90
DATA	2015-12-02	17:22:00:000	2.85604e-308	30.8	11.9366	122.023	75.2502	77.7921	29.2031	30.3101	30.0962	38.1124	 71
DATA	2015-12-02	17:23:00:000	2.85604e-308	30.8	11.9364	120.395	74.3001	75.1197	29.1713	30.2715	30.0931	37.9989	109
DATA	2015-12-02	17:24:00:000	2.85604e-308	30.8	11.9382	118.826	74.7278	74.4041	29.1529	30.2423	30.0904	37.9624	113
DATA	2015-12-02	17:25:00:000	2.85604e-308	30.8	11.9371	117.237	74.487	72.345	29.1396	30.2771	30.0883	37.9523	 19
DATA	2015-12-02	17:26:00:000	2.85604e-308	30.8	11.9387	115.628	74.0643	70.6802	29.0995	30.5175	30.0862	38.0233	113
DATA	2015-12-02	17:27:00:000	2.85604e-308	30.8	11.9323	114.119	73.7561	68.6212	29.0995	30.5539	30.0842	38.0617	113
DATA	2015-12-02	17:28:00:000	2.85604e-308	30.8	11.9385	112.55	74.3338	67.3361	29.0989	30.5511	30.0845	37.9847	 80
DATA	2015-12-02	17:29:00:000	2.85604e-308	30.8	11.9348	111.04	73.9817	65.4084	29.0627	30.4717	30.0859	37.9604	 73
