Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	22:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	22:00:00:000	2.85604e-308	27.8	11.9394	-0.218466	89.384	-33.8506	26.9603	30.2382	30.2982	36.9633	214
DATA	2015-12-02	22:01:00:000	2.85604e-308	27.8	11.935	-0.218466	89.5187	-36.0411	26.9673	30.2208	30.2975	36.9654	212
DATA	2015-12-02	22:02:00:000	2.85604e-308	27.8	11.9396	-0.258187	89.5683	-35.5738	26.9527	30.2385	30.2972	37.012	225
DATA	2015-12-02	22:03:00:000	2.85604e-308	27.8	11.9348	-0.258187	89.0287	-39.7065	26.9489	30.2434	30.2954	36.8965	 35
DATA	2015-12-02	22:04:00:000	2.85604e-308	27.8	11.9373	-0.238327	88.9137	-39.1662	26.9527	30.2375	30.2944	36.7728	 19
DATA	2015-12-02	22:05:00:000	2.85604e-308	27.8	11.9332	-0.198606	89.2657	-39.2538	26.9781	30.2489	30.2951	36.9005	 20
DATA	2015-12-02	22:06:00:000	2.85604e-308	27.8	11.9382	-0.178745	89.3096	-38.7135	26.9673	30.26	30.2947	36.9492	183
DATA	2015-12-02	22:07:00:000	2.85604e-308	27.8	11.9327	-0.198606	89.9439	-35.7782	26.9743	30.2628	30.2947	36.9208	 36
DATA	2015-12-02	22:08:00:000	2.85604e-308	28	11.9359	-0.198606	88.8616	-29.674	26.9845	30.2541	30.2927	36.9552	137
DATA	2015-12-02	22:09:00:000	2.85604e-308	27.8	11.9327	-0.178745	88.566	-29.2359	27.0353	30.2777	30.293	36.8985	186
DATA	2015-12-02	22:10:00:000	2.85604e-308	27.8	11.9362	-0.218466	88.561	-29.4696	27.0232	30.268	30.2934	36.9127	155
DATA	2015-12-02	22:11:00:000	2.85604e-308	27.8	11.933	-0.178745	88.9798	-29.7032	27.0207	30.2663	30.293	36.8863	169
DATA	2015-12-02	22:12:00:000	2.85604e-308	27.8	11.9323	-0.258187	89.4908	-30.8715	27.02	30.2555	30.2934	36.935	102
DATA	2015-12-02	22:13:00:000	2.85604e-308	27.8	11.933	-0.218466	89.2874	-31.7477	26.9736	30.2541	30.2934	36.9268	223
DATA	2015-12-02	22:14:00:000	2.85604e-308	27.8	11.9357	-0.198606	89.7882	-35.0334	26.9908	30.2448	30.2937	36.9046	 25
DATA	2015-12-02	22:15:00:000	2.85604e-308	27.8	11.933	-0.238327	89.0586	-36.4792	27.0563	30.2527	30.2944	36.9248	216
DATA	2015-12-02	22:16:00:000	2.85604e-308	27.8	11.9346	-0.258187	88.8298	-39.4875	27.1656	30.2354	30.2951	36.8924	 34
DATA	2015-12-02	22:17:00:000	2.85604e-308	27.8	11.9337	-0.218466	88.6404	-35.4861	27.1274	30.2427	30.2975	36.7789	 20
DATA	2015-12-02	22:18:00:000	2.85604e-308	27.8	11.9346	-0.258187	88.3049	-34.6976	27.0912	30.2222	30.2982	36.6877	 21
DATA	2015-12-02	22:19:00:000	2.85604e-308	27.8	11.9332	-0.258187	88.1923	-32.6531	27.1573	30.2305	30.3017	36.6796	253
DATA	2015-12-02	22:20:00:000	2.85604e-308	27.8	11.9325	-0.238327	86.7529	-33.6461	27.1916	30.2548	30.3052	36.8499	  5
DATA	2015-12-02	22:21:00:000	2.85604e-308	27.8	11.9334	-0.258187	87.6604	-36.5522	27.2596	30.2701	30.3076	36.8012	245
DATA	2015-12-02	22:22:00:000	2.85604e-308	27.8	11.9339	-0.218466	88.2089	-38.9618	27.2387	30.2274	30.3097	36.71	170
DATA	2015-12-02	22:23:00:000	2.85604e-308	27.8	11.9337	-0.238327	88.688	-42.3205	27.2171	30.2663	30.3135	36.7282	196
DATA	2015-12-02	22:24:00:000	2.85604e-308	27.8	11.9337	-0.278048	88.8025	-45.2266	27.2291	30.2625	30.3132	36.6796	  2
DATA	2015-12-02	22:25:00:000	2.85604e-308	28	11.9334	-0.238327	89.1368	-46.1466	27.2393	30.2593	30.3152	36.6796	166
DATA	2015-12-02	22:26:00:000	2.85604e-308	27.8	11.9334	-0.278048	89.3154	-48.0012	27.2221	30.2271	30.3173	36.7222	226
DATA	2015-12-02	22:27:00:000	2.85604e-308	27.8	11.9387	-0.258187	89.2543	-47.0812	27.1776	30.2212	30.3205	36.6289	  6
DATA	2015-12-02	22:28:00:000	2.85604e-308	27.8	11.9323	-0.317769	89.3649	-42.4081	27.163	30.2423	30.3208	36.7485	207
DATA	2015-12-02	22:29:00:000	2.85604e-308	27.8	11.9341	-0.198606	89.0732	-38.2462	27.1268	30.2739	30.3198	36.9208	 13
