Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	19:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	19:00:00:000	3.13512e-308	29.7	11.9442	4.30974	86.6232	-494.131	28.0865	30.4529	30.3535	37.8773	159
DATA	2015-12-01	19:01:00:000	3.13512e-308	29.7	11.9494	3.75365	87.0522	-513.991	28.0827	30.4319	30.3605	37.6524	157
DATA	2015-12-01	19:02:00:000	3.13512e-308	29.7	11.9428	2.89964	87.2676	-539.81	28.063	30.4389	30.3741	37.7091	 78
DATA	2015-12-01	19:03:00:000	3.13512e-308	29.7	11.949	2.12508	87.2816	-585.489	28.0248	30.4459	30.3734	37.6706	122
DATA	2015-12-01	19:04:00:000	3.13512e-308	29.7	11.9439	1.66829	87.4462	-597.803	27.981	30.4581	30.3772	37.7355	134
DATA	2015-12-01	19:05:00:000	3.13512e-308	29.7	11.9499	1.07247	87.4786	-593.831	27.9689	30.4344	30.3789	37.7233	198
DATA	2015-12-01	19:06:00:000	3.13512e-308	29.7	11.9442	0.774562	87.0745	-620.444	27.9359	30.463	30.3828	37.6321	162
DATA	2015-12-01	19:07:00:000	3.13512e-308	29.7	11.9494	0.734841	86.6277	-641.099	27.8628	30.4773	30.3897	37.6179	251
DATA	2015-12-01	19:08:00:000	3.13512e-308	29.7	11.9442	0.417072	86.5259	-630.97	27.8164	30.4749	30.3974	37.6888	187
DATA	2015-12-01	19:09:00:000	3.13512e-308	29.7	11.9508	0.33763	86.552	-647.057	27.7852	30.493	30.4061	37.7639	 69
DATA	2015-12-01	19:10:00:000	3.13512e-308	29.4	11.9442	0.119163	87.1081	-643.482	27.763	30.4839	30.4068	37.8469	158
DATA	2015-12-01	19:11:00:000	3.13512e-308	29.4	11.9508	0.0794423	87.4386	-658.775	27.7789	30.4864	30.4054	37.7537	 35
DATA	2015-12-01	19:12:00:000	3.13512e-308	29.7	11.943	0.0198606	87.7151	-644.277	27.7414	30.4871	30.4012	37.6706	201
DATA	2015-12-01	19:13:00:000	3.13512e-308	29.4	11.9508	-0.139024	87.8657	-663.343	27.7198	30.4665	30.3991	37.6382	 15
DATA	2015-12-01	19:14:00:000	3.13512e-308	29.4	11.9501	-0.178745	87.6223	-660.364	27.6835	30.4808	30.3956	37.6666	 11
DATA	2015-12-01	19:15:00:000	3.13512e-308	29.4	11.9462	-0.119163	87.4697	-658.179	27.6778	30.4668	30.3967	37.6281	 36
DATA	2015-12-01	19:16:00:000	3.13512e-308	29.4	11.949	-0.139024	87.4348	-676.252	27.6549	30.4644	30.4005	37.6909	210
DATA	2015-12-01	19:17:00:000	3.13512e-308	29.4	11.9494	-0.178745	87.4672	-656.789	27.6283	30.4616	30.3967	37.6909	 43
DATA	2015-12-01	19:18:00:000	3.13512e-308	29.4	11.9472	-0.178745	87.7767	-662.35	27.6015	30.4518	30.3953	37.5186	222
DATA	2015-12-01	19:19:00:000	3.13512e-308	29.4	11.946	-0.258187	88.1002	-653.214	27.62	30.4602	30.3936	37.5065	 86
DATA	2015-12-01	19:20:00:000	3.13512e-308	29.4	11.9497	-0.278048	88.0042	-690.353	27.6098	30.4595	30.3939	37.4963	 17
DATA	2015-12-01	19:21:00:000	3.13512e-308	29.2	11.9508	-0.258187	87.5937	-700.284	27.571	30.47	30.3956	37.5429	110
DATA	2015-12-01	19:22:00:000	3.13512e-308	29.2	11.9499	-0.278048	87.3026	-691.346	27.5024	30.4539	30.3922	37.7497	  9
DATA	2015-12-01	19:23:00:000	3.13512e-308	29.2	11.9506	-0.238327	87.3306	-693.928	27.4859	30.4211	30.3887	37.7719	 13
DATA	2015-12-01	19:24:00:000	3.13512e-308	29.2	11.9504	-0.258187	87.4036	-694.325	27.4566	30.4225	30.3814	37.6483	254
DATA	2015-12-01	19:25:00:000	3.13512e-308	29.2	11.9513	-0.278048	87.4736	-740.203	27.4554	30.4232	30.3793	37.5774	250
DATA	2015-12-01	19:26:00:000	3.13512e-308	29.2	11.9499	-0.218466	87.5536	-707.433	27.4281	30.4099	30.372	37.5531	210
DATA	2015-12-01	19:27:00:000	3.13512e-308	29.2	11.9513	-0.218466	88.0722	-691.346	27.3912	30.4155	30.372	37.5774	198
DATA	2015-12-01	19:28:00:000	3.13512e-308	29.2	11.9506	-0.218466	88.6728	-646.858	27.3925	30.426	30.373	37.7172	169
DATA	2015-12-01	19:29:00:000	3.13512e-308	29.2	11.9513	-0.278048	88.7631	-631.367	27.3867	30.4079	30.3681	37.697	224
