Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	03:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	03:00:00:000	3.13512e-308	25	11.951	0.0794423	96.8967	-764.433	24.7035	30.1142	30.1976	31.1612	 83
DATA	2015-12-02	03:01:00:000	3.13512e-308	25	11.9494	0.0794423	96.8795	-717.165	24.7207	30.1111	30.1983	31.0883	146
DATA	2015-12-02	03:02:00:000	3.13512e-308	25	11.9494	0.0993028	96.9418	-728.684	24.7715	30.0963	30.1973	30.9363	168
DATA	2015-12-02	03:03:00:000	3.13512e-308	25	11.949	0.0993028	96.8414	-722.925	24.7473	30.108	30.1941	31.1714	 36
DATA	2015-12-02	03:04:00:000	3.13512e-308	25	11.9494	0.139024	96.8585	-710.015	24.7868	30.1484	30.1896	30.9322	100
DATA	2015-12-02	03:05:00:000	3.13512e-308	25	11.949	0.0595817	96.8573	-720.343	24.7289	30.1564	30.1886	30.9748	122
DATA	2015-12-02	03:06:00:000	3.13512e-308	25	11.9449	0.0595817	96.945	-768.207	24.7836	30.1741	30.1893	31.145	 61
DATA	2015-12-02	03:07:00:000	3.13512e-308	25	11.949	0.0794423	97.0098	-757.283	24.8026	30.2115	30.1875	31.2159	 97
DATA	2015-12-02	03:08:00:000	3.13512e-308	25	11.9494	0.0993028	96.8503	-728.883	24.7861	30.1841	30.181	31.3254	103
DATA	2015-12-02	03:09:00:000	3.13512e-308	25	11.9494	0.0794423	96.7797	-735.437	24.7289	30.1699	30.1827	31.3578	189
DATA	2015-12-02	03:10:00:000	3.13512e-308	25.2	11.9455	0.0794423	96.9475	-725.109	24.7925	30.1785	30.1886	31.3517	255
DATA	2015-12-02	03:11:00:000	3.13512e-308	25	11.9492	0.0595817	97.053	-715.377	24.8433	30.2101	30.1938	31.1531	 79
DATA	2015-12-02	03:12:00:000	3.13512e-308	25	11.9337	0.139024	97.0283	-715.775	24.8668	30.1955	30.1941	31.1024	 86
DATA	2015-12-02	03:13:00:000	3.13512e-308	25	11.9504	0.0397211	97.0803	-735.635	24.8992	30.1751	30.1921	31.2382	130
DATA	2015-12-02	03:14:00:000	3.13512e-308	25	11.9455	0.139024	97.0734	-713.987	24.891	30.1602	30.1886	31.1491	 40
DATA	2015-12-02	03:15:00:000	3.13512e-308	25	11.9446	0.0794423	97.0854	-706.639	24.9081	30.1626	30.1855	30.9768	162
DATA	2015-12-02	03:16:00:000	3.13512e-308	25	11.9458	0.0993028	97.0015	-720.144	24.8954	30.1623	30.1817	31.0234	127
DATA	2015-12-02	03:17:00:000	3.13512e-308	25	11.9499	0.0993028	96.9234	-748.545	24.8808	30.1567	30.1775	31.297	128
DATA	2015-12-02	03:18:00:000	3.13512e-308	25	11.9446	0.0198606	96.7575	-739.21	24.7887	30.1481	30.1675	31.3882	118
DATA	2015-12-02	03:19:00:000	3.13512e-308	25.2	11.9494	0.119163	96.8115	-710.81	24.7607	30.1343	30.155	31.4328	 74
DATA	2015-12-02	03:20:00:000	3.13512e-308	25.2	11.946	0.0993028	97.0104	-709.816	24.8351	30.1301	30.1467	31.2524	164
DATA	2015-12-02	03:21:00:000	3.13512e-308	25	11.9494	0.119163	97.0403	-716.768	24.8312	30.1208	30.1401	31.2828	 70
DATA	2015-12-02	03:22:00:000	3.13512e-308	25.2	11.946	0.0993028	97.0175	-713.59	24.863	30.1125	30.1325	31.2078	 73
DATA	2015-12-02	03:23:00:000	3.13512e-308	25.2	11.9492	0.139024	96.9946	-741.196	24.8389	30.1094	30.1239	31.3781	202
DATA	2015-12-02	03:24:00:000	3.13512e-308	25.2	11.9467	0.0595817	97.1572	-716.966	24.9291	30.1215	30.1183	31.3112	238
DATA	2015-12-02	03:25:00:000	3.13512e-308	25.2	11.9513	0.0794423	97.1528	-695.517	24.9685	30.1211	30.1125	31.2362	229
DATA	2015-12-02	03:26:00:000	3.13512e-308	25.2	11.9501	0.0198606	96.8287	-715.377	24.8579	30.1097	30.1083	31.0721	246
DATA	2015-12-02	03:27:00:000	3.13512e-308	25.2	11.9462	0.139024	96.7715	-765.625	24.8014	30.1083	30.1063	31.1835	174
DATA	2015-12-02	03:28:00:000	3.13512e-308	25.2	11.9465	0.0595817	96.8433	-735.437	24.8821	30.0904	30.1014	31.1734	239
DATA	2015-12-02	03:29:00:000	3.13512e-308	25.2	11.9485	0.0595817	96.8681	-748.346	24.8509	30.0862	30.098	31.1491	219
