Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	06:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	06:30:00:000	3.13512e-308	25	11.9485	0.0595817	94.6977	-710.611	24.8344	29.8557	29.9993	31.1105	181
DATA	2015-12-02	06:31:00:000	3.13512e-308	25.2	11.9497	0.119163	94.7874	-671.685	24.8528	29.8313	29.9979	31.1004	229
DATA	2015-12-02	06:32:00:000	3.13512e-308	25	11.9485	0.0993028	94.7518	-665.925	24.8312	29.8138	29.9983	30.9261	187
DATA	2015-12-02	06:33:00:000	3.13512e-308	25	11.9497	0.0794423	94.7784	-668.109	24.8916	29.8279	29.991	30.9667	159
DATA	2015-12-02	06:34:00:000	3.13512e-308	25	11.9508	0.0993028	94.6634	-659.172	24.8815	29.8217	29.9787	30.989	148
DATA	2015-12-02	06:35:00:000	3.13512e-308	25.2	11.9492	0.0595817	94.7714	-650.235	24.8923	29.8207	29.9728	31.0842	 17
DATA	2015-12-02	06:36:00:000	3.13512e-308	25.2	11.9508	0.0794423	94.9583	-647.653	24.938	29.82	29.97	31.1045	 19
DATA	2015-12-02	06:37:00:000	3.13512e-308	25.2	11.9469	0.0794423	94.9653	-627.792	24.952	29.8282	29.9687	31.0193	241
DATA	2015-12-02	06:38:00:000	3.13512e-308	25.2	11.9508	0.0794423	94.9564	-636.928	24.9361	29.8347	29.9601	31.0173	 19
DATA	2015-12-02	06:39:00:000	3.13512e-308	25.2	11.9494	0.0595817	94.9214	-624.416	24.9393	29.8029	29.9504	30.8532	 21
DATA	2015-12-02	06:40:00:000	3.13512e-308	25.2	11.9515	0.0198606	94.7269	-643.085	24.8986	29.8005	29.9446	30.9727	 26
DATA	2015-12-02	06:41:00:000	3.13512e-308	25.2	11.9492	0.0595817	94.7123	-619.054	24.9012	29.8155	29.9446	30.9869	 18
DATA	2015-12-02	06:42:00:000	3.13512e-308	25.2	11.9508	0.0397211	94.7187	-616.472	24.9062	29.7899	29.9453	31.0396	 20
DATA	2015-12-02	06:43:00:000	3.13512e-308	25.2	11.9497	0.0397211	94.7365	-617.465	24.9348	29.806	29.9429	31.0173	221
DATA	2015-12-02	06:44:00:000	3.13512e-308	25.2	11.9499	0.0397211	94.8452	-626.799	24.9666	29.8128	29.9467	31.0335	 34
DATA	2015-12-02	06:45:00:000	3.13512e-308	25.2	11.9499	0.0993028	94.6952	-659.569	24.9234	29.8519	29.9539	31.0437	 45
DATA	2015-12-02	06:46:00:000	3.13512e-308	25.2	11.9465	0.0397211	94.5681	-642.887	24.9304	29.8584	29.9604	31.0822	 15
DATA	2015-12-02	06:47:00:000	3.13512e-308	25.2	11.9497	0.0794423	94.577	-688.168	24.891	29.8601	29.9656	31.2443	188
DATA	2015-12-02	06:48:00:000	3.13512e-308	25.2	11.951	0.0794423	94.6736	-655.597	24.9469	29.8519	29.9694	31.1308	245
DATA	2015-12-02	06:49:00:000	3.13512e-308	25.2	11.951	0.0794423	94.582	-675.855	24.9069	29.8306	29.9714	31.0376	177
DATA	2015-12-02	06:50:00:000	3.13512e-308	25.2	11.9462	0.0397211	94.2306	-757.482	24.8541	29.8539	29.9745	31.1693	 11
DATA	2015-12-02	06:51:00:000	3.13512e-308	25.2	11.9499	0.0198606	94.1168	-785.485	24.8103	29.8515	29.9762	31.2909	 26
DATA	2015-12-02	06:52:00:000	3.13512e-308	25.2	11.9513	0.0595817	94.2433	-758.276	24.8484	29.8296	29.9756	31.3274	 30
DATA	2015-12-02	06:53:00:000	3.13512e-308	25.2	11.9499	0.0595817	94.3589	-785.088	24.8948	29.8207	29.9649	31.2929	 62
DATA	2015-12-02	06:54:00:000	3.13512e-308	25.2	11.9465	0.0794423	94.3558	-801.771	24.8611	29.82	29.9542	31.3233	155
DATA	2015-12-02	06:55:00:000	3.13512e-308	25.2	11.9504	0.0595817	94.4086	-798.991	24.8808	29.8159	29.9422	31.1876	 41
DATA	2015-12-02	06:56:00:000	3.13512e-308	25.2	11.9513	0.0794423	94.4194	-833.151	24.8675	29.8155	29.9126	31.0031	251
DATA	2015-12-02	06:57:00:000	3.13512e-308	25.2	11.9522	0.178745	94.2776	-869.496	24.8535	29.8409	29.9126	30.8876	253
DATA	2015-12-02	06:58:00:000	3.13512e-308	25.2	11.9469	0.218466	94.2395	-855.99	24.8198	29.8382	29.9198	30.9505	206
DATA	2015-12-02	06:59:00:000	3.13512e-308	25.2	11.9513	0.238327	94.284	-850.628	24.8134	29.857	29.9308	30.9505	117
