Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	20:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	20:30:00:000	3.13512e-308	27.8	11.9478	-0.158885	92.3068	-552.124	26.7652	30.3946	30.4612	36.9532	252
DATA	2015-12-01	20:31:00:000	3.13512e-308	27.8	11.9494	0.0198606	92.3303	-532.859	26.7232	30.3922	30.4609	36.9796	  4
DATA	2015-12-01	20:32:00:000	3.13512e-308	27.8	11.9494	-0.139024	92.575	-475.859	26.734	30.3842	30.4619	37.0606	149
DATA	2015-12-01	20:33:00:000	3.13512e-308	27.8	11.9494	-0.238327	92.7828	-420.647	26.7423	30.3803	30.4584	37.014	190
DATA	2015-12-01	20:34:00:000	3.13512e-308	27.8	11.949	-0.297909	92.4448	-407.34	26.6203	30.3814	30.4588	37.0748	155
DATA	2015-12-01	20:35:00:000	3.13512e-308	27.8	11.9439	-0.278048	92.4333	-488.769	26.5663	30.3873	30.4577	37.166	223
DATA	2015-12-01	20:36:00:000	3.13512e-308	27.8	11.9492	-0.258187	91.2665	-723.719	26.6038	30.3702	30.456	37.5227	200
DATA	2015-12-01	20:37:00:000	3.13512e-308	27.8	11.9488	-0.198606	91.8232	-689.757	26.9972	30.3824	30.456	37.6646	235
DATA	2015-12-01	20:38:00:000	3.13512e-308	27.8	11.9497	-0.178745	91.8232	-650.235	27.1668	30.389	30.4567	37.2329	216
DATA	2015-12-01	20:39:00:000	3.13512e-308	27.8	11.9488	-0.238327	91.5391	-663.938	27.0022	30.3664	30.4556	37.014	196
DATA	2015-12-01	20:40:00:000	3.13512e-308	27.5	11.9499	-0.258187	89.3707	-1008.52	26.7258	30.3817	30.4553	36.4384	255
DATA	2015-12-01	20:41:00:000	3.13512e-308	27.5	11.9481	-0.198606	90.1841	-785.883	26.68	30.3761	30.4553	35.7737	156
DATA	2015-12-01	20:42:00:000	3.13512e-308	27.5	11.9478	-0.297909	92.2731	-623.82	26.8287	30.3796	30.4521	35.4515	205
DATA	2015-12-01	20:43:00:000	3.13512e-308	27.5	11.9476	-0.218466	93.1693	-574.765	26.8268	30.3657	30.4511	35.3765	  7
DATA	2015-12-01	20:44:00:000	3.13512e-308	27.5	11.9449	-0.258187	92.3259	-788.663	26.6635	30.3688	30.4494	34.4301	 11
DATA	2015-12-01	20:45:00:000	3.13512e-308	27.5	11.9462	-0.198606	93.4012	-656.193	26.6311	30.3553	30.4417	34.6733	231
DATA	2015-12-01	20:46:00:000	3.13512e-308	27.5	11.9449	-0.238327	92.9487	-727.294	26.5974	30.3786	30.4347	34.5497	 27
DATA	2015-12-01	20:47:00:000	3.13512e-308	27.5	11.9451	-0.33763	93.262	-537.229	26.654	30.365	30.433	34.9205	233
DATA	2015-12-01	20:48:00:000	3.13512e-308	27.5	11.9453	-0.317769	91.2448	-966.018	26.5866	30.3761	30.4284	34.4787	 14
DATA	2015-12-01	20:49:00:000	3.13512e-308	27.5	11.9476	-0.278048	91.3052	-801.374	26.5891	30.388	30.4291	34.6348	202
DATA	2015-12-01	20:50:00:000	3.13512e-308	27.5	11.9444	-0.258187	92.4511	-621.834	26.6641	30.4002	30.4291	35.2043	212
DATA	2015-12-01	20:51:00:000	3.13512e-308	27.5	11.9488	-0.297909	91.0809	-856.983	26.7099	30.3918	30.4347	34.7929	 32
DATA	2015-12-01	20:52:00:000	3.13512e-308	27.5	11.9462	-0.278048	89.8879	-1077.83	26.5999	30.3842	30.4319	34.3207	 14
DATA	2015-12-01	20:53:00:000	3.13512e-308	27.5	11.949	-0.33763	91.5423	-778.534	26.6578	30.3751	30.4225	34.7057	148
DATA	2015-12-01	20:54:00:000	3.13512e-308	27.5	11.9462	-0.278048	90.2382	-1021.63	26.5504	30.3838	30.4127	34.2862	224
DATA	2015-12-01	20:55:00:000	3.13512e-308	27.5	11.9504	-0.238327	91.1419	-817.461	26.5408	30.3758	30.4106	34.347	182
DATA	2015-12-01	20:56:00:000	3.13512e-308	27.2	11.946	-0.258187	90.7002	-961.45	26.476	30.3838	30.4106	34.2112	 73
DATA	2015-12-01	20:57:00:000	3.13512e-308	27.2	11.9517	-0.158885	86.8469	-1623.6	26.1582	30.3859	30.4065	33.2608	208
DATA	2015-12-01	20:58:00:000	3.13512e-308	27.2	11.9453	-0.297909	84.9409	-1448.03	26.04	30.38	30.4019	32.9284	 39
DATA	2015-12-01	20:59:00:000	3.13512e-308	27.2	11.9488	-0.35749	82.8182	-1520.72	25.8551	30.3737	30.4005	32.6163	187
