Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	20:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	20:30:00:000	2.85604e-308	28	11.9343	-0.238327	88.8158	-42.4958	27.0645	30.4096	30.1747	36.4952	166
DATA	2015-12-02	20:31:00:000	2.85604e-308	27.8	11.9366	-0.238327	89.1705	-44.1313	27.0893	30.397	30.1751	36.5803	197
DATA	2015-12-02	20:32:00:000	2.85604e-308	27.8	11.9346	-0.218466	89.9929	-42.3643	27.1484	30.4058	30.1796	36.483	223
DATA	2015-12-02	20:33:00:000	2.85604e-308	27.8	11.9417	-0.297909	90.3608	-36.9465	27.0836	30.4086	30.1862	36.4709	 15
DATA	2015-12-02	20:34:00:000	2.85604e-308	27.8	11.9348	-0.297909	88.4472	-35.3693	26.9914	30.3967	30.1973	36.5094	 35
DATA	2015-12-02	20:35:00:000	2.85604e-308	27.8	11.9364	-0.297909	88.5038	-40.8018	26.9558	30.4075	30.2111	36.5519	  7
DATA	2015-12-02	20:36:00:000	2.85604e-308	27.8	11.9346	-0.218466	88.8457	-41.3567	26.9666	30.4016	30.225	36.6087	220
DATA	2015-12-02	20:37:00:000	2.85604e-308	27.8	11.9419	-0.218466	89.5867	-40.9916	26.9628	30.3991	30.2298	36.477	246
DATA	2015-12-02	20:38:00:000	2.85604e-308	27.8	11.9343	-0.33763	89.6846	-43.8247	26.9666	30.395	30.2336	36.4263	174
DATA	2015-12-02	20:39:00:000	2.85604e-308	27.8	11.9417	-0.238327	89.8886	-47.2273	27.0022	30.397	30.2399	36.4567	227
DATA	2015-12-02	20:40:00:000	2.85604e-308	27.8	11.9343	-0.238327	89.7799	-44.5695	26.9864	30.3862	30.2517	36.4891	 33
DATA	2015-12-02	20:41:00:000	2.85604e-308	27.8	11.9414	-0.317769	89.689	-45.6939	26.9558	30.3674	30.2451	36.5357	239
DATA	2015-12-02	20:42:00:000	2.85604e-308	27.8	11.9348	-0.238327	89.9248	-45.5479	26.9933	30.3716	30.2493	36.5661	 26
DATA	2015-12-02	20:43:00:000	2.85604e-308	27.8	11.941	-0.297909	90.0291	-45.3288	26.9832	30.3737	30.2527	36.4648	216
DATA	2015-12-02	20:44:00:000	2.85604e-308	27.8	11.9385	-0.218466	90.0767	-46.0444	26.9724	30.3671	30.2517	36.5053	254
DATA	2015-12-02	20:45:00:000	2.85604e-308	27.8	11.9407	-0.297909	90.0309	-45.5917	26.9724	30.3713	30.2472	36.4648	 10
DATA	2015-12-02	20:46:00:000	2.85604e-308	27.8	11.9385	-0.297909	90.2369	-44.9053	26.9864	30.365	30.2482	36.4567	232
DATA	2015-12-02	20:47:00:000	2.85604e-308	27.8	11.9396	-0.258187	90.2242	-46.0152	27.0321	30.3647	30.2562	36.479	196
DATA	2015-12-02	20:48:00:000	2.85604e-308	27.8	11.9405	-0.218466	90.2356	-46.833	27.0042	30.3493	30.2593	36.5864	202
DATA	2015-12-02	20:49:00:000	2.85604e-308	27.8	11.9419	-0.238327	89.5181	-44.1167	26.9603	30.3333	30.2558	36.6411	254
DATA	2015-12-02	20:50:00:000	2.85604e-308	27.8	11.9398	-0.278048	89.1368	-45.9714	26.94	30.3208	30.2569	36.4932	174
DATA	2015-12-02	20:51:00:000	2.85604e-308	27.8	11.9407	-0.218466	88.7294	-43.2405	26.9336	30.318	30.268	36.5276	158
DATA	2015-12-02	20:52:00:000	2.85604e-308	27.8	11.9405	-0.297909	88.4548	-43.7516	26.9088	30.3013	30.2795	36.4729	 21
DATA	2015-12-02	20:53:00:000	2.85604e-308	27.8	11.941	-0.218466	88.3493	-43.4304	26.905	30.2861	30.2923	36.4304	140
DATA	2015-12-02	20:54:00:000	2.85604e-308	27.8	11.9405	-0.238327	87.9114	-42.0431	26.9107	30.2812	30.2975	36.4628	245
DATA	2015-12-02	20:55:00:000	2.85604e-308	27.8	11.9385	-0.278048	87.8072	-43.6786	26.9088	30.2899	30.3013	36.3817	 29
DATA	2015-12-02	20:56:00:000	2.85604e-308	27.8	11.9391	-0.297909	87.9738	-48.4977	26.98	30.2871	30.31	36.4972	 95
DATA	2015-12-02	20:57:00:000	2.85604e-308	27.8	11.9396	-0.258187	89.0802	-46.4679	27.0321	30.2663	30.3118	36.3858	 14
DATA	2015-12-02	20:58:00:000	2.85604e-308	27.8	11.9405	-0.258187	89.1132	-44.5695	27.0042	30.2343	30.3135	36.3756	247
DATA	2015-12-02	20:59:00:000	2.85604e-308	27.8	11.9398	-0.278048	88.8349	-43.4742	26.9609	30.2895	30.3135	36.4344	 31
