Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	02:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	02:30:00:000	3.13512e-308	26.4	11.9492	0.0794423	93.5296	-626.005	26.0763	29.7734	29.7858	36.5864	 20
DATA	2015-12-01	02:31:00:000	3.13512e-308	26.4	11.9508	0.0397211	93.5531	-588.667	26.0636	29.7731	29.7851	36.6877	 20
DATA	2015-12-01	02:32:00:000	3.13512e-308	26.4	11.9494	0.0794423	93.562	-589.859	26.1284	29.7748	29.7851	36.5985	249
DATA	2015-12-01	02:33:00:000	3.13512e-308	26.4	11.9501	0.0794423	93.4501	-669.103	26.0934	29.7782	29.7885	36.635	210
DATA	2015-12-01	02:34:00:000	3.13512e-308	26.4	11.9494	0.119163	93.3072	-636.531	26.0826	29.7748	29.7905	36.6046	212
DATA	2015-12-01	02:35:00:000	3.13512e-308	26.4	11.951	0.119163	93.0949	-611.109	26.0705	29.7762	29.7912	36.5702	146
DATA	2015-12-01	02:36:00:000	3.13512e-308	26.4	11.9474	0.119163	93.1718	-660.165	26.0559	29.7789	29.7923	36.6614	226
DATA	2015-12-01	02:37:00:000	3.13512e-308	26.4	11.9465	0.0993028	93.3504	-646.461	26.0909	29.7762	29.7929	36.5519	 26
DATA	2015-12-01	02:38:00:000	3.13512e-308	26.4	11.9474	0.119163	93.3167	-620.444	26.0674	29.7724	29.7923	36.5783	217
DATA	2015-12-01	02:39:00:000	3.13512e-308	26.4	11.9508	0.0993028	93.046	-629.58	26.0553	29.7751	29.7923	36.5823	172
DATA	2015-12-01	02:40:00:000	3.13512e-308	26.4	11.9467	-0.0794423	93.0841	-655.796	26.1074	29.7645	29.7909	36.5378	 72
DATA	2015-12-01	02:41:00:000	3.13512e-308	26.4	11.9508	-0.258187	93.2601	-654.604	26.1449	29.7604	29.7871	36.5438	  2
DATA	2015-12-01	02:42:00:000	3.13512e-308	26.4	11.9446	0.0794423	93.1826	-690.949	26.1354	29.7597	29.782	36.5317	229
DATA	2015-12-01	02:43:00:000	3.13512e-308	26.6	11.9465	0.0794423	92.9417	-654.604	26.0934	29.7686	29.7741	36.558	230
DATA	2015-12-01	02:44:00:000	3.13512e-308	26.4	11.9446	0.0993028	93.2087	-650.235	26.1315	29.7724	29.782	36.4202	198
DATA	2015-12-01	02:45:00:000	3.13512e-308	26.4	11.946	0.158885	93.3027	-632.956	26.1163	29.7683	29.7851	36.3635	174
DATA	2015-12-01	02:46:00:000	3.13512e-308	26.6	11.9451	0.0794423	93.4724	-650.036	26.1481	29.7601	29.7861	36.4932	  0
DATA	2015-12-01	02:47:00:000	3.13512e-308	26.6	11.9515	-0.119163	93.4813	-673.273	26.1506	29.7567	29.783	36.4729	215
DATA	2015-12-01	02:48:00:000	3.13512e-308	26.4	11.9449	0.0794423	93.6307	-750.729	26.1525	29.7584	29.7827	36.5722	 25
DATA	2015-12-01	02:49:00:000	3.13512e-308	26.4	11.951	0.119163	93.0485	-625.21	26.089	29.755	29.7847	36.3979	 21
DATA	2015-12-01	02:50:00:000	3.13512e-308	26.4	11.9449	0.158885	92.4219	-612.301	25.9282	29.7594	29.7837	36.4202	215
DATA	2015-12-01	02:51:00:000	3.13512e-308	26.4	11.9492	0.139024	92.671	-690.75	25.8576	29.7563	29.7806	36.4891	125
DATA	2015-12-01	02:52:00:000	3.13512e-308	26.4	11.9451	0.119163	93.0294	-712.398	25.8792	29.756	29.7782	36.4952	174
DATA	2015-12-01	02:53:00:000	3.13512e-308	26.6	11.9465	0.0993028	93.5143	-671.685	25.9396	29.7533	29.7731	36.5702	 22
DATA	2015-12-01	02:54:00:000	3.13512e-308	26.6	11.9458	0.139024	93.9001	-625.608	25.9911	29.7625	29.7755	36.4729	221
DATA	2015-12-01	02:55:00:000	3.13512e-308	26.4	11.9504	0.0993028	93.8442	-657.583	25.9892	29.7628	29.7799	36.3027	 40
DATA	2015-12-01	02:56:00:000	3.13512e-308	26.4	11.9462	0.0595817	93.9274	-658.576	26.0044	29.7625	29.7782	36.3311	 21
DATA	2015-12-01	02:57:00:000	3.13512e-308	26.4	11.9499	0.178745	93.9001	-686.183	26.0172	29.7649	29.7789	36.325	189
DATA	2015-12-01	02:58:00:000	3.13512e-308	26.4	11.9451	0.139024	94.0095	-742.984	25.993	29.7604	29.7796	36.4851	179
DATA	2015-12-01	02:59:00:000	3.13512e-308	26.6	11.951	0.0198606	94.0393	-703.064	26.0458	29.7635	29.7816	36.6695	226
