Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	08:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	08:00:00:000	3.13512e-308	26.4	11.9451	23.6341	91.4285	-380.33	25.8348	29.4967	29.5718	35.8386	118
DATA	2015-12-01	08:01:00:000	3.13512e-308	26.4	11.9499	24.071	91.6332	-328.891	25.9085	29.4906	29.5653	35.9318	121
DATA	2015-12-01	08:02:00:000	3.13512e-308	26.4	11.9446	24.4285	91.7539	-312.01	25.9384	29.4933	29.5613	35.8811	106
DATA	2015-12-01	08:03:00:000	3.13512e-308	26.4	11.9492	24.8058	91.6999	-306.647	25.986	29.4886	29.5664	35.7879	163
DATA	2015-12-01	08:04:00:000	3.13512e-308	26.4	11.9446	25.1038	91.5162	-300.887	26.0241	29.4753	29.563	35.8467	101
DATA	2015-12-01	08:05:00:000	3.13512e-308	26.4	11.9488	25.5407	91.1927	-313.797	26.0038	29.4269	29.5456	35.8548	181
DATA	2015-12-01	08:06:00:000	3.13512e-308	26.4	11.9439	25.7592	91.1254	-324.72	26.0311	29.3842	29.5381	35.7372	 99
DATA	2015-12-01	08:07:00:000	3.13512e-308	26.4	11.949	26.1365	91.0014	-282.616	26.0871	29.372	29.4954	35.8285	 57
DATA	2015-12-01	08:08:00:000	3.13512e-308	26.4	11.9446	26.3947	90.3328	-261.167	26.0292	29.4205	29.4614	35.8953	162
DATA	2015-12-01	08:09:00:000	3.13512e-308	26.4	11.9492	26.6132	89.9223	-272.09	25.9498	29.5021	29.5035	35.8791	121
DATA	2015-12-01	08:10:00:000	3.13512e-308	26.4	11.9453	26.7323	90.3322	-275.069	25.9237	29.5096	29.5436	35.9055	158
DATA	2015-12-01	08:11:00:000	3.13512e-308	26.4	11.9492	27.0302	90.2121	-265.337	25.8881	29.5222	29.5558	35.7616	147
DATA	2015-12-01	08:12:00:000	3.13512e-308	26.4	11.9449	27.0302	90.3335	-272.288	25.953	29.5215	29.5708	35.8345	104
DATA	2015-12-01	08:13:00:000	3.13512e-308	26.4	11.9504	27.1693	90.4905	-273.083	26.0076	29.529	29.5786	35.9318	116
DATA	2015-12-01	08:14:00:000	3.13512e-308	26.4	11.9453	27.209	90.6436	-252.229	25.9778	29.5276	29.5817	36.0027	117
DATA	2015-12-01	08:15:00:000	3.13512e-308	26.4	11.9494	27.7452	90.758	-272.09	26.035	29.5052	29.5858	35.9642	 19
DATA	2015-12-01	08:16:00:000	3.13512e-308	26.4	11.9446	48.2016	91.1127	10.3275	26.1341	29.5015	29.5905	35.95	246
DATA	2015-12-01	08:17:00:000	3.13512e-308	26.4	11.9492	101.011	91.2995	833.151	26.197	29.5157	29.5939	36.0858	 70
DATA	2015-12-01	08:18:00:000	3.13512e-308	26.4	11.9494	140.811	91.2054	1514.17	26.2542	29.531	29.6001	36.2196	 33
DATA	2015-12-01	08:19:00:000	3.13512e-308	26.4	11.9499	153.602	90.7148	1692.32	26.3794	29.5201	29.6017	36.2155	112
DATA	2015-12-01	08:20:00:000	3.13512e-308	26.4	11.9492	159.599	89.9611	1749.12	26.462	29.515	29.6058	36.2642	 26
DATA	2015-12-01	08:21:00:000	3.13512e-308	26.6	11.9478	162.896	89.126	1725.29	26.5764	29.5388	29.6086	36.2115	 88
DATA	2015-12-01	08:22:00:000	3.13512e-308	26.6	11.9476	167.762	88.7745	1868.48	26.7112	29.5483	29.6113	36.2318	135
DATA	2015-12-01	08:23:00:000	3.13512e-308	26.6	11.9488	172.509	88.383	1993.6	26.9292	29.5585	29.614	36.2986	255
DATA	2015-12-01	08:24:00:000	3.13512e-308	26.6	11.9497	176.163	87.8295	1856.17	27.0563	29.5395	29.6208	36.3858	149
DATA	2015-12-01	08:25:00:000	3.13512e-308	26.6	11.9497	181.029	87.1475	2134.41	27.1783	29.564	29.6232	36.2034	 59
DATA	2015-12-01	08:26:00:000	3.13512e-308	26.6	11.949	185.14	86.8723	2348.51	27.3194	29.5609	29.6239	36.173	233
DATA	2015-12-01	08:27:00:000	3.13512e-308	26.6	11.9433	189.013	86.3938	2529.24	27.3912	29.5551	29.6229	36.3615	123
DATA	2015-12-01	08:28:00:000	3.13512e-308	26.9	11.9442	193.303	85.6655	2761.81	27.62	29.5541	29.6283	36.3939	 28
DATA	2015-12-01	08:29:00:000	3.13512e-308	26.9	11.9442	196.997	83.8052	2693.69	27.9594	29.5616	29.6283	36.3817	165
