Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	04:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	04:00:00:000	3.13512e-308	26.4	11.9517	0.178745	94.1924	-682.806	25.7884	29.7177	29.7358	35.9683	242
DATA	2015-12-01	04:01:00:000	3.13512e-308	26.4	11.9462	0.0794423	94.1779	-727.493	25.796	29.716	29.7351	35.8507	175
DATA	2015-12-01	04:02:00:000	3.13512e-308	26.4	11.9517	0.0794423	94.1486	-756.291	25.8074	29.716	29.7324	35.8447	218
DATA	2015-12-01	04:03:00:000	3.13512e-308	26.4	11.946	0.139024	94.2567	-724.712	25.8227	29.717	29.7338	35.8669	116
DATA	2015-12-01	04:04:00:000	3.13512e-308	26.4	11.9522	0.0993028	94.3043	-736.827	25.8379	29.7187	29.7324	35.7879	 29
DATA	2015-12-01	04:05:00:000	3.13512e-308	26.4	11.9458	0.0595817	94.2986	-716.768	25.8062	29.7184	29.7344	35.7231	 29
DATA	2015-12-01	04:06:00:000	3.13512e-308	26.4	11.9522	0.0993028	94.2268	-780.719	25.7858	29.717	29.7348	35.7372	233
DATA	2015-12-01	04:07:00:000	3.13512e-308	26.1	11.9455	0.119163	93.9173	-777.74	25.7642	29.716	29.7344	35.7596	125
DATA	2015-12-01	04:08:00:000	3.13512e-308	26.4	11.9538	0.178745	93.8563	-733.848	25.7394	29.716	29.7348	35.7271	191
DATA	2015-12-01	04:09:00:000	3.13512e-308	26.4	11.9451	0.0794423	94.092	-643.879	25.7776	29.7129	29.7344	35.6116	227
DATA	2015-12-01	04:10:00:000	3.13512e-308	26.4	11.9517	0.0794423	94.0285	-662.747	25.7598	29.7092	29.7321	35.5853	 16
DATA	2015-12-01	04:11:00:000	3.13512e-308	26.1	11.946	0.119163	93.9846	-689.559	25.7299	29.7037	29.731	35.6258	131
DATA	2015-12-01	04:12:00:000	3.13512e-308	26.4	11.952	0.139024	94.1607	-670.691	25.7833	29.7037	29.729	35.6542	102
DATA	2015-12-01	04:13:00:000	3.13512e-308	26.4	11.9455	0.158885	94.4149	-631.963	25.8322	29.7047	29.7276	35.642	171
DATA	2015-12-01	04:14:00:000	3.13512e-308	26.1	11.952	0.0794423	94.4683	-661.357	25.8506	29.7054	29.7266	35.6623	213
DATA	2015-12-01	04:15:00:000	3.13512e-308	26.4	11.9437	0.0397211	94.4619	-655.597	25.8424	29.7037	29.7266	35.7271	 18
DATA	2015-12-01	04:16:00:000	3.13512e-308	26.4	11.9513	0.0794423	94.3717	-623.225	25.9008	29.7092	29.7252	35.7028	252
DATA	2015-12-01	04:17:00:000	3.13512e-308	26.1	11.9451	0.0198606	94.5325	-543.782	25.8805	29.7102	29.7259	35.7413	  3
DATA	2015-12-01	04:18:00:000	3.13512e-308	26.1	11.9499	0.0794423	94.6736	-510.814	25.9205	29.7095	29.7266	35.6197	 24
DATA	2015-12-01	04:19:00:000	3.13512e-308	26.4	11.9435	0.0794423	94.5039	-476.058	25.897	29.7034	29.7273	35.7109	225
DATA	2015-12-01	04:20:00:000	3.13512e-308	26.4	11.9524	0.0595817	94.3774	-436.734	25.8659	29.7006	29.7242	35.7798	 28
DATA	2015-12-01	04:21:00:000	3.13512e-308	26.1	11.9453	0.119163	94.338	-377.748	25.8589	29.7034	29.7245	35.8791	175
DATA	2015-12-01	04:22:00:000	3.13512e-308	26.1	11.9517	0.119163	94.3475	-367.023	25.8983	29.704	29.7245	35.8893	165
DATA	2015-12-01	04:23:00:000	3.13512e-308	26.1	11.9449	0.119163	94.1607	-334.253	25.85	29.7037	29.7232	35.9075	 96
DATA	2015-12-01	04:24:00:000	3.13512e-308	26.1	11.9476	0.158885	94.0889	-350.34	25.843	29.7044	29.7238	35.9176	125
DATA	2015-12-01	04:25:00:000	3.13512e-308	26.1	11.9451	0.0794423	94.1436	-373.577	25.8405	29.7081	29.7228	35.946	213
DATA	2015-12-01	04:26:00:000	3.13512e-308	26.4	11.9476	0.0397211	94.2198	-390.459	25.8894	29.7054	29.7228	35.9886	 38
DATA	2015-12-01	04:27:00:000	3.13512e-308	26.4	11.9451	0.0993028	93.8461	-269.508	25.8309	29.702	29.7225	36.0068	211
DATA	2015-12-01	04:28:00:000	3.13512e-308	26.1	11.9474	0.0993028	93.6917	-230.78	25.8011	29.6911	29.7208	35.9298	220
DATA	2015-12-01	04:29:00:000	3.13512e-308	26.1	11.9449	0.0993028	93.7177	-272.686	25.7553	29.6706	29.7139	35.9582	 36
