Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	18:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	18:30:00:000	2.85604e-308	30	11.9343	29.3738	85.0026	-15.9469	28.0731	30.4543	30.2049	37.1315	 46
DATA	2015-12-02	18:31:00:000	2.85604e-308	30	11.9309	28.2616	85.218	-15.757	28.0661	30.4532	30.235	37.1518	148
DATA	2015-12-02	18:32:00:000	2.85604e-308	30	11.9346	27.1494	84.9854	-17.159	28.096	30.4658	30.2434	37.166	176
DATA	2015-12-02	18:33:00:000	2.85604e-308	30	11.9309	25.9975	84.217	-19.5393	28.0617	30.4745	30.2364	37.0424	 12
DATA	2015-12-02	18:34:00:000	2.85604e-308	29.7	11.9348	24.8853	84.5018	-19.9044	28.0547	30.4647	30.2267	37.0971	179
DATA	2015-12-02	18:35:00:000	2.85604e-308	29.7	11.9321	23.7731	84.6282	-21.3063	28.0077	30.4721	30.2187	37.014	 88
DATA	2015-12-02	18:36:00:000	2.85604e-308	29.7	11.9346	22.7006	84.4783	-23.0879	28.0324	30.4727	30.2007	36.9654	166
DATA	2015-12-02	18:37:00:000	2.85604e-308	29.7	11.9321	21.6083	85.2111	-22.9419	27.9981	30.4682	30.1837	36.9309	169
DATA	2015-12-02	18:38:00:000	2.85604e-308	29.7	11.9348	20.6749	84.2062	-23.4384	27.9365	30.4787	30.1959	36.9877	205
DATA	2015-12-02	18:39:00:000	2.85604e-308	29.7	11.9323	19.6421	83.4423	-24.6943	27.9022	30.449	30.1983	36.9735	123
DATA	2015-12-02	18:40:00:000	2.85604e-308	29.7	11.9348	18.6689	84.3378	-25.994	27.8793	30.4316	30.1817	36.9836	156
DATA	2015-12-02	18:41:00:000	2.85604e-308	29.7	11.9321	17.6759	84.1319	-26.0962	27.845	30.4448	30.1896	36.8478	138
DATA	2015-12-02	18:42:00:000	2.85604e-308	29.7	11.935	16.7425	84.1935	-28.3305	27.8615	30.4633	30.191	36.939	 15
DATA	2015-12-02	18:43:00:000	2.85604e-308	29.7	11.9373	15.809	84.5876	-28.8124	27.8558	30.4867	30.1962	36.9451	147
DATA	2015-12-02	18:44:00:000	2.85604e-308	29.7	11.9337	14.8756	85.2651	-30.0099	27.8138	30.4864	30.2045	36.9248	177
DATA	2015-12-02	18:45:00:000	2.85604e-308	29.7	11.9323	14.101	86.2845	-30.0975	27.817	30.4707	30.2104	36.9025	 43
DATA	2015-12-02	18:46:00:000	2.85604e-308	29.7	11.935	13.247	86.3461	-30.6963	27.7928	30.4682	30.2364	36.8539	 81
DATA	2015-12-02	18:47:00:000	2.85604e-308	29.4	11.9321	12.4327	85.973	-31.9229	27.7547	30.4752	30.2468	36.7526	125
DATA	2015-12-02	18:48:00:000	2.85604e-308	29.4	11.933	11.6581	85.9839	-33.6169	27.6689	30.4874	30.2385	36.8965	158
DATA	2015-12-02	18:49:00:000	2.85604e-308	29.7	11.933	10.9432	86.3175	-34.4055	27.7083	30.4794	30.2364	36.8458	124
DATA	2015-12-02	18:50:00:000	2.85604e-308	29.4	11.9332	10.1885	86.9175	-35.3839	27.7013	30.4567	30.2684	36.7607	174
DATA	2015-12-02	18:51:00:000	2.85604e-308	29.4	11.9387	9.6721	87.0916	-35.0481	27.6867	30.4574	30.3027	36.7282	129
DATA	2015-12-02	18:52:00:000	2.85604e-308	29.4	11.9334	9.15572	86.519	-35.1795	27.6619	30.4556	30.3246	36.6735	133
DATA	2015-12-02	18:53:00:000	2.85604e-308	29.4	11.9371	8.52018	85.6133	-36.9465	27.6035	30.4626	30.317	36.4709	115
DATA	2015-12-02	18:54:00:000	2.85604e-308	29.4	11.9343	7.46757	86.451	-36.669	27.5316	30.4567	30.3066	36.406	 25
DATA	2015-12-02	18:55:00:000	2.85604e-308	29.4	11.9375	6.33552	86.4758	-36.5814	27.4255	30.4459	30.3031	36.3675	178
DATA	2015-12-02	18:56:00:000	2.85604e-308	29.4	11.9334	5.60068	85.9197	-37.2678	27.334	30.4389	30.2944	36.402	 79
DATA	2015-12-02	18:57:00:000	2.85604e-308	29.4	11.9385	5.16375	85.9921	-40.1008	27.287	30.4595	30.3125	36.5844	124
DATA	2015-12-02	18:58:00:000	2.85604e-308	29.4	11.9346	4.68709	86.8857	-40.4951	27.3009	30.4577	30.2694	36.5905	198
DATA	2015-12-02	18:59:00:000	2.85604e-308	29.2	11.9382	4.38919	87.5842	-40.5243	27.3194	30.4529	30.2854	36.5418	183
