Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	12:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	12:00:00:000	3.13512e-308	30.6	11.9513	706.917	77.1067	9060.59	28.1608	30.5455	30.0831	37.855	 44
DATA	2015-12-01	12:01:00:000	3.13512e-308	30.6	11.9501	708.824	77.3679	8826.43	28.2765	30.5235	30.0755	37.8571	111
DATA	2015-12-01	12:02:00:000	3.13512e-308	30.6	11.9492	753.013	76.8474	9023.65	28.3782	30.5497	30.0945	37.8206	108
DATA	2015-12-01	12:03:00:000	3.13512e-308	30.6	11.9497	774.105	77.0488	9540.62	28.4055	30.5777	30.0783	37.8996	129
DATA	2015-12-01	12:04:00:000	3.13512e-308	30.6	11.9492	783.34	78.3523	9255.82	28.4341	30.5469	30.1121	37.851	250
DATA	2015-12-01	12:05:00:000	3.13512e-308	30.6	11.9497	766.399	77.8515	9544.79	28.3324	30.59	30.0945	37.8591	 39
DATA	2015-12-01	12:06:00:000	3.13512e-308	30.6	11.9494	770.908	78.5366	9489.77	28.2256	30.5858	30.069	37.9989	108
DATA	2015-12-01	12:07:00:000	3.13512e-308	30.6	11.9449	786.697	80.0708	9502.69	28.2187	30.6029	30.059	38.0759	 76
DATA	2015-12-01	12:08:00:000	3.13512e-308	30.8	11.9499	780.024	80.2418	9208.55	28.1894	30.5742	30.0624	37.9503	106
DATA	2015-12-01	12:09:00:000	3.13512e-308	30.8	11.9499	763.242	80.3848	8915.01	28.1335	30.5886	30.0621	37.774	 62
DATA	2015-12-01	12:10:00:000	3.13512e-308	30.8	11.9494	772.934	79.7607	9405.37	28.0572	30.5402	30.0669	37.7274	114
DATA	2015-12-01	12:11:00:000	3.13512e-308	30.6	11.9501	779.527	80.1414	9370.41	28.0153	30.5248	30.0662	37.7193	 81
DATA	2015-12-01	12:12:00:000	3.13512e-308	30.8	11.9492	783.102	80.0479	9594.44	28.0528	30.5102	30.0659	37.7902	 97
DATA	2015-12-01	12:13:00:000	3.13512e-308	30.8	11.9485	783.757	80.5634	9985.89	28.1036	30.464	30.0769	37.7841	 84
DATA	2015-12-01	12:14:00:000	3.13512e-308	30.8	11.9444	777.601	79.8751	9651.05	28.1265	30.5186	30.0848	37.93	 12
DATA	2015-12-01	12:15:00:000	3.13512e-308	30.8	11.9483	755.059	79.2001	9389.48	28.1761	30.5528	30.0952	38.2158	114
DATA	2015-12-01	12:16:00:000	3.13512e-308	30.8	11.9497	743.46	79.3978	9178.36	28.2975	30.5409	30.1018	38.0455	 80
DATA	2015-12-01	12:17:00:000	3.13512e-308	30.8	11.9494	752.318	79.0165	9212.32	28.3165	30.543	30.109	37.9746	255
DATA	2015-12-01	12:18:00:000	3.13512e-308	30.8	11.9433	766.796	78.3517	9428.41	28.3979	30.5424	30.1083	38.1226	120
DATA	2015-12-01	12:19:00:000	3.13512e-308	30.8	11.9504	780.639	78.9987	9501.49	28.4684	30.5749	30.1166	38.0233	132
DATA	2015-12-01	12:20:00:000	3.13512e-308	30.8	11.949	783.36	78.7101	9536.45	28.4455	30.5598	30.1304	37.8652	 10
DATA	2015-12-01	12:21:00:000	3.13512e-308	30.8	11.9494	778.693	78.5709	9764.45	28.389	30.563	30.1277	38.0516	 33
DATA	2015-12-01	12:22:00:000	3.13512e-308	30.8	11.9446	772.814	78.5627	10009.7	28.4405	30.563	30.1301	38.0901	 28
DATA	2015-12-01	12:23:00:000	3.13512e-308	31.1	11.9453	767.075	78.0059	9416.69	28.4328	30.5574	30.1318	37.9016	108
DATA	2015-12-01	12:24:00:000	3.13512e-308	31.1	11.9453	771.384	77.5655	9628.6	28.2561	30.5549	30.137	38.153	212
DATA	2015-12-01	12:25:00:000	3.13512e-308	31.1	11.951	786.141	77.8973	9617.08	28.1805	30.5542	30.1395	38.2279	 61
DATA	2015-12-01	12:26:00:000	3.13512e-308	31.1	11.9451	769.041	78.6129	9719.56	28.1704	30.5711	30.1516	38.2624	 97
DATA	2015-12-01	12:27:00:000	3.13512e-308	31.1	11.9508	751.842	78.6962	9432.98	28.1939	30.611	30.147	38.1793	 17
DATA	2015-12-01	12:28:00:000	3.13512e-308	31.1	11.9467	717.185	78.2869	9010.94	28.1507	30.5938	30.1519	38.1367	119
DATA	2015-12-01	12:29:00:000	3.13512e-308	31.1	11.9522	763.083	78.4279	9467.34	28.2117	30.6093	30.1606	38.1448	105
