Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	21:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	21:00:00:000	3.13512e-308	27.2	11.9462	-0.33763	86.7573	-928.084	26.007	30.3667	30.397	33.5891	 94
DATA	2015-12-01	21:01:00:000	3.13512e-308	27.2	11.9485	-0.33763	90.5515	-479.633	26.1055	30.3695	30.3943	34.2133	178
DATA	2015-12-01	21:02:00:000	3.13512e-308	27.2	11.9455	-0.218466	87.4323	-1053.21	25.8418	30.3775	30.3978	33.3155	231
DATA	2015-12-01	21:03:00:000	3.13512e-308	27.2	11.9494	-0.33763	87.2321	-1244.46	25.7026	30.3793	30.3984	33.1331	172
DATA	2015-12-01	21:04:00:000	3.13512e-308	27.2	11.9437	-0.238327	88.1619	-1138.21	25.5017	30.3796	30.3981	33.0601	223
DATA	2015-12-01	21:05:00:000	3.13512e-308	26.9	11.949	-0.297909	88.7726	-1147.94	25.1407	30.3713	30.3974	32.7176	210
DATA	2015-12-01	21:06:00:000	3.13512e-308	26.9	11.9492	-0.278048	90.9734	-876.646	24.9514	30.3699	30.3956	33.2	116
DATA	2015-12-01	21:07:00:000	3.13512e-308	26.9	11.9478	-0.198606	91.3954	-955.889	24.8255	30.3741	30.3984	33.1047	 16
DATA	2015-12-01	21:08:00:000	3.13512e-308	26.9	11.9488	-0.139024	92.624	-788.464	24.8687	30.3667	30.3967	31.6983	229
DATA	2015-12-01	21:09:00:000	3.13512e-308	26.9	11.949	-0.139024	93.107	-751.921	24.8465	30.3737	30.3956	31.3639	145
DATA	2015-12-01	21:10:00:000	3.13512e-308	26.9	11.9444	-0.218466	93.8836	-659.172	24.8433	30.3692	30.3929	31.4875	  4
DATA	2015-12-01	21:11:00:000	3.13512e-308	26.9	11.9497	-0.297909	94.3997	-601.378	24.849	30.3636	30.3918	31.7611	219
DATA	2015-12-01	21:12:00:000	3.13512e-308	26.9	11.9444	-0.258187	94.8884	-662.747	24.8331	30.3681	30.3866	31.6557	 10
DATA	2015-12-01	21:13:00:000	3.13512e-308	26.6	11.9499	-0.258187	95.046	-651.427	24.7785	30.3563	30.388	31.7428	159
DATA	2015-12-01	21:14:00:000	3.13512e-308	26.6	11.949	-0.317769	95.0969	-591.646	24.6463	30.3553	30.3869	31.526	163
DATA	2015-12-01	21:15:00:000	3.13512e-308	26.6	11.9485	-0.238327	95.1896	-597.604	24.5491	30.3507	30.3838	31.2281	251
DATA	2015-12-01	21:16:00:000	3.13512e-308	26.6	11.9494	-0.218466	95.1038	-574.765	24.434	30.3528	30.3817	31.218	139
DATA	2015-12-01	21:17:00:000	3.13512e-308	26.6	11.9488	-0.278048	95.4178	-565.43	24.4131	30.3441	30.3758	31.2788	200
DATA	2015-12-01	21:18:00:000	3.13512e-308	26.6	11.9501	-0.297909	96.0317	-555.301	24.4684	30.3535	30.3744	31.3801	229
DATA	2015-12-01	21:19:00:000	3.13512e-308	26.4	11.9488	-0.258187	96.0044	-528.291	24.4525	30.3462	30.373	31.2159	187
DATA	2015-12-01	21:20:00:000	3.13512e-308	26.4	11.9497	-0.198606	95.8112	-579.333	24.3616	30.3417	30.3744	31.1126	230
DATA	2015-12-01	21:21:00:000	3.13512e-308	26.4	11.9428	-0.258187	95.8417	-574.963	24.3412	30.3542	30.3744	30.995	195
DATA	2015-12-01	21:22:00:000	3.13512e-308	26.4	11.9476	-0.33763	96.0349	-568.807	24.3381	30.35	30.3741	31.0477	 83
DATA	2015-12-01	21:23:00:000	3.13512e-308	26.4	11.9494	-0.218466	96.1785	-565.033	24.34	30.3573	30.3754	31.0883	137
DATA	2015-12-01	21:24:00:000	3.13512e-308	26.4	11.9492	-0.297909	96.2262	-548.748	24.3393	30.3643	30.3768	31.0193	254
DATA	2015-12-01	21:25:00:000	3.13512e-308	26.1	11.9433	-0.33763	96.2504	-573.176	24.354	30.3657	30.3782	30.9423	128
DATA	2015-12-01	21:26:00:000	3.13512e-308	26.1	11.9481	-0.238327	96.059	-616.67	24.2396	30.3546	30.3789	30.918	 99
DATA	2015-12-01	21:27:00:000	3.13512e-308	26.1	11.9474	-0.33763	96.1423	-614.287	24.2529	30.3598	30.3775	31.0416	187
DATA	2015-12-01	21:28:00:000	3.13512e-308	26.1	11.9472	-0.297909	96.4404	-626.402	24.3756	30.3643	30.3803	31.0579	238
DATA	2015-12-01	21:29:00:000	3.13512e-308	26.1	11.9435	-0.35749	96.6691	-577.545	24.4639	30.3667	30.3814	31.3882	214
