Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	19:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	19:30:00:000	2.85604e-308	28.6	11.9343	-0.297909	86.2737	-44.2628	27.1052	30.4521	30.3427	36.4932	255
DATA	2015-12-02	19:31:00:000	2.85604e-308	28.6	11.9325	-0.258187	86.7535	-44.1459	27.0988	30.4567	30.3267	36.4911	 23
DATA	2015-12-02	19:32:00:000	2.85604e-308	28.6	11.9339	-0.238327	86.4415	-44.6279	27.0728	30.4567	30.3219	36.5215	  9
DATA	2015-12-02	19:33:00:000	2.85604e-308	28.6	11.9378	-0.258187	86.5285	-45.2558	27.0988	30.4494	30.3152	36.4222	 22
DATA	2015-12-02	19:34:00:000	2.85604e-308	28.6	11.9396	-0.218466	86.7173	-44.8761	27.0613	30.4427	30.2996	36.5317	 20
DATA	2015-12-02	19:35:00:000	2.85604e-308	28.6	11.938	-0.218466	86.5438	-43.9269	27.0544	30.4438	30.2954	36.5884	235
DATA	2015-12-02	19:36:00:000	2.85604e-308	28.6	11.9346	-0.238327	86.2387	-43.2844	27.041	30.4379	30.3194	36.6148	215
DATA	2015-12-02	19:37:00:000	2.85604e-308	28.6	11.9378	-0.258187	86.5266	-43.6202	27.0544	30.4357	30.3205	36.6148	  7
DATA	2015-12-02	19:38:00:000	2.85604e-308	28.6	11.9339	-0.297909	86.3938	-43.9999	27.0658	30.4344	30.3166	36.5378	 52
DATA	2015-12-02	19:39:00:000	2.85604e-308	28.6	11.9382	-0.278048	86.3226	-43.7224	27.0601	30.4316	30.3059	36.4121	242
DATA	2015-12-02	19:40:00:000	2.85604e-308	28.6	11.9359	-0.258187	86.0684	-44.4234	27.0544	30.4309	30.2947	36.4648	 15
DATA	2015-12-02	19:41:00:000	2.85604e-308	28.6	11.9389	-0.258187	85.8339	-44.9783	27.0721	30.4277	30.3003	36.3635	 17
DATA	2015-12-02	19:42:00:000	2.85604e-308	28.3	11.938	-0.238327	86.1542	-43.7516	27.0639	30.4246	30.3166	36.2743	202
DATA	2015-12-02	19:43:00:000	2.85604e-308	28.3	11.9391	-0.218466	86.2902	-45.0952	27.0061	30.426	30.3333	36.4445	189
DATA	2015-12-02	19:44:00:000	2.85604e-308	28.3	11.9352	-0.278048	87.0242	-43.4742	27.0016	30.4229	30.3222	36.4729	239
DATA	2015-12-02	19:45:00:000	2.85604e-308	28.3	11.9396	-0.278048	86.9518	-42.9193	26.9457	30.4214	30.3066	36.6006	 17
DATA	2015-12-02	19:46:00:000	2.85604e-308	28.3	11.938	-0.317769	87.0458	-44.5256	26.9158	30.4337	30.3069	36.5763	232
DATA	2015-12-02	19:47:00:000	2.85604e-308	28.3	11.9405	-0.258187	87.3134	-44.4818	26.9336	30.4229	30.3034	36.4445	  4
DATA	2015-12-02	19:48:00:000	2.85604e-308	28.3	11.9343	-0.33763	87.7246	-43.5472	26.912	30.4162	30.2944	36.3695	163
DATA	2015-12-02	19:49:00:000	2.85604e-308	28.3	11.938	-0.278048	87.7278	-44.9491	26.8376	30.4002	30.2972	36.4162	227
DATA	2015-12-02	19:50:00:000	2.85604e-308	28.3	11.9412	-0.258187	88.2133	-45.3434	26.8459	30.3932	30.2795	36.5378	 13
DATA	2015-12-02	19:51:00:000	2.85604e-308	28.3	11.9382	-0.297909	88.308	-47.3733	26.8135	30.3876	30.2579	36.5641	230
DATA	2015-12-02	19:52:00:000	2.85604e-308	28.3	11.9387	-0.258187	88.1447	-41.5612	26.7938	30.3706	30.2149	36.5459	 22
DATA	2015-12-02	19:53:00:000	2.85604e-308	28.3	11.9391	-0.238327	87.485	-42.0139	26.816	30.3674	30.2007	36.6269	157
DATA	2015-12-02	19:54:00:000	2.85604e-308	28.3	11.941	-0.278048	87.9661	-43.9999	26.9075	30.3587	30.1792	36.5905	246
DATA	2015-12-02	19:55:00:000	2.85604e-308	28.3	11.9401	-0.238327	87.8047	-50.6883	26.9597	30.3535	30.1647	36.6776	 27
DATA	2015-12-02	19:56:00:000	2.85604e-308	28	11.9405	-0.218466	87.858	-43.1237	26.9647	30.3556	30.1661	36.6229	125
DATA	2015-12-02	19:57:00:000	2.85604e-308	28	11.9382	-0.278048	87.743	-41.751	26.966	30.3549	30.1806	36.5195	 26
DATA	2015-12-02	19:58:00:000	2.85604e-308	28	11.9407	-0.258187	87.954	-43.7516	26.973	30.3504	30.1962	36.4851	 77
DATA	2015-12-02	19:59:00:000	2.85604e-308	28.3	11.9405	-0.258187	88.3341	-43.5764	26.9743	30.3479	30.1948	36.3189	 32
