Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	13:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	13:00:00:000	3.13512e-308	31.7	11.9497	844.511	81.0648	10281	28.0305	30.7227	30.3452	38.3374	237
DATA	2015-12-01	13:01:00:000	3.13512e-308	31.7	11.9508	657.683	80.8474	7738.47	28.0528	30.7371	30.3514	38.384	 65
DATA	2015-12-01	13:02:00:000	3.13512e-308	31.7	11.9485	704.812	81.0584	8546	28.0496	30.7569	30.3549	38.4184	224
DATA	2015-12-01	13:03:00:000	3.13512e-308	31.7	11.952	661.178	80.8379	7784.75	28.0235	30.7889	30.3647	38.3961	 81
DATA	2015-12-01	13:04:00:000	3.13512e-308	31.7	11.9488	714.007	80.4827	8324.16	28.0045	30.7932	30.3674	38.4792	104
DATA	2015-12-01	13:05:00:000	3.13512e-308	31.7	11.951	855.355	81.1938	9583.91	28.0896	30.7766	30.38	38.5623	231
DATA	2015-12-01	13:06:00:000	3.13512e-308	31.7	11.9497	902.087	81.1697	10587.3	28.1583	30.8044	30.4026	38.615	 53
DATA	2015-12-01	13:07:00:000	3.13512e-308	31.7	11.9504	844.531	80.0708	10698.5	28.1119	30.8094	30.397	38.5846	 56
DATA	2015-12-01	13:08:00:000	3.13512e-308	31.7	11.9499	721.852	80.4896	8758.51	28.124	30.8465	30.4072	38.5927	 78
DATA	2015-12-01	13:09:00:000	3.13512e-308	31.7	11.9499	266.588	80.3403	4543.11	28.1093	30.8662	30.4396	38.7082	112
DATA	2015-12-01	13:10:00:000	3.13512e-308	31.7	11.9497	256.241	80.3676	2454.96	28.1182	30.8931	30.4277	38.6758	116
DATA	2015-12-01	13:11:00:000	3.13512e-308	31.4	11.9497	543.266	79.6914	5555.79	28.1024	30.8486	30.4131	38.6353	112
DATA	2015-12-01	13:12:00:000	3.13512e-308	31.7	11.9444	626.184	79.481	7734.7	28.1379	30.8532	30.4145	38.7305	  6
DATA	2015-12-01	13:13:00:000	3.13512e-308	31.7	11.9469	417.807	79.8204	5475.56	28.0954	30.8186	30.4403	38.7224	115
DATA	2015-12-01	13:14:00:000	3.13512e-308	31.7	11.9444	705.487	80.8405	7234.41	28.1983	30.8581	30.4068	38.6799	122
DATA	2015-12-01	13:15:00:000	3.13512e-308	31.7	11.9458	340.787	82.4337	5057.69	28.2816	30.8811	30.3908	38.7305	117
DATA	2015-12-01	13:16:00:000	3.13512e-308	31.7	11.9497	177.593	80.6879	1665.11	28.2269	30.8945	30.4417	38.6576	138
DATA	2015-12-01	13:17:00:000	3.13512e-308	31.7	11.9504	174.495	81.8427	1555.68	28.1831	30.8366	30.4675	38.6819	125
DATA	2015-12-01	13:18:00:000	3.13512e-308	31.7	11.949	542.173	81.4703	4682.92	28.1373	30.8203	30.4399	38.6778	 66
DATA	2015-12-01	13:19:00:000	3.13512e-308	31.7	11.9508	752.318	80.9733	9085.41	28.1316	30.8405	30.4117	38.7771	105
DATA	2015-12-01	13:20:00:000	3.13512e-308	31.7	11.9494	365.653	81.7118	5320.25	28.1545	30.8828	30.4012	38.6819	 98
DATA	2015-12-01	13:21:00:000	3.13512e-308	31.7	11.9492	367.996	80.904	4005.88	28.1557	30.8472	30.3956	38.7711	 70
DATA	2015-12-01	13:22:00:000	3.13512e-308	31.4	11.949	427.399	81.1811	4720.06	28.117	30.8627	30.3887	38.8562	  6
DATA	2015-12-01	13:23:00:000	3.13512e-308	31.4	11.9506	427.757	80.3695	5848.94	28.0858	30.8253	30.3779	38.7873	140
DATA	2015-12-01	13:24:00:000	3.13512e-308	31.4	11.9455	223.094	80.7343	2687.33	28.056	30.79	30.3786	38.84	106
DATA	2015-12-01	13:25:00:000	3.13512e-308	31.4	11.9455	198.765	80.2081	2321.9	28.0738	30.7636	30.3758	38.769	 15
DATA	2015-12-01	13:26:00:000	3.13512e-308	31.4	11.9449	189.609	81.0833	2040.08	28.1195	30.8179	30.3876	38.688	 67
DATA	2015-12-01	13:27:00:000	3.13512e-308	31.4	11.9504	189.251	79.61	2096.68	28.1405	30.8062	30.4211	38.7325	242
DATA	2015-12-01	13:28:00:000	3.13512e-308	31.4	11.9446	191.515	79.0082	2268.28	28.0572	30.8334	30.4256	38.8258	105
DATA	2015-12-01	13:29:00:000	3.13512e-308	31.4	11.9455	188.953	80.2328	2155.67	28.1163	30.8355	30.4682	38.842	 59
