Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	21:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	21:30:00:000	3.13512e-308	26.1	11.9458	-0.35749	96.5306	-572.183	24.4181	30.3664	30.3845	31.2544	183
DATA	2015-12-01	21:31:00:000	3.13512e-308	26.1	11.949	-0.278048	96.5007	-550.336	24.4054	30.3772	30.3915	31.1997	183
DATA	2015-12-01	21:32:00:000	3.13512e-308	25.8	11.9444	-0.377351	96.5547	-559.075	24.3895	30.3772	30.3963	31.2788	 10
DATA	2015-12-01	21:33:00:000	3.13512e-308	25.8	11.949	-0.33763	96.6272	-567.615	24.3737	30.3674	30.3981	31.1247	148
DATA	2015-12-01	21:34:00:000	3.13512e-308	25.8	11.9451	-0.377351	96.476	-596.413	24.3152	30.3734	30.395	30.8856	144
DATA	2015-12-01	21:35:00:000	3.13512e-308	25.8	11.949	-0.317769	96.4092	-629.977	24.2548	30.3852	30.3946	30.8795	229
DATA	2015-12-01	21:36:00:000	3.13512e-308	25.8	11.9458	-0.317769	96.5656	-584.695	24.279	30.3817	30.403	30.989	124
DATA	2015-12-01	21:37:00:000	3.13512e-308	25.8	11.9492	-0.297909	96.7302	-578.538	24.305	30.3793	30.4005	31.2099	201
DATA	2015-12-01	21:38:00:000	3.13512e-308	25.8	11.9458	-0.33763	97.0899	-611.706	24.4499	30.3835	30.4051	31.4287	207
DATA	2015-12-01	21:39:00:000	3.13512e-308	25.8	11.9492	-0.397211	97.2704	-566.423	24.584	30.3925	30.4061	31.5179	192
DATA	2015-12-01	21:40:00:000	3.13512e-308	25.8	11.9458	-0.377351	97.252	-520.943	24.6711	30.3866	30.4044	31.3213	172
DATA	2015-12-01	21:41:00:000	3.13512e-308	25.8	11.9497	-0.377351	97.02	-541.399	24.5535	30.3741	30.4002	31.3537	127
DATA	2015-12-01	21:42:00:000	3.13512e-308	25.8	11.946	-0.297909	96.863	-547.159	24.4957	30.3852	30.4047	31.2889	170
DATA	2015-12-01	21:43:00:000	3.13512e-308	25.8	11.9497	-0.397211	96.8477	-540.009	24.4353	30.3876	30.4086	31.3882	253
DATA	2015-12-01	21:44:00:000	3.13512e-308	25.8	11.9458	-0.33763	96.8376	-558.479	24.4067	30.3876	30.4117	31.3578	219
DATA	2015-12-01	21:45:00:000	3.13512e-308	25.8	11.9501	-0.35749	96.9221	-597.803	24.4111	30.3814	30.4127	31.4875	183
DATA	2015-12-01	21:46:00:000	3.13512e-308	25.5	11.9515	-0.297909	97.0193	-547.357	24.469	30.3685	30.4117	31.5017	199
DATA	2015-12-01	21:47:00:000	3.13512e-308	25.5	11.9504	-0.417072	96.9151	-560.068	24.4048	30.3876	30.4106	31.5159	231
DATA	2015-12-01	21:48:00:000	3.13512e-308	25.5	11.9508	-0.317769	97.0251	-546.563	24.3857	30.3681	30.4162	31.6172	244
DATA	2015-12-01	21:49:00:000	3.13512e-308	25.5	11.9504	-0.377351	97.0435	-525.113	24.3972	30.3855	30.4207	31.6841	230
DATA	2015-12-01	21:50:00:000	3.13512e-308	25.5	11.9449	-0.35749	97.0988	-530.079	24.4086	30.3761	30.4221	31.4591	193
DATA	2015-12-01	21:51:00:000	3.13512e-308	25.5	11.9478	-0.377351	97.1782	-534.448	24.4391	30.373	30.4207	31.6152	185
DATA	2015-12-01	21:52:00:000	3.13512e-308	25.5	11.9506	-0.397211	97.2233	-534.646	24.509	30.3789	30.4239	31.5483	189
DATA	2015-12-01	21:53:00:000	3.13512e-308	25.5	11.9508	-0.496514	97.2729	-529.284	24.5357	30.3671	30.4214	31.4915	246
DATA	2015-12-01	21:54:00:000	3.13512e-308	25.5	11.9508	-0.456793	97.1363	-529.483	24.4703	30.3674	30.4201	31.4774	242
DATA	2015-12-01	21:55:00:000	3.13512e-308	25.5	11.9504	-0.33763	97.1439	-544.577	24.4366	30.3205	30.4211	31.6253	174
DATA	2015-12-01	21:56:00:000	3.13512e-308	25.2	11.9506	-0.278048	97.1382	-523.723	24.3908	30.3587	30.4197	31.4753	246
DATA	2015-12-01	21:57:00:000	3.13512e-308	25.5	11.9485	-0.397211	97.1992	-530.873	24.3959	30.3556	30.4194	31.4287	  6
DATA	2015-12-01	21:58:00:000	3.13512e-308	25.5	11.9494	-0.35749	97.1979	-542.988	24.4073	30.3493	30.4166	31.3274	217
DATA	2015-12-01	21:59:00:000	3.13512e-308	25.5	11.9508	-0.397211	97.1929	-534.646	24.3953	30.3372	30.4169	31.3659	  0
