Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	23:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	23:30:00:000	2.85604e-308	28	11.9405	-0.238327	88.3487	-29.0315	27.149	30.2968	30.3205	36.7749	111
DATA	2015-12-02	23:31:00:000	2.85604e-308	28	11.9389	-0.258187	88.3544	-29.8785	27.1268	30.2979	30.3017	36.8255	189
DATA	2015-12-02	23:32:00:000	2.85604e-308	27.8	11.9366	-0.258187	87.8034	-28.3597	27.1033	30.2986	30.2913	36.7566	 19
DATA	2015-12-02	23:33:00:000	2.85604e-308	27.8	11.9385	-0.317769	87.1812	-29.1921	27.1497	30.2954	30.293	36.7789	233
DATA	2015-12-02	23:34:00:000	2.85604e-308	27.8	11.9355	-0.278048	88.0062	-28.5642	27.205	30.2871	30.2895	36.86	108
DATA	2015-12-02	23:35:00:000	2.85604e-308	28	11.9382	-0.297909	88.2222	-28.6372	27.1789	30.2881	30.2874	36.7647	186
DATA	2015-12-02	23:36:00:000	2.85604e-308	28	11.9364	-0.258187	88.6328	-30.1121	27.2196	30.2857	30.2847	36.7668	172
DATA	2015-12-02	23:37:00:000	2.85604e-308	28	11.9382	-0.238327	88.8819	-30.5064	27.2348	30.2819	30.2788	36.7688	187
DATA	2015-12-02	23:38:00:000	2.85604e-308	28	11.9396	-0.198606	88.688	-32.5071	27.2024	30.2923	30.2715	36.7789	125
DATA	2015-12-02	23:39:00:000	2.85604e-308	28	11.9382	-0.238327	88.2807	-30.6963	27.184	30.2947	30.2683	36.6958	132
DATA	2015-12-02	23:40:00:000	2.85604e-308	28	11.9385	-0.238327	87.2574	-32.2442	27.1611	30.2996	30.2659	36.7404	155
DATA	2015-12-02	23:41:00:000	2.85604e-308	28	11.9396	-0.297909	87.757	-31.3242	27.1954	30.301	30.2631	36.8417	 55
DATA	2015-12-02	23:42:00:000	2.85604e-308	28	11.9394	-0.278048	87.7322	-31.8937	27.1764	30.2788	30.2607	36.8215	173
DATA	2015-12-02	23:43:00:000	2.85604e-308	27.8	11.9382	-0.297909	87.785	-28.1699	27.2171	30.2843	30.2604	36.9025	223
DATA	2015-12-02	23:44:00:000	2.85604e-308	28	11.9394	-0.238327	87.7131	-29.5864	27.287	30.2941	30.2628	37.1133	110
DATA	2015-12-02	23:45:00:000	2.85604e-308	28	11.9394	-0.238327	87.2835	-28.9877	27.3295	30.2954	30.2645	36.9775	196
DATA	2015-12-02	23:46:00:000	2.85604e-308	28	11.9414	-0.218466	87.3452	-26.987	27.2876	30.2874	30.2642	36.8154	123
DATA	2015-12-02	23:47:00:000	2.85604e-308	28	11.9394	-0.258187	86.1713	-24.9571	27.3264	30.2947	30.268	37.0829	125
DATA	2015-12-02	23:48:00:000	2.85604e-308	28	11.9387	-0.258187	85.1507	-24.1393	27.4624	30.2826	30.2715	37.2572	163
DATA	2015-12-02	23:49:00:000	2.85604e-308	28	11.9373	-0.218466	86.5775	-25.3076	27.6804	30.2798	30.2725	37.0606	175
DATA	2015-12-02	23:50:00:000	2.85604e-308	28	11.9407	-0.278048	86.9473	-21.8904	27.592	30.2742	30.2742	36.9451	111
DATA	2015-12-02	23:51:00:000	2.85604e-308	28	11.938	-0.297909	87.0547	-20.2695	27.5399	30.2739	30.2767	36.8255	137
DATA	2015-12-02	23:52:00:000	2.85604e-308	28	11.938	-0.238327	85.675	-19.1012	27.4242	30.2704	30.277	36.86	147
DATA	2015-12-02	23:53:00:000	2.85604e-308	28	11.9378	-0.278048	85.4042	-18.8967	27.5075	30.2704	30.2781	36.9512	170
DATA	2015-12-02	23:54:00:000	2.85604e-308	28	11.9394	-0.35749	85.6788	-20.8974	27.6581	30.2746	30.269	36.9613	 92
DATA	2015-12-02	23:55:00:000	2.85604e-308	28	11.9355	-0.258187	86.4122	-22.1679	27.6206	30.2774	30.26	36.8316	 56
DATA	2015-12-02	23:56:00:000	2.85604e-308	28	11.9401	-0.278048	87.1653	-20.6491	27.5558	30.2729	30.2541	36.9167	163
DATA	2015-12-02	23:57:00:000	2.85604e-308	28	11.9357	-0.278048	87.2664	-22.606	27.5189	30.2659	30.2569	36.7951	134
DATA	2015-12-02	23:58:00:000	2.85604e-308	28	11.9375	-0.218466	87.539	-21.686	27.4649	30.2617	30.252	36.7587	 29
DATA	2015-12-02	23:59:00:000	2.85604e-308	28	11.9357	-0.218466	86.8361	-25.1032	27.4878	30.2524	30.2423	36.8397	167
