Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	01:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	01:30:00:000	3.13512e-308	25	11.9517	-0.297909	97.2075	-734.046	24.4188	30.2517	30.2722	31.0153	127
DATA	2015-12-02	01:31:00:000	3.13512e-308	25	11.9476	-0.278048	97.1922	-790.053	24.462	30.2482	30.2718	31.0052	 72
DATA	2015-12-02	01:32:00:000	3.13512e-308	25	11.9506	-0.317769	96.9297	-745.367	24.3648	30.2451	30.2701	31.0254	140
DATA	2015-12-02	01:33:00:000	3.13512e-308	25	11.9515	-0.258187	96.8801	-751.921	24.3114	30.2399	30.2666	31.3011	125
DATA	2015-12-02	01:34:00:000	3.13512e-308	25	11.951	-0.317769	96.8579	-744.97	24.2624	30.2347	30.2604	31.3375	 48
DATA	2015-12-02	01:35:00:000	3.13512e-308	25	11.9526	-0.297909	96.8605	-752.318	24.2179	30.2298	30.2552	31.0903	146
DATA	2015-12-02	01:36:00:000	3.13512e-308	25	11.9506	-0.317769	96.9406	-762.05	24.2548	30.2333	30.2558	31.0802	 82
DATA	2015-12-02	01:37:00:000	3.13512e-308	25	11.9526	-0.33763	96.9659	-738.019	24.2802	30.2375	30.2555	31.0275	 92
DATA	2015-12-02	01:38:00:000	3.13512e-308	25	11.9515	-0.278048	96.9354	-750.928	24.2396	30.235	30.2558	31.0173	 94
DATA	2015-12-02	01:39:00:000	3.13512e-308	25	11.9517	-0.317769	96.9704	-751.325	24.2561	30.2305	30.2545	31.0538	135
DATA	2015-12-02	01:40:00:000	3.13512e-308	25	11.951	-0.238327	97.0346	-734.642	24.2758	30.2246	30.2527	30.9525	 77
DATA	2015-12-02	01:41:00:000	3.13512e-308	25	11.9513	-0.278048	97.0975	-728.287	24.2968	30.2267	30.2489	30.9809	167
DATA	2015-12-02	01:42:00:000	3.13512e-308	25	11.9455	-0.317769	97.1655	-784.294	24.3527	30.2229	30.2448	30.9991	160
DATA	2015-12-02	01:43:00:000	3.13512e-308	25	11.9513	-0.238327	97.285	-778.534	24.401	30.2291	30.2475	30.9302	 23
DATA	2015-12-02	01:44:00:000	3.13512e-308	25	11.9506	-0.317769	97.2462	-720.144	24.4531	30.2295	30.2475	30.8228	131
DATA	2015-12-02	01:45:00:000	3.13512e-308	25	11.946	-0.297909	97.21	-728.088	24.4525	30.2298	30.2468	31.2078	  0
DATA	2015-12-02	01:46:00:000	3.13512e-308	25	11.9506	-0.258187	97.1801	-722.925	24.4251	30.2222	30.2416	30.9545	123
DATA	2015-12-02	01:47:00:000	3.13512e-308	25	11.9472	-0.258187	97.1096	-740.203	24.4181	30.2233	30.2437	30.8147	125
DATA	2015-12-02	01:48:00:000	3.13512e-308	25	11.9504	-0.238327	97.0505	-751.722	24.3787	30.2198	30.2444	31.0133	125
DATA	2015-12-02	01:49:00:000	3.13512e-308	25	11.946	-0.238327	97.0002	-756.092	24.3101	30.2177	30.2416	30.9099	 71
DATA	2015-12-02	01:50:00:000	3.13512e-308	25	11.9501	-0.278048	97.1179	-771.384	24.366	30.2135	30.2388	31.0396	 84
DATA	2015-12-02	01:51:00:000	3.13512e-308	25	11.9508	-0.278048	97.1776	-738.614	24.4029	30.207	30.2378	30.9423	 90
DATA	2015-12-02	01:52:00:000	3.13512e-308	25	11.9506	-0.297909	97.1382	-736.43	24.3876	30.2087	30.235	31.218	244
DATA	2015-12-02	01:53:00:000	3.13512e-308	25	11.9462	-0.258187	97.149	-749.339	24.434	30.2115	30.233	31.0315	228
DATA	2015-12-02	01:54:00:000	3.13512e-308	25	11.9504	-0.278048	97.1833	-739.806	24.4569	30.216	30.2319	31.0031	 78
DATA	2015-12-02	01:55:00:000	3.13512e-308	25	11.9499	-0.317769	97.2825	-743.58	24.5109	30.2135	30.234	30.8532	 44
DATA	2015-12-02	01:56:00:000	3.13512e-308	25	11.9501	-0.258187	97.1846	-735.437	24.4696	30.2149	30.2357	30.7194	153
DATA	2015-12-02	01:57:00:000	3.13512e-308	25	11.9453	-0.33763	97.0778	-750.332	24.4366	30.2025	30.2364	30.8126	 78
DATA	2015-12-02	01:58:00:000	3.13512e-308	25	11.9483	-0.258187	97.0339	-778.534	24.4302	30.2	30.2347	31.066	190
DATA	2015-12-02	01:59:00:000	3.13512e-308	25	11.9483	-0.278048	97.0963	-759.27	24.4417	30.199	30.235	30.9687	 15
