Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	09:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	09:00:00:000	3.13512e-308	28.6	11.952	306.766	86.1663	4552.84	27.3867	29.8869	29.9078	33.202	 37
DATA	2015-12-02	09:01:00:000	3.13512e-308	28.6	11.9465	301.384	84.7306	4231.89	27.5749	29.8862	29.9088	33.1412	129
DATA	2015-12-02	09:02:00:000	3.13512e-308	28.6	11.952	301.364	83.1678	4025.94	27.6657	29.8831	29.9082	33.202	 11
DATA	2015-12-02	09:03:00:000	3.13512e-308	28.6	11.9529	303.569	83.1767	4153.44	27.7623	29.8882	29.9099	33.1534	139
DATA	2015-12-02	09:04:00:000	3.13512e-308	28.9	11.9517	308.574	82.9905	4498.02	27.9174	29.8937	29.9205	33.3256	144
DATA	2015-12-02	09:05:00:000	3.13512e-308	28.9	11.952	316.994	82.5074	4275.98	28.0401	29.9058	29.9326	33.4634	 82
DATA	2015-12-02	09:06:00:000	3.13512e-308	28.9	11.952	327.898	81.7061	4327.02	27.8831	29.9209	29.9477	33.581	 36
DATA	2015-12-02	09:07:00:000	3.13512e-308	29.2	11.9531	332.923	82.7642	4429.5	27.552	29.9553	29.958	33.4513	226
DATA	2015-12-02	09:08:00:000	3.13512e-308	29.2	11.9517	331.413	82.1344	4508.15	27.2781	29.9852	29.9676	33.6032	116
DATA	2015-12-02	09:09:00:000	3.13512e-308	29.2	11.9524	328.931	80.8614	5554.41	27.2959	30.0072	29.9824	33.6884	126
DATA	2015-12-02	09:10:00:000	3.13512e-308	29.4	11.9517	328.494	81.7524	5254.11	27.5539	30.0124	29.9811	33.7025	 99
DATA	2015-12-02	09:11:00:000	3.13512e-308	29.4	11.9524	328.792	80.2075	4797.32	27.784	30.0317	29.9852	33.6803	 69
DATA	2015-12-02	09:12:00:000	3.13512e-308	29.7	11.9515	328.772	77.6183	4961.57	27.993	30.0289	29.9879	33.739	 54
DATA	2015-12-02	09:13:00:000	3.13512e-308	29.7	11.9526	330.063	77.6742	4881.53	28.0941	30.0348	29.9824	33.81	 11
DATA	2015-12-02	09:14:00:000	3.13512e-308	29.7	11.9501	333.32	79.5268	4973.29	28.1774	30.0424	29.9821	33.8829	 76
DATA	2015-12-02	09:15:00:000	3.13512e-308	30	11.9536	336.895	80.4515	4895.23	28.2676	30.0452	29.9835	33.6032	 19
DATA	2015-12-02	09:16:00:000	3.13512e-308	30	11.9455	340.966	78.672	4866.83	28.3953	30.0565	29.9862	33.6661	245
DATA	2015-12-02	09:17:00:000	3.13512e-308	30.3	11.9483	344.362	78.3231	4773.09	28.5962	30.0579	29.9886	33.6357	134
DATA	2015-12-02	09:18:00:000	3.13512e-308	30.3	11.952	347.56	78.126	4942.7	28.7531	30.0693	29.9938	33.5688	185
DATA	2015-12-02	09:19:00:000	3.13512e-308	30.3	11.9526	351.333	78.6129	5006.85	28.8434	30.0693	29.9955	33.7289	129
DATA	2015-12-02	09:20:00:000	3.13512e-308	30.6	11.9515	355.167	79.1754	5481.32	29.0703	30.0793	29.9979	33.8444	123
DATA	2015-12-02	09:21:00:000	3.13512e-308	30.6	11.9481	358.523	78.0536	5983.59	29.3436	30.08	29.9983	33.733	232
DATA	2015-12-02	09:22:00:000	3.13512e-308	30.8	11.9529	361.979	76.8518	5878.33	29.5901	30.0776	30.0004	33.7046	118
DATA	2015-12-02	09:23:00:000	3.13512e-308	30.8	11.9529	365.832	75.3678	5993.52	29.7503	30.0848	30.0004	33.7532	111
DATA	2015-12-02	09:24:00:000	3.13512e-308	31.1	11.9529	369.546	74.8073	5777.64	29.8615	30.0918	30.0031	33.9457	119
DATA	2015-12-02	09:25:00:000	3.13512e-308	31.1	11.9476	373.478	74.7272	5238.82	29.9136	30.0835	30.0038	33.9356	114
DATA	2015-12-02	09:26:00:000	3.13512e-308	31.1	11.9508	376.536	75.3068	5111.71	29.4986	30.0893	30.0034	34.1058	 97
DATA	2015-12-02	09:27:00:000	3.13512e-308	31.4	11.9524	380.687	76.297	5126.41	29.0137	30.0924	30.0059	34.0552	 42
DATA	2015-12-02	09:28:00:000	3.13512e-308	31.4	11.9508	384.302	77.8668	5363.15	28.6229	30.1011	30.0065	34.0167	 90
DATA	2015-12-02	09:29:00:000	3.13512e-308	31.4	11.9513	388.214	79.2694	5652.12	28.3852	30.1094	30.0121	33.9924	 98
