Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	07:30:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-01	07:30:00:000	3.13512e-308	26.6	11.9465	12.4923	92.27	-556.294	25.6606	29.5392	29.5592	35.5569	 74
DATA	2015-12-01	07:31:00:000	3.13512e-308	26.6	11.9472	13.1278	92.3729	-551.727	25.6867	29.5381	29.5592	35.49	 77
DATA	2015-12-01	07:32:00:000	3.13512e-308	26.4	11.9499	13.4853	92.3119	-561.26	25.6549	29.5368	29.5589	35.3968	142
DATA	2015-12-01	07:33:00:000	3.13512e-308	26.6	11.9492	14.0414	92.4848	-572.183	25.6714	29.5327	29.5558	35.413	111
DATA	2015-12-01	07:34:00:000	3.13512e-308	26.6	11.9508	14.4585	92.7263	-548.35	25.6987	29.5334	29.5541	35.5062	123
DATA	2015-12-01	07:35:00:000	3.13512e-308	26.4	11.9483	14.8954	92.3386	-490.755	25.6721	29.5283	29.5555	35.5609	184
DATA	2015-12-01	07:36:00:000	3.13512e-308	26.6	11.9488	15.3721	92.1435	-498.897	25.6536	29.5164	29.55	35.4657	 86
DATA	2015-12-01	07:37:00:000	3.13512e-308	26.4	11.9492	15.809	92.0418	-494.925	25.6473	29.4808	29.5286	35.3968	139
DATA	2015-12-01	07:38:00:000	3.13512e-308	26.4	11.9442	16.0871	91.874	-509.821	25.6295	29.4526	29.5225	35.5184	116
DATA	2015-12-01	07:39:00:000	3.13512e-308	26.4	11.9492	16.385	91.9274	-514.984	25.6829	29.4435	29.5208	35.5812	132
DATA	2015-12-01	07:40:00:000	3.13512e-308	26.4	11.9442	16.7226	92.0266	-464.141	25.6981	29.4245	29.5062	35.3968	156
DATA	2015-12-01	07:41:00:000	3.13512e-308	26.4	11.9494	16.9609	91.9776	-483.208	25.6784	29.39	29.4903	35.3481	 85
DATA	2015-12-01	07:42:00:000	3.13512e-308	26.4	11.9465	17.2588	91.9178	-455.999	25.6943	29.3474	29.455	35.3765	150
DATA	2015-12-01	07:43:00:000	3.13512e-308	26.4	11.9494	17.5766	91.7838	-477.646	25.6822	29.3578	29.3994	35.5022	196
DATA	2015-12-01	07:44:00:000	3.13512e-308	26.4	11.9497	17.7951	91.9178	-465.929	25.667	29.3944	29.3967	35.3157	155
DATA	2015-12-01	07:45:00:000	3.13512e-308	26.4	11.9494	18.1923	92.0958	-459.176	25.7007	29.4296	29.4184	35.5346	180
DATA	2015-12-01	07:46:00:000	3.13512e-308	26.4	11.9504	18.4505	92.16	-454.012	25.7318	29.4641	29.4445	35.6278	 49
DATA	2015-12-01	07:47:00:000	3.13512e-308	26.4	11.9494	18.6888	92.0685	-426.406	25.7394	29.4269	29.4818	35.5143	192
DATA	2015-12-01	07:48:00:000	3.13512e-308	26.4	11.9451	19.0463	91.7971	-418.661	25.7223	29.4533	29.5072	35.4677	167
DATA	2015-12-01	07:49:00:000	3.13512e-308	26.4	11.949	19.4038	91.888	-449.842	25.7661	29.4971	29.5317	35.5508	 90
DATA	2015-12-01	07:50:00:000	3.13512e-308	26.4	11.9455	19.7017	91.7692	-404.163	25.7833	29.5052	29.5344	35.4677	164
DATA	2015-12-01	07:51:00:000	3.13512e-308	26.4	11.9435	20.0195	91.5639	-411.709	25.7261	29.5035	29.5412	35.5832	144
DATA	2015-12-01	07:52:00:000	3.13512e-308	26.4	11.9439	20.4365	91.3574	-412.901	25.7439	29.4937	29.5368	35.6035	166
DATA	2015-12-01	07:53:00:000	3.13512e-308	26.4	11.949	20.8536	91.1959	-410.717	25.7699	29.4852	29.5334	35.6602	125
DATA	2015-12-01	07:54:00:000	3.13512e-308	26.4	11.9446	21.2508	90.6868	-362.455	25.7267	29.5103	29.5548	35.6075	169
DATA	2015-12-01	07:55:00:000	3.13512e-308	26.4	11.949	21.6877	90.5076	-377.351	25.6905	29.4971	29.5551	35.5913	129
DATA	2015-12-01	07:56:00:000	3.13512e-308	26.4	11.9453	22.0254	90.9233	-372.981	25.7432	29.4886	29.5633	35.6319	167
DATA	2015-12-01	07:57:00:000	3.13512e-308	26.4	11.9492	22.5219	90.7593	-381.323	25.7426	29.4862	29.5636	35.6805	174
DATA	2015-12-01	07:58:00:000	3.13512e-308	26.4	11.9458	22.8794	90.8934	-367.222	25.7305	29.4784	29.5647	35.7352	189
DATA	2015-12-01	07:59:00:000	3.13512e-308	26.4	11.9494	23.2369	91.0872	-378.741	25.7528	29.4926	29.5667	35.8913	196
