Instrument:	Biomet_Sains
File Type:	2
Software Version:	7.5.0
Timestamp:	11:00:00
Timezone:	Asia/Kuala_Lumpur
DATAH	DATE	TIME	(other)	LOGGERTEMP(C)	LOGGERVIN(V)	RG(W/m^2)	RH(%)	RN(W/m^2)	TA(C)	TS1(C)	TS2(C)	TW(C)	CHK
DATA	2015-12-02	11:00:00:000	3.13512e-308	31.4	11.9357	716.768	83.1011	8931.49	28.375	30.5095	30.2878	38.2198	 61
DATA	2015-12-02	11:01:00:000	3.13512e-308	31.4	11.9334	719.707	82.4521	9178.96	28.3191	30.5385	30.2941	38.2137	100
DATA	2015-12-02	11:02:00:000	3.13512e-308	31.1	11.9355	723.083	82.918	9315.2	28.3712	30.5441	30.3013	38.2421	218
DATA	2015-12-02	11:03:00:000	3.13512e-308	31.1	11.9355	735	81.9139	10002.4	28.3598	30.5116	30.2993	38.2948	148
DATA	2015-12-02	11:04:00:000	3.13512e-308	31.1	11.9362	736.331	81.3565	10189.7	28.2498	30.4811	30.2989	38.1712	 97
DATA	2015-12-02	11:05:00:000	3.13512e-308	30.8	11.9316	734.503	82.4089	10146.4	28.2651	30.5074	30.2934	38.2158	 83
DATA	2015-12-02	11:06:00:000	3.13512e-308	30.8	11.9352	731.644	81.5497	6973.57	28.2434	30.5322	30.2996	38.1388	118
DATA	2015-12-02	11:07:00:000	3.13512e-308	30.8	11.9334	-9999	-9999	-9999	-9999	-9999	-9999	-9999	 10
DATA	2015-12-02	11:08:00:000	3.13512e-308	30.8	11.9371	714.212	82.5496	665.231	28.2458	30.4619	30.3045	38.0091	 89
DATA	2015-12-02	11:09:00:000	3.13512e-308	30.8	11.8129	718.198	83.0858	676.953	28.2593	30.4194	30.3066	38.0699	133
DATA	2015-12-02	11:10:00:000	3.13512e-308	30.8	11.8165	716.768	82.1191	680.794	28.2079	30.4221	30.3118	38.0131	 83
DATA	2015-12-02	11:11:00:000	3.13512e-308	30.8	11.8151	714.94	83.0292	660.466	28.2269	30.4169	30.3097	38.0678	 51
DATA	2015-12-02	11:12:00:000	3.13512e-308	30.8	11.8167	720.244	82.5208	669.491	28.2263	30.4386	30.3073	38.1448	 94
DATA	2015-12-02	11:13:00:000	3.13512e-308	30.8	11.8138	726.182	82.9924	677.479	28.2053	30.4215	30.2996	38.1226	109
DATA	2015-12-02	11:14:00:000	3.13512e-308	30.8	11.8291	727.155	83.5396	673.813	28.239	30.4037	30.2941	38.0962	 53
DATA	2015-12-02	11:15:00:000	3.13512e-308	30.8	11.8227	726.4	83.394	675.449	28.2422	30.4581	30.293	38.0962	155
DATA	2015-12-02	11:16:00:000	3.13512e-308	31.1	11.9501	725.904	84.3226	663.328	28.2574	30.4654	30.2899	38.1692	105
DATA	2015-12-02	11:17:00:000	3.13512e-308	30.8	11.9483	730.452	83.1259	666.351	28.2943	30.5375	30.2888	38.1692	116
DATA	2015-12-02	11:18:00:000	3.13512e-308	30.8	11.9508	733.451	81.6813	689.994	28.2956	30.6858	30.2892	38.0942	137
DATA	2015-12-02	11:19:00:000	3.13512e-308	30.6	11.9462	734.623	81.7595	697.383	28.3769	30.7788	30.2909	38.1935	144
DATA	2015-12-02	11:20:00:000	3.13512e-308	30.6	11.949	736.271	81.3133	699.457	28.3445	30.7069	30.3031	38.1813	 43
DATA	2015-12-02	11:21:00:000	3.13512e-308	30.6	11.9488	739.051	82.2812	691.279	28.4862	30.6774	30.309	38.08	214
DATA	2015-12-02	11:22:00:000	3.13512e-308	30.6	11.9492	741.673	81.8719	712.629	28.4614	30.6654	30.3024	38.084	 50
DATA	2015-12-02	11:23:00:000	3.13512e-308	30.6	11.949	747.532	81.5281	708.073	28.4792	30.6721	30.301	38.1205	239
DATA	2015-12-02	11:24:00:000	3.13512e-308	30.6	11.9494	751.087	80.2062	720.953	28.4614	30.6314	30.2899	38.1063	 95
DATA	2015-12-02	11:25:00:000	3.13512e-308	30.6	11.9492	756.767	81.5847	695.616	28.5142	30.5497	30.2756	38.0091	126
DATA	2015-12-02	11:26:00:000	3.13512e-308	30.6	11.9449	707.533	81.5586	667.023	28.4665	30.543	30.2666	37.9158	 67
DATA	2015-12-02	11:27:00:000	3.13512e-308	30.6	11.9497	770.252	81.5548	660.933	28.4735	30.5539	30.268	37.9624	 72
DATA	2015-12-02	11:28:00:000	3.13512e-308	30.6	11.9488	767.035	81.4321	688.724	28.5085	30.5826	30.2711	38.1205	103
DATA	2015-12-02	11:29:00:000	3.13512e-308	30.6	11.9492	764.711	81.3247	727.204	28.4671	30.5805	30.2725	38.2847	105
